,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.799946025723206,-0.0943020241952169,-0.0120463243219489,-1.0842021724855e-19,0,0,0,-0.0228805871328526,0,0,0,0.0609448418682338,0,0,0.00295538724826312
ETH,0,0,0.107935286088848,0,-0.0580973857185264,0,0.328631131673056,-1.73472347597681e-18,-0.297276733452956,0.454094340269834,-0.00947223565066162,0,-0.172217692217323,0,-0.0750959113007486,0,0,0.0411542578710035
XRP,0.157636119146891,0,0,0,0.0213306132631785,0.218948439810235,0,0,0,0.297962985974751,0,-0.0105557052765814,0,0,0,0,0,-0.0731195536670734
LTC,0.686998511358839,0,0.0499001762004263,0,0,0,0,0.0385968701008659,0,-0.0248608803078402,0,-0.00188059647493537,0.00288980948091209,0,0.0273053011792498,0,0,-0.0169502260121653
XMR,-1.06670152352773,0,0,0,0,0,0.616379494018863,0,0,0,-0.0863338246783292,-0.0129907022137425,0,0,0,0,0,0
ETC,0,0.471860192376634,0.19691026604169,0,-0.0811956559415464,0,-0.390671138735725,0.233722958714202,-2.16840434497101e-19,0,0,0.00655068515021599,0.813949829449077,0.958614991086877,0,0,0,0.0225318945520099
DASH,0,0.478868881334776,-0.255209799966653,0,0.196776341110752,0,0,-0.00761015244645121,0.372901248073144,0,-0.0188085710292261,-0.0677010065556588,0.135369708688115,0,0,0,0,-0.086790199446209
XEM,0,0,0,0,0.181770844562586,0.509006909968327,0,0,0,0,0.122739481841862,-0.0130082059163902,0,0,0,0,0,-0.0566053716718102
DOGE,0,0,0,0,-0.0745412268226481,0,0.0964513693500229,0.0571908158222094,0,0,0.0119552214633774,-0.00860897572595679,-0.104207916194922,0,0,0,0,0.093026700568163
XLM,-0.256495610820334,0,0.729863229775604,0,0.0927566553915602,0.154923972781932,0,0,0,0,0.000442088165311129,-0.0224993819453303,0,0,0,0,0,0
NEO,0,0,0,0,0,-0.607832272642572,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0,0.605568120915049,0,-7.25367250433129,0.171168149272038,0,-0.658757954179658,-0.0797759631161111,0,-0.653260536982218,0,0,0,0,-0.594870374424957
DGB,0.113980619860247,0,-0.237837019080735,0,0.144456862172614,0.288719743077448,0,-0.0896813645635579,-0.321715395260625,0.0137776826382549,0,-0.0146316916696208,0,-2.08682870833777,0.372873229379872,0,0,-0.377898693904916
BV010082.Index,0,0.00767459023072622,0,0,0.00294164007006879,0,0.0509826074715502,0.0503668621907207,-0.148524317366041,0,0.000664249059871495,-0.00181897609931832,-0.129326773390676,0,0,0,0,-0.110958039532023
CVIX.Index,-0.292981897313173,-0.482590482002298,0.261091666105397,0,-0.170566618558415,-0.349362121426147,0,0.453634562565987,-0.139585647328585,0.127006492165613,-0.0868717548779281,0.025980621963418,0.663162142511192,0,0,0,0,0.379042947001035
DXY.Curncy,0.0292722545370112,0,0.00404165713260889,0,0.0161816972466394,0,0,0.0152523459762344,-0.034633052112346,0,0.00358609279379052,0.00104561666928953,0,0,0,0,0,-0.0253280116491746
SPX.Index,0.0139248711358974,0,0,0,-0.000656012381491272,0.0100417775209227,0,0.0205310206304658,0,-0.0128231378066304,0.0132266629426924,-0.000654476219555132,0,0,0,0,0,-0.0412087902261467
VIX.Index,0,0,0,0,-0.158498960033228,0,0,0.105859424033412,5.55111512312578e-17,0,0,-0.0217250809050686,-0.562317258866724,-3.11870362941859,0.897578954656544,0,0,0
