,BTC,ETH,XRP,BCH,LTC,EOS,ADA,XLM,NEO,MIOTA,XMR,DASH,TRX,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.304232984705128,0,0.00615958500497763,0,0.0876815757121936,0,0,0.123739148418056,0.332246420198168,0,-0.0545623615155395,0,0,0,0,0,0.0145341996293732
ETH,0,0,0,0.535070970850368,0.239051067871505,0,0.281160247420783,0,0.100303740144142,0,0.0361895286150746,0,0,-0.203645406376278,0,0,0,0,0,0
XRP,0,0,0,0.248498650713672,0.00141236797448917,0,0.0891215226756476,0.0716907554515293,0.158580778206006,0.080053556887729,0,0,0,0.19200993276059,0,0,0,0,0,0
BCH,0,0.431483620807223,0.15858306938487,0,0,0,0,-3.46944695195361e-18,0.0806814352158207,0,0.0631742280883856,0.0519834503247879,0,0.0978015189404474,0,0,0,0,0,0
LTC,0.188709978471517,0.429560324275778,0.203353788608439,0,0,0,-0.292247253963519,0.0890482313401764,0.144609836952788,0,0,0.300422309607224,-0.0509621530056716,-3.46944695195361e-18,0,0,0,0,0,0.0232672151202086
EOS,-0.537352182681951,0,0,0,0.430344374584762,0,-0.350001248029183,-0.560925223765797,0.114294788949767,0,0.862129318532575,0,0.0894415329051525,-0.263815254318067,1.04023698092136,0,0,0,0,-0.154806924558361
ADA,0,0.233793581511086,0,0,0,0,0,0,0.114852929138917,0.19912574244741,0,0,-0.0900629872667589,0.544130662951221,0,0,0,0,0,-0.0582523454899007
XLM,0.865834341367345,0,0,0.0519463872922682,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0609073085329278,0.278103453827772,0,0,0,0,0,-0.0539128484147501
NEO,0,0,0.359504004037685,0,0.00278741850958308,0.202872115917892,0.229489386547992,0,0,-4.33680868994202e-19,0.0168090674554984,0.145422435822808,0,0,0.0228552612500062,0,0,0,0,0.0765127794910258
MIOTA,0,0,0.523907055689171,0.0557341718098444,-0.238923310370738,0.0117870443934472,0,-0.09345028859382,0.0860192916323897,0,0,0.578648641426078,0.0162735361611981,0,0,0,0,0,0,0
XMR,0,0,0.124574207397917,0.176717348045456,0.081506462889237,0,0.0401695877306311,0,0.0124983469699608,0.392185602876336,0,0,0.0261691908037642,0,0,0,0,0,0,0.0829782531366543
DASH,0,0,0,0,0,0,0.0926536981189689,0.0692784226369739,0,0.222733146391366,0,0,0.0231460944524961,0,0.274619959905715,0,0,0,0,0.263724087020426
TRX,0.0711343068834028,0,0,0.146874786158359,0,-0.169884100679386,-1.56926144090021,0,0,1.09263402275091,0,1.67078044697046,0,0,0,0,0,0,0,-0.503761813458856
XEM,-0.29341833087315,0.362256016553757,0,0,0,-0.0995866694778117,0.0124345294100529,0.531278513092986,0.117334692119846,0,-0.451363233686191,0,0.0901105930858469,0,0.697516656999504,0,0,0,0,-0.0485075820492891
ETC,0,0,0,0,-8.67361737988404e-19,0.143848145643776,0.250499138907266,0,0.040694118155698,0.0639739341893079,0.102940852613728,0.019284314026536,0,0.1882504638452,0,0,0,0,0,0
BV010082.Index,0,0,0.114073075913927,-0.026298228424913,-0.0236134829796215,0.0389555439866288,0,-0.00732051832025408,-0.0186619137044941,-0.0870538094561979,-0.126799096663758,0.121627186556458,-0.0358691284106113,0,0,0,0,0,0,-0.0325270973067971
CVIX.Index,-0.0998803942973231,-0.142530719475944,0,0,0,0,0.128332541941139,-0.0061929085829793,0.0760144643158719,0,0.135197219623926,0.118503657847235,-0.00213664287040125,0.107160724722654,-0.425606303761601,0.521087640893175,0,0,0,0.0227758486799651
DXY.Curncy,0,0.0278232735277051,-0.0024272363147273,-0.0718848461187523,0.0308626009909503,-0.00650324261756799,0,-0.0407113541076657,0,0,0,0.0651004688767569,-0.0163145407571911,0,0,0,0,0,0,-0.011802367097125
SPX.Index,0.000552829413682758,0,0,0,0,0.0189517130586924,-0.0565076352121252,0,0.0301987032736058,-0.0277378877792384,0,0.0961419707184466,-0.0324714060936633,0,0,0,0,0,0,-0.155237888515366
VIX.Index,0,0,0,0,0,0,-0.443967672988095,0,0.237939742938784,-0.234973154483737,0.30636049039938,0.673535151280712,-0.0734926997982108,-0.232951524086526,0,0,0,0,-4.93228211414408,0
