,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0121265759144406,-0.0257302131590037,0,0.0503244705377074,0,-0.00554182469281725,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,-0.0327659646750938,0.216055331538146,0.383210928644944,0.0184751551690239,0,0.423841688602482,-0.239869249617158,-0.212739332317752,0,0,0,0
LTC,0,0,0,0,0,-0.0131223540788517,0,0.0451915811952233,1.0842021724855e-19,-0.0265676562984963,-0.0335544987421148,0,0.0287174080825279,0,0,-0.0582887585309198
ETC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0.53231561649393,0,0,-0.0801994491427245,0,0,0.35910196608985,-2.82936111583315,0.283728330592135,-0.148635450812186,-1.62923553769658,0.305977458343252,0,0,-0.0704663932510313
DASH,0,0,0.185669289862004,0,0,0,0,0.0612536686855822,0,0,0,0,0,0,0,0.0376543107576175
XEM,5.78748312043348,0.322038890941097,0.0821381612114303,1.97369848662727,0,0.569617910402911,-0.998606877913013,0,0,0,0.00624473588953421,0.355575218771922,-1.25454284189255,0,0,0.253151613012852
DOGE,0,0.170477361911974,0.0187669338623073,0.00364710957644216,0.0020643175241316,-0.154405325495194,0.261945469796383,0.0939989980955645,0,-8.67361737988404e-19,0,-0.657034330992784,0.48606093653797,0,0,-0.115140448905973
XLM,0,0,0.331682532231056,0,0.179288949952899,0,-0.279480913093333,-0.176478715402983,0,0,0.143852442820952,0,0,0,0,0
DGB,0,0,-0.316784592296676,0,-0.317149616549765,0,0,0,0,0.272549968933948,0,0,0.113699764468518,0,0,0.062411315904491
BV010082.Index,0,0,-0.0634651689162833,0,0,0,0,0,0,0,0,0,0,0,0,-0.153787465208947
CVIX.Index,0,0.158141299192866,-0.0510741647958197,0,0,0,0,-0.132541086864217,0.363387121248851,0.059023307791758,-0.069376152520261,0.106650257320448,0,0,0,0.0680779431628094
DXY.Curncy,0,-0.0260763005267152,0,0,0.00196596828571291,-0.00136101163370203,0,0.0220734845654941,0,0,0.0113509163467154,0,0.117884152532592,0,0,-0.0144052671228708
SPX.Index,0,0,0,0,0,0.00670148625599522,0,0.000798874981432852,0,-0.00331368110749357,-0.008897772228505,-0.0340507031833409,0,0,0,-0.0779854604248107
VIX.Index,0,-0.273408625278839,0,0,0,0,-0.0931671535545394,0.237704568421741,0,-0.262340651629811,0,-2.21015893855537,0.714860651145034,0,-2.63268349414908,0
