,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0170653139215759,0.542296144820499,-0.0161731401597358,0,0.288319126071905,0.100611599139466,0,0.0494689346440795,0,0,0,0,0
XRP,0,0,0,0.0522530342554071,0,0,0,0,0.276245460899083,0,0,0,0,0
LTC,0.673371586605509,0,0,-0.0151175574273919,0.0923221909424651,0,0.0180919655719827,0.026920173488322,0.066358096396532,0,0,0,0,0.0668334164813049
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0.131308614774692,0,0,0,0,-0.107787818221024,0,0,-0.434677350981713,0,0,0
DOGE,0.340360673993056,0,0,0,0,0,0.0401614879468059,0.0258086903125364,0.144695475375955,0,0,0,0,0
XMR,0.868350310205126,-1.16657490949798,0,0.393371678238039,0.625490635664578,0,0,-0.118877460820953,0.169589997732654,1.34284947163406,0.372734612254867,0,0,-0.458968414622787
XEM,0,0,0,0.396383169824945,0,0,0,0,0,0,0,0,0,0.54823858445146
DGB,0.578057689536659,0.125734218047854,0,0,0,0,0.0851513698831862,0,0,0,0,0,0,0
BV010082.Index,0,0.0465424932533284,0,-0.0409555862364724,0,-0.0899138315989496,0,-0.00898379507644138,0,0,-0.0380600951531106,0,0,0
CVIX.Index,0,0,0,-0.121714942630108,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,-0.0199403349486311,-0.0421271401936404,0.156172580107754,-0.0170235595388833,0.00160186874310078,0.0977692638833524,-0.0011696730008301,0,-0.051676656238401,0.300761438302456,0.119810688851736,0,0,-3.49083337441115e-05
SPX.Index,0,0.0116856335964066,0,0,0.0204710617739827,0,-0.012909996731106,-0.00925878384752449,-0.003343129543287,0.0433202042134242,0.0300638916337577,-0.082890676261938,0,-0.0975734230385707
VIX.Index,0,0,0.762138090902838,-0.0765751925120278,0.0809067947812427,-0.810098203692474,0.00774146822384445,0,-0.0753791581933062,0,0.134126103722935,-0.687510075962143,-6.527292819897,0
