,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,3.46944695195361e-18,1.22077042028785,-0.0306363568931203,-0.0104995898819439,0,0,0,0.117211950739363,-0.0111678576263893,0.00812940031399752,0,0,0,0,0,0
ETH,0,0,0.0736085965762829,0,0,0,0.311885918922314,-0.0425505917160641,-0.278952642049371,0.432726211134504,-0.0206347682356785,0.00842643383640824,-0.015646154757488,0.266915419050431,-0.146909945701001,0,0,0.0866632795955918
XRP,0.127828020331561,0,0,0,0,0.251145894855285,0,0,0,0.25159284166602,-1.0842021724855e-19,-0.0148199712772821,0,0,0,0,0,-0.0723921123451689
LTC,0.685773250406705,0,0.0506201634480101,0,0,0,0,0.0359592621689735,0,-0.0169815278038865,0,-0.0018090783501404,0,0,0.0262687531249739,0,0,-0.0173545695936207
XMR,0,0,0,0,0,0,0.599672830320245,0.223549123713587,0,0,0,-0.0202021643608358,0,0,0,0,0,0
ETC,0,0,0.198737928087272,0,-0.0658490347365202,0,0,0.188124035245244,-0.410245365386896,-1.38777878078145e-17,-0.0252090700181856,0.00394825067632013,0.478626355451501,0,0,0,0,-0.0472463129801136
DASH,0,0.238654516892229,-0.237450230989166,0,0.213901941971205,0,0,-0.0708391725977738,0,0,-0.0092871739414911,-0.0958957020870545,0,0,0,0,0,-0.0888317401425525
XEM,0,0,0,0,0.181770844562586,0.509006909968327,0,0,0,0,0.122739481841862,-0.0130082059163903,0,0,0,0,0,-0.0566053716718101
DOGE,0,0,0,0,-0.0744301105075731,0,0,0.0539300621436571,0,3.46944695195361e-18,0,-0.0154089449202146,-0.0771806187733621,0,0.0211872199676157,0,0,8.67361737988404e-19
XLM,0,0,0.835538017160349,-0.366925535427929,0.0945225247918023,0.148326394131581,0,0,0.18291572731904,0,0,-0.0218534925469876,0.233386733406816,0,0.044300937618052,0,0,0
NEO,0,0,0,0,0,-0.718108023243837,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0,1.9391778309837,0.367341932086424,-7.14666450098585,-0.879175334720263,0,-2.38883273385081,-0.778585217666916,0,-0.488459732470895,0,0,0,0,-0.801911233802387
DGB,0,0,-0.209346680561,0.0384519217200412,0.0341715526972371,0.163078553668225,0,0,-0.298185913837113,0.0435083428442916,-0.0403937812442264,-0.0137331444905613,0,-1.71378838760973,0.276826955090545,0,0,-0.290625553456221
BV010082.Index,0,0.134810864194795,0,0,0,0,0,0.0459926803406139,-0.0628090336284321,-0.0745140209475405,0.00123119412555519,-0.00214942842671311,-0.0944193565434853,0,0,0,0,-0.115153827974415
CVIX.Index,-0.373428498212644,-0.217426554577772,0.164134001784971,0,-0.227896095018112,-0.407048184919682,0,0.339425294850431,0,0.222681080447035,-0.141639892083269,0.0311700303358223,0.592364874400493,0,0,0,0,0.347686950639093
DXY.Curncy,0.0359814922359625,0.0126677598121852,0,0,0.0205754891953667,0.00549858727058437,0,0.00959874336402018,-0.0394336463323043,0,0.00666374085577415,0.000385974774425686,-0.020218827443016,0.0212169426690994,0,0,0,-0.0239558452943831
SPX.Index,0.00650205554174303,0,0,0,0,0,0,0.0128252871374019,0,-0.005591417930287,0.0142152375128792,-0.000880866929737701,0,0,0,0,0,-0.0439057770184883
VIX.Index,0,0,0,0,0,0.213157386658875,0,0,-0.0859670531611689,-0.121425007587755,0.0300280375582201,-0.0250303834826704,-0.851638666401811,-3.7602215381244,1.04114205972828,0,0,0
