,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.654884808790792,0,-0.26254686896842,0,0.0850385006947148,0,0.0109890623006416,-0.0115827732102646,-0.0106586489918484,0,0,0,0,0,0.0210232898963346
ETH,0.319610020568724,0,0.00384109166191926,0,0.0997774303692102,0.460960967206028,0,0.0454237686907139,0,0.289025828278451,0.0425035448268617,-0.00777874365138503,0,0,0,0,0,0.165026952391321
XRP,0.140296830038317,0,0,0,-0.0650937284178396,0,0,0,0,0.425534823494295,-0.106956154505093,-0.0504813804894494,-0.340946260547991,0,0,0,0,0
LTC,0.731689416807653,0,0,0,0.00849768310867842,-0.0289435400324674,0.11437458396104,0,0,-0.0698707746764002,-0.00203423533454889,0.000908289166606365,0.0112590121933719,0,0,0,0,-0.0303185644245793
ETC,0,0,0.0941707107639076,0,0,0.230420888675812,0,0.110342510400043,0,0,0,-0.00256756314871816,0.298661375450603,0,0,0,0,0
XMR,-0.712463901106549,0.398786951924125,0.368033883087661,0,0,0,0,0.12802992874725,0,-0.175872124431003,-0.0312644469256504,-0.0533407144433399,-0.0571324967828255,0,0,0,0,-0.26217807353683
DASH,0,0,0,0,0,0.359365382389239,0,0,0,-0.278008489476991,-0.0489649421962609,-0.0982143510965959,0,0,0,0,0,0
XEM,0,0,0.421081492124184,0,0.146100922823176,0.182980926551581,0,0,0,0,0.0635121936198003,-0.0184189774972579,-4.33680868994202e-19,0,0,0,0,0
DOGE,0,0,0.0204513582044955,0,0.00502709135523707,-0.102662668754388,0,0.0329810901894103,0,0,0,-0.0118202135085737,-0.0324368825271815,0,0,0,0,-0.00859399903805994
XLM,0,0.237538389972635,0.507703825398362,-0.205635171009216,0.212259666437243,0,-0.0286647786880473,-0.288350508948577,0,0,0.0181524600926396,0.000290759135576264,0.217736045933319,0,0.489816304646947,0,0,0
NEO,0,0,0,0,0,0,-2.06073138548871,0,0,-0.394871207694348,0,0.148952299938778,-0.193460958314076,0,0,0,0,0.813784986416722
ZEC,0,-0.0508991060830601,0,0,0,0,-4.77214555935766,-0.764678249864428,0,-0.428858652568945,-0.255706911823898,0,-1.20908006758147,0,0,0,0,-1.86486326263317
DGB,0,-0.586487854475401,-0.261147568203785,0,0,0,0.475204131597056,-0.0685671701127181,0,0.27189707035622,0,-0.0628412035224332,0,0,0,0,0,-0.158169914432834
BV010082.Index,0,0,-0.0549387131921628,0,0.0240639987004029,0.0464763955833016,0.101778268611657,-0.00268762196750766,-0.0505932306533909,-0.0806932237834444,0.0166375082963872,0.00621349308586043,0.00681799808835101,0,0.175946610702079,1.29117099680523,0,-0.0832841206092205
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0.0114403363188217,0,0,0,0,0,0,0
DXY.Curncy,0,0.0396288478751582,-0.00888221557372196,0,0.000842981073643601,-0.0134676122092859,0,0.01389376348594,0,-0.0118415036789775,-0.000417154346420328,0.000473124940380509,0,0.0985638458064514,-0.0153249882531611,0,0,-0.0498040750606823
SPX.Index,0,0,0,0,0,0,0,0,0,0,0.0123759652146195,-0.000911423853715432,0,0,0,0,0,-0.049874298677589
VIX.Index,0,0.00463810404604376,0,-1.04581421661667,0.019424678213191,-0.499247052213221,0.223321108477446,0.0462106245501255,0,-0.240694289178605,0.0379639893746848,-0.0366576140742676,-0.156061288008876,-1.73470103095912,0.418291984302721,0,-5.50609898040103,0
