,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.244801679929326,0.0198574432892299,0.0165356242979134,0,-3.46944695195361e-18,-0.161286096840287,0.203892810548211,0.373545304575198,-0.37961334188352,0,0,0.442511355121568,0,-0.130110661007579,0,0,0.0804291409428011
ETH,0,0,0,0,0,-0.0286658314174992,0.210153525329935,0,0.20501553477662,0,0.22689765010597,0.240266760582503,1.73472347597681e-18,0.0973997478681478,-0.118408775445322,0,0.234306355026921,0,0,-0.0153919994440689
XRP,0,0,0,0,0,0,0.250112770048783,0.0109885843480267,0,0,0,0.376235320694607,0,0.106398968986864,0.0356978266402583,0,-0.252605323237366,0,0,0.0520262547585954
BCH,0,0,0,0,0,-0.027465136525183,0.559584346021025,0,0,0.322472198031582,0.220011192300372,0,0,0,0,0,0,0,0,-0.0759805182503339
EOS,0.0976574853866923,0,0,0.40709384442211,0,0,0,0,0,0.130071447810643,0,0.0304802853376902,0.28910650214555,5.42101086242752e-20,0,0,0,0,0,0.0450391630578737
XLM,0,0,0,0,0,0,-0.47508933193458,0.407481254332662,-0.399559148953176,0,0.463302799177706,0,0.72401683870716,0,0.316838470422039,0,0,0,0,-0.291007185272895
LTC,0,0,0.10153334535,0.53397542515961,0.0677814768232419,-0.00648770376156184,0,0,0.081406927152633,0,0,0,0,0,0,0,0,0,0,0
ADA,0,0,0,0,0,0.202153867218412,0,0,0,0.307502596126343,0,0,0.101720310142877,0,0.411072121142159,0,0,0,0,-0.0543579062659252
MIOTA,0,0,0.236451239873149,0.13530461703699,0,0,0,0,0,0.280431986736766,0,0.177172947699963,0,0.0982897286942548,0,0,0,0,0,0
TRX,0,0,0,0.29414704838842,0.106298390347922,0.0380862182852098,0,0.167736496486648,0.0470027261647923,0,0,0.105930455914326,0.289966385784823,0,0,0,0,0,0,0
XMR,0.59534863868355,0,0,0.451068564688716,-0.147054329268671,0.0550300045552595,0,-0.13093884050707,0,0,0,0.228869683067013,0,0.227023088110209,0,0,0,0,0,0
NEO,0,-1.73472347597681e-18,0.560789139076694,0,0.228522412136791,0,0,0.0899777093296622,0.403947814794245,0.00840858412475868,0.107338677721504,0,0,-0.15427751534646,0.00577578287210938,0,0,0,0,0
DASH,0.121087439935764,0,0,0.074296244256944,0.0836572433974936,0.106625564419686,0,0.201735615008434,0,0.100204448213885,0,0.38936198686048,0,0,-0.404645988255172,0,-0.112648778122869,0,0,0
ETC,0,0,0,0,0,0,0.201032248058902,0,0.32397350851145,0,3.46944695195361e-18,0,0,0,0.270797112144276,0,0,0,0,0.0890084028249475
XEM,0,0,0.317171922014705,0,0,0,0,0.362541220968595,0.12229852509262,0,0.0247295711099077,0,0,0.195948283319509,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0.000473885954296529,0,0.000204511866646549,0,0,0,0,0,0,0,0,0,0,0,-0.0565532488884228
CVIX.Index,0,0,-0.344535969262495,0,-0.0861743258389751,0.133610034855199,-0.146809361010332,0,0,0,0.173002628266331,0,0,0.370672684998492,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0.0152287740547614,0,0.0146495833000197,-0.0424417692348482,0,0,-0.00276075835370577,0,0,-0.0111391770246297,0,0.0174762456942067,0,0,0
SPX.Index,0,0,0,0,0,-0.00825212054585227,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901408945376038
VIX.Index,0.0755063164095454,0.211428850012426,0,0,0,-0.108084737353082,0,0,0,0,0,0,-0.214381057264022,0.229585266238723,0,-1.29692227567919,0,0,0,0
