,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,-0.540623554908299,0.775805906352267,0.220938460392786,0.376043473090226,-0.466517564636111,-0.113930996027745,0.767508829962802,0,0.0354002956390517,0.0299166599060205,0.0670180343023455,0.410537108399762,0,0,0,-0.0795663953809182
XRP,0,0,0,0,0,0,0,0,0,0,0,-0.0418843041828005,0,0,0,0,0,-0.0953698058047772
LTC,0.211157099558615,0.0783773676483768,0.0444423593905817,0,-0.0230581275645684,0,0,0.0248188514836215,0,-0.256413868388624,-0.0685819855130853,-0.00171575458742091,-0.131125466003611,0,0,0,0,0.0227862195295293
XMR,0,0,0,-0.889358282340505,0,-0.286212852829202,0.17369639598186,0.643402560812981,0,0.273908665047404,0.100215037147659,-0.0544604074666413,0,0,0,0,0,0.206719693575447
ETC,0,0,0,0,0,0,-0.2619930229119,0,0,0,0,0,0,0,0,0,0,-0.152161344265101
DASH,0,0,0,0,0.0692730869714133,0,0,0,0,0,0,-0.0262905420126852,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0.0321495876249289,0.330073374288771,0,0,0,0,0
DOGE,-0.219973273558753,0.518965037629524,0.0921438793451723,0,-0.101263284113979,-0.0827372231140141,0,0.0400339842518772,0,0.212457314050667,0.165533523485431,-0.0218375455408843,0,0,0.126833026507244,0,0,1.73472347597681e-18
XLM,0,-0.454218390656261,0.405287113989734,0,0.189032149627413,0.268966474666182,-0.201990540577211,-0.145261231448745,0.768807541710348,0,0.0820511246852327,0.00380803689233712,0.157911620595167,0.493698821493256,-0.232639136068309,0,0,0.115240985424953
NEO,-1.37821521146698,0.319391306413475,0,-0.182832715924308,-0.0670666476047127,-0.62198356845148,0,0.0480159855304347,0,0,0,-0.0900506898860679,-0.594402157894398,0.897152103694504,-0.233874534984141,0,0,0
ZEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0.0603737831650037,0.414640868227588,0,0,0.0543575096217611,0,0,-0.00114693293876719,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0.015140106025777,0,0,0.0299723554624061,0.0110693386605109,0,0,0,0,0,-0.112875732925877
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,-0.0238486057254928,0,0,0,0,0,0.308001441237064
DXY.Curncy,0,-0.0280491236179944,0.0170963841916816,0,-0.00673268059531928,0,0,0.00806057577442485,-0.0062583270142115,0,0.0118892492278358,0.00132479099373703,0,0.0286396032572089,0,0,0,-0.0138921721131185
SPX.Index,0.038066446692696,0,0,0.0170006766499114,-0.00178896410199807,0,0,0.0127005048443951,0,0,0,0.00408919743830756,-0.0189322162149562,0,0,0,0,-0.0409948166112337
VIX.Index,0,0.0332451282618265,0,0,0,0,0,0.0396857816228079,0.107300925249831,0,0.527563535661572,0.0418562755610186,0.105644949716459,-2.29331002987667,1.16063985915861,0,0,0
