,BTC,ETH,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.127232829329916,0.65933827275937,-0.058373410630558,0.110047173062694,0.025893033556052,0.0918448648550132,-0.0120271927310411,-0.0500190296303349,0,0.14010647699089,0,0,0.0971163274843329
ETH,-0.750866985618372,0,-1.51955217579915,-0.79095640917306,0,-0.746899419172846,-1.5873054938095,0.763412213605324,0.977502115313568,-0.124647565293854,0,2.14093858794514,0,0,1.68761439138482
XRP,-0.57220978884489,-0.177864540783406,0,0.0521490810744128,0.122461122354645,0,-0.336654320064986,0.232678982773401,0.196370844664351,-0.061295769655802,0,0.531454762456151,0,0,0.352785395488321
LTC,0.434096932750854,-0.00968684180635271,0,0,0,0,0,0.000372250737596088,0,0.00282897907760182,0,0,0,0,0
DOGE,-0.579333688598635,-0.266725909196017,-0.234121230074992,0.112191694442238,0,-0.373481398381844,-0.589171447483775,0.329644798418365,0.430412031668189,-0.0330756256537711,-2.36633914636062,-0.0729239297083858,0,-2.88215920816995,0
DASH,0.79777140997234,-0.295423081609578,0,0,0,0,-0.502593808935544,0,0.346283884973425,0.229043422108488,0,0,0,0,0.651856313766929
XLM,-0.694160652664571,-0.407156608601261,-0.582488769304364,0,-0.316246753979491,-0.467810271824553,0,0.467073306341398,0.521812916222812,0,-1.19836712739416,0.463093919712841,-1.03989498197568,-1.18372002199646,0.660172341438304
XMR,1.76112936154704,0.165586199169441,0.523542296364045,0,0,-0.488143914107759,0.967534468228486,0,0,0.136602809564219,0,-0.263578511941621,0,0,-0.394173807461731
XEM,0,0.229382755022489,0.12637521599384,0.363952694210897,0.746667220959883,0.863123818091135,0.480766669709945,-0.196417734006811,0,0.0884142140991466,2.92531936775729,0.853018244439553,0,0,-0.329846836706749
DGB,0,0,0,0,0,0,0.946067262261721,-0.582270152785898,0.340635388463709,0,0,0,0,0,0
BV010082.Index,-0.11588516472699,-0.0613365215894729,0,0,-0.218752791196765,-0.0893078632674987,-0.112791919465622,0.0693975139738192,0.0932811150586041,-0.0175869439073803,0,0,0,0,0
CVIX.Index,0,0.0321510418676877,0.0986170020903283,0,0,0.0479931212514856,0.097394831454199,0,0,0.0178061265956051,0,0,0,0,0.112819900180432
DXY.Curncy,0,-0.017795144297918,-0.050810401850317,-0.0892859621851548,-0.0961996645454093,0,-0.0433566468965011,0.0280008097569093,0.0167362071466407,0.00164125992312746,0,0,0,0,0.036274318018011
SPX.Index,0,0.0125153526687492,-0.0649687599641655,-0.0723855687835532,-0.0394414529747402,-0.00278733241860321,0,0.0141393109474442,0,-0.00546334861478741,0,-0.107801943354841,0,0,-0.145935538936238
VIX.Index,0.59199403435976,0.0808090941032729,0.233626199251496,-0.542327709126164,0.30742781391551,0,0.149285820135037,-0.124474009027622,-0.203319544718241,0.102716346419357,0,-0.232799134054551,0,-2.67491439690745,0
