,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.48955731395269,0,0,0.199654551169202,0.107246929400272,0.1929053179283,0.11877856629365,-0.118511123671287,-0.0881395398706487,-0.0447072969553637,0,0.106581291952346,-0.147515435937051,0.150673932718462,0,0,0
ETH,0.18807594583716,0,0,0,0,0,0.110197989518376,0.0135567680319956,0,0,0,0,0.0443774215728568,0,0,0,0,0
XRP,0,0,0,0,0,0.147945836700869,0,0,0,0,0,0.0311803458437653,0,0,0,0,0,0
LTC,0,0,0,0,0,0,0.29753075238692,0.0471985753755306,0,0,0.0964775347361856,0,0.0375112833631663,0,0.107623758447907,0,0,0.0446385282149523
XMR,0,0,0.107031980149499,0.379810487205063,0,-0.104019545041433,0.102119054047902,-0.0376159670372968,0.167138270286994,0,-0.0915864836970812,0,0.268317574740073,0,0.172731166435167,0,0,0
DASH,0.795308245815678,0,0.0542082645658073,0,-0.123908410087799,0,-0.254585196651103,0.0188023599416247,0,0,0.252808644033577,0.243945015714477,0.0947408512006495,0.427540563277253,0.301798423308804,0,0,-0.138345612916761
ETC,0.470888876028758,0.706196246361488,0.423785386639348,1.14771945257323,0,-0.232033223248303,0,0,0,0,0.207721082035083,-0.144870288283291,-0.143880815905026,0,0,0,0,-0.185924958466214
XEM,0.287443534419183,0,0.0972839142722471,0,-0.715689035017351,2.10337066380144,0,0,0,0,-1.07974542151291,0.944678591098027,-0.183053009867364,0,-0.575763268247985,0,0,0.185427089059767
DOGE,0,0,0.339184577140099,0,0.510989745147956,0,0,0.0282018946320031,0,-0.193820244038079,0,-0.0858414434310835,0,0.249629673331012,0,0,0,-0.127867677074133
ZEC,0,0,0,0,0,0,0.102420222987458,0.0774373144755162,0,0,0,-0.146984562345267,0.136150568966994,0,0,0,0,0
XLM,-0.0918679274919902,-0.655746790172512,-0.343914996784586,0.705127741793993,-0.598528283264593,0.399418153357161,0.111928117585451,-0.175474881864309,0.704848641022666,0.545470815836069,0,0.290416943968002,-0.080246417224818,-0.382922300078645,-0.291250098290177,0,0,0.057068356717515
NEO,0,-1.52548540967527,0.473928559965042,0,0.746536885167124,-0.209499390863806,-0.30612524795647,0.0864470040280552,-0.788985314260251,0.686843915661356,1.06959960365931,0,-0.0187008255526981,2.09675865679486,0.0758931511924373,0,0,-0.44098895429095
DGB,0.39624586263552,0,0,-0.0343211295782903,1.04504128715759,0.527339634168609,-0.583788448323113,-0.0699167074493744,0,0.379550445093674,0,0.0982919671983095,0,-1.03053808369336,0,0,0,-0.21100114683408
BV010082.Index,0,0,0,0,0,0,-0.0630807257848635,-0.0252291350736357,0.578662302675507,-0.0368044566932464,-0.0160050474787018,0,-0.0601663758874951,0,0,0,0,-0.1906981284958
CVIX.Index,0,0,0,0,0,0.106765658990118,-0.0306067675093781,-0.078666438744818,0,0,0,0,0,0,0,0,0,0.166146891068325
DXY.Curncy,-0.0224915896698299,0.0431351177153048,-0.0990747032033804,-0.0562947417538504,-0.00835482138736237,0.0572035458201827,0.01261586459039,-0.0133689759393699,0,-0.0171624084047852,0,0.0174780176087909,0,0.0651283095744129,0.0357383714934012,0,0,-0.011875568795346
SPX.Index,0,0.0638442645765549,0.0240541515893113,0,-0.0337545579540996,0,-0.00715291410915126,-0.00829453719757938,0,-0.00780540286479155,-0.00536354637321455,0.0094570220054405,0.00135878270113358,0.0313306782745328,-0.00304150746789574,0,0,-0.0576778987303411
VIX.Index,0,0,0.427570226711403,0,0,-0.121029076086053,0.0301451250193648,-0.144421518734803,0,0,0,-3.46944695195361e-18,-0.184824494006321,-1.06178721492673,0.0190215040622599,0,0,0
