,BTC,ETH,XRP,LTC,EOS,BCH,BNB,XLM,TRX,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.348980353909442,0.0611420616639181,0,0.0371970666860992,0.0272138516310896,-0.0215080194203963,0.015377544560318,0,0,0,0,0.094088980917253,0,0,0,0,0,0,0.0106613691105504
ETH,0,0,0.0959836918571648,0,0.269875768261686,0.292207883545407,0,0.0441129991010443,0,0,0.0655518070914225,0,0.103632384240254,0.146131821506997,0.0462770393061983,0,0,0,0,0.0629398585177492
XRP,0,0.432659571502289,0,0.000186407752416382,0,0,0,0.103609970721325,0,0.084073401499417,0,0,0,0,0,0,0.161877162522958,0,0,-0.0290935891656665
LTC,0,0,0,0,0.303628954452929,0.518364561256041,0.38169789384641,-0.0577042760158545,0,0,0.155495336126251,0,-0.180419852637434,0,-0.0762287060101807,0,0,0,0,0.0216134390154015
EOS,0,0,-0.172013465784993,0.597396456135794,0,0,0,0.201135002333722,0.112221131697804,0,-0.0568896682746285,0.132983310202998,0.143690365858223,0,0.406649571107967,-0.344549180330946,0,0,0,-0.0669572930821774
BCH,0,0.453571803450464,0,0.14619557082187,0.00200975502116413,0,-0.0636173822180172,0.0891804652364717,0,0.0935993421359999,0.0771019744286968,0,0.291795547953622,0,0,0,0,0,0,0
BNB,0,-0.296676043622151,0,1.61210728407019,0,-1.16057875054269,0,-0.128869758803886,0.822162748666463,-0.0862302204977836,-0.466672623081374,0,0.557787227114549,0,0.217215325078795,0.760253473800276,0.0374463177857288,0,0,0.0874472036260767
XLM,0,0,0,0,0.0753394104847718,0,0,0,0,0.145990381711242,0,0,0.332668748282995,0.268166275032988,0,0,0,0,0,0
TRX,0,0,0,0,0.372028028455276,0,0.0367076439975743,0,0,0,0.33475255845115,0,0,0,-0.251014432640015,0,0,0,0,0
ADA,0,0,0,0,0.243896195110834,0.45347958025071,0,-0.0987993756477656,0,0,0,0,0.176855199613924,0.0368772928337752,0,0,0,0,0,0.0390271347211186
BSV,0,0.407325568142251,0,0,0,0.243508973821146,0,0,0,0,0,0,0.0172300981573702,0,0.0142762844697152,0,0,0,0,0
XMR,0,0,0,0.189263075855786,0.0193744347900816,0.279857901797584,0,0.0988652006850776,0,0,0,0,0,0,0,0,0,0,0,0
MIOTA,0,0.311596517970178,0,0,0,0.081685523499023,0,0.122328152041548,0,0.227073097262264,0.0318940520582357,0,0,0,0,0,0,0,0,-0.11152707618496
DASH,0,0.505484078396673,0,0,0.0145149328883854,0,0.0907833232564045,0.045715725345577,0,0,0,0,0,0,0,0,0,0,0,0
MKR,0,0,-0.232381066805121,1.38777878078145e-17,0.404703781741461,0,0.155531367711017,0,-0.100213255725663,-0.209753498425901,0.586949203613841,0,0,0,0,0,0,0,0,0
BV010082.Index,0,-0.291434584207462,0,-0.0275370815835098,-0.113591050984562,0.345413527733129,0.238823544205146,0.0751302692324543,0.0313874599003931,0.0255648182941309,0.116718692156515,-0.27242827883808,-0.105849211296998,0,0,0,-0.317631983979985,0,0,-0.0630861402966475
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0.0125538380080015,0.0666928666095871,-0.0313448372165102,0,-0.0194589652997007,0.0157047352987107,-0.0130597574573268,-0.00814601050666578,-0.0193667292425417,0,-0.0803053980828231,0.0156676614571058,0.0467736000337655,0,0.00569185630330482,0,0,0
SPX.Index,0,0,0,0,0,0,2.16840434497101e-19,0,0.00751623059070174,-0.0453914257254557,0.0198569989737073,0,0,0,0.0212896252031131,0,0,0,0,-0.0852667016762056
VIX.Index,0,0,-0.458905011653071,0,0,0,0.589475738518413,0.165890017632437,0.181555274592845,-2.77555756156289e-17,0.989299368288754,0,-0.472968252142542,-0.942008817102307,-0.118763232004259,-0.967127343424091,0,0,-2.24943440245536,0
