,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.191513725222975,0,0.249960861317324,-8.67361737988404e-19,0,0,0,0.169409061748871,0.110428166263107,0.0496212540347272,0,-0.218322248797523,0,0,-0.0319752269427355
ETH,0.181251810239047,0,0,0,-0.170975748337135,0.0244491441255457,0.252813720646641,0.396147845246513,0,0.0962082108395923,0,0,0,0,0,0
XRP,0,-0.0939733364407355,0,0,0.0809865532353135,-0.193585592572079,0.237716729511481,0.340530500823155,0.0454679437790803,0,-0.0656158383073764,-0.157460551324642,-0.497461001770755,0,0,0.239898345962699
LTC,0.17615138371404,0.0922339746553357,0,0,0,0,0,0,0.114339241817733,0,-0.0119249296562049,0,-0.052656482168727,0,0,-0.0504859435680332
ETC,0,-1.0113472236825,1.23967925689825,1.16566765426568,0,1.35039485758482,-0.911905448608852,-1.33000893228524,-1.1358692278897,0.155574621244358,0.670868938453422,0,4.71451228197372,0,0,-2.01841882009737
DASH,0,0.0202347882221205,-0.761734751074956,0,0.0526737102639482,0,0.60490286765985,-0.104625789723254,0,0.521761310358125,-0.184330076943413,0.982697455042755,-0.977302084388819,0,0,0
XEM,0,0.480136716348723,0.153860897197442,0,-0.0306473459180902,0.468124191914301,0,-0.0672546791511156,-0.142515512091802,0,0.166768877833998,-0.517556089252335,0,0,0,-0.420450815821774
XMR,0,0.181743625037486,0,0,-0.185993804749873,0,-0.156409157635876,0,-0.128011463639352,0.35282338441765,0.251501924395058,0.437040747371416,0.893181308709399,0,0,-0.478471911941719
DOGE,0.304559482303701,0,0.270816757272746,0,4.33680868994202e-19,0,0.0934873642938269,-0.0247753297706556,0,0.176275962111517,-0.0394424473146116,0,0,0,0,0
XLM,0,0.17481497027624,0.288790869670187,0,0.11364937416408,0,-0.0415742404587475,0.304743048765553,0.0558647980238087,0,0,0,0,0,0,0.0974187294633688
DGB,0,0.585916582291644,0,0,0.235771525107922,0,0.272346590916584,0,0,0.337459400786371,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.0154312405154548,0,0,0.0662064098159286,0,-0.153045163095277,-0.098707023549391,0,0,0,0,0
CVIX.Index,0,0,-0.0582740546010705,0,0.0887145232270701,-0.043400334261192,0,0.151237966621808,0,0,0,0,0,0,0,0.208785743932224
DXY.Curncy,0,-0.00152449113523568,0,-0.024160811364491,0,0,0,0,0,0,-0.0123694861896051,0.0664782749557654,0,0,0,-0.0397661231019002
SPX.Index,0.0241870517505164,-0.0205837702953512,-0.00730216339854803,0,-0.00252327194186986,0,0.00388188152473552,0.0149481932598005,-0.00421898271293378,0.00061041422668387,-0.002793293414257,0.0687403784674499,-0.0129431525504054,0.0562810601817431,0,-0.0487837533656558
VIX.Index,-0.230112015850569,0,0,0,-0.12914914099706,0,-0.112569500858505,-0.188284777879751,-0.137310326321593,0.0387835475115703,0,0,0.688365336557467,0,0,0
