,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.160168205728929,-0.0241758172041446,-0.18655117673418,1.0962287609942,-0.117252451424066,0.180344780826651,0.129752994486827,0.0871333110882224,0.283677725622083,1.73472347597681e-18,0.0322903086510551,-0.0981217471197952,0.143871568064125,0.898205890487573,0,0,0
ETH,0,0,0.0599537022496224,0.0258021690682347,0,0.163197236900812,0.235621838508057,0,0.123911430775778,-1.73472347597681e-18,-0.537372156534884,-0.12317348577843,0,0.925320017864451,0.268525324878069,0,0,0
DASH,-0.768594644570646,0,0,-0.0348196911853227,0,0.62930025585084,0.660733515928745,0.131944097150129,1.73472347597681e-18,0,0,0.218792222722345,0.198453988650012,0,0,0,0,0
XRP,0,0.179429534831309,-0.129310663324081,0,0,-0.0902523471885245,0,0.22964701546996,-0.0489663096869785,0.27820081053718,0,-0.279877079673668,0.0448265964124136,0,0,0,0,0.238658960132202
LTC,0.270325892187329,0.0362413083840432,-0.01367298211644,0.100464649617537,0,0,0.0136695136053115,0.0515262373324203,-0.0258587013443853,0,0,0,-0.0147547128568309,0,0,0,0,-0.0546573381619621
XMR,0,0.24357171983006,0,0,0,0,0,0.156637608861674,0,0,0,-0.13454742925677,0,0,0,0,0,0
ETC,0.616983056939126,0.455632988458658,0.0669003279039029,-0.408299344912485,0,0.0720461819106198,0,-0.0311194276058925,-0.11817919851753,0.411938068446444,0.467425046290854,0.228335408790116,0,-0.132409011129162,0,0,-1.56950527752015,-0.117259799289827
XEM,0.601939997891973,-0.0909440993326507,0.275065509766036,0,0,0.27673341739809,0,0,0.0655430833268,0,0,0,0.211598442575406,0.948950703356783,-0.723810149024018,0,0,0
ZEC,0,0,0.318022037128266,0,0,0,0.204019475555158,0.151409478381925,0,0.24223992211332,0,0.0401867183191622,0,0,0,0,0,0
DOGE,1.49055111186521,0,0.115772660539734,0.744307681636356,-1.17578566434778,0.164297978800201,-0.270160605291168,-0.395190592781492,0.0796977695074861,0,0,-0.0268275552003431,0.0451507160785388,-0.12478000655962,-1.35876588380651,0,0,0
XLM,-0.306810977464063,0,-0.0173469043083039,0.22912152615648,0,0,0,0.052310607351194,-0.148345220005307,0,0,-0.123682766601434,0,0,0,0,0,0
NEO,0.198674916538122,0,0.0549621532997929,-0.852940313792722,0,-0.269748802273386,0.262621633287596,0,0,0.231591208284493,-0.30995218462773,0,0,0.619168800741479,0,0,0,0.44584496542573
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0.195766058685054,-0.472228031191123,0.147125018371183,0,0.103183409879703,0.0026827745642438,0,0.171911165226174,0.216793201287075,-0.0623873522292518,0,0,0,0,0
CVIX.Index,0.571690092358683,0.132907001377064,-0.0387698281853627,0.287442551302302,-0.802615574445647,0.11950177099879,-0.0682266117373319,-0.123727386732287,-0.0404051418263283,-0.295294559990377,-0.0805640816641815,0,0,-0.0877612753528346,0,0,0,0.002904779857907
DXY.Curncy,0,0.00763813503536079,-0.00832725685914911,0,0,0.00595051098862995,0,0,0,0,0.00826265019000615,0,0,0.0372502765198002,0,0,0,-0.00468534154901491
SPX.Index,0,0.0193709373923565,-0.00399263415449197,0,0,0,-0.0149154704843783,0,0,0,0.0222748597780807,0,-0.00493136743587018,0,0,0,0,0
VIX.Index,2.77555756156289e-17,0.076978315481408,-0.0344938681092944,0.65523400390623,0,0,0.109078189455436,0.0625256621583413,0.105073680309618,-0.312474780428964,0.177277412758852,0.586436392367872,-0.0707071533443565,-0.740872973590568,0,0,0,0
