,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.103091546981831,0.195347316502719,0.0414728059188476,0,0,0.354515686859484,0.148843045433754,-0.307693722276852,0.69567526239171,-0.0567497017539846,0,0,0,0,0,0,0
ETH,0,0,0,0.455856952053311,0,0,1.16343767385632,0.163227258915502,-0.189610616700885,0,0.0958379924949563,-0.425929649783867,0.139401456079133,0,0,0,0,0.471623986731767
DASH,0,0,0,0.255575731188766,0,0,0.0433385219567084,-0.175924886030288,0.0800672750902066,0,0,1.25416487108656,0.292255454053876,1.6252938654181,0,0,0,0.106440773341353
XMR,0,0.441091300018049,0,0,0,0,0,0,0,0,0.0789595871874944,0,0,0,0,0,0,-0.16014725917924
XRP,0,0,0,0,0,0,0.133786631391615,0,0.0664926993264635,0,0.0542864092657328,-0.114845117820228,0,0,0,0,0,-0.121807645001734
LTC,0,-0.00941469796341483,0.0226873283281934,0.0509657568506448,0,0,0.171714874366969,-0.0798920407708164,0.0639758243676159,0.0658012502154263,0.090758969937096,0,0,0,0,0,0,0.0649120792431977
ETC,0,0.490720946019638,0.154188634581744,-0.106346016516064,0.0522213138979591,0,0,-0.0955690531051011,0,0.622252240742115,0.413048820709644,0.0704424367662951,-0.45509247144634,-1.2047383725786,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,-1.30901778909833,0,0.367077993250361,-0.099482196325393,0,0.852579420893662,0.490022753623877,0.214432951393278,0,1.20146389292584,0,0.194000589317439,-0.18275538997067,0,0,0,0,-0.261882468998718
DOGE,0.324600622974278,-0.151327894583455,-0.058561325859073,0.337372527192476,-0.000945669352317866,0,0.0286726821194787,-0.0968739964674699,0.108296913768551,0,0.00537379937324503,-0.0530147672746078,0.212925113084859,0.202196785927114,0.340093944452316,0,0,0.169562401574033
XLM,-0.197105046984953,0,0,0.340467445513319,0.309301162721858,0,-0.098625468577151,0,-0.0756948966947132,0,0,0,0.209611951402598,0,0,0,0,0
NEO,-0.542906876525845,-0.232635194747048,0.244199908688262,0.31487099147007,-0.496619987516395,-0.037217533287962,0,0.120097224423254,0.217301857512819,0,0,0,0,-0.535915553647642,0,0,0,0
DGB,0,0.794562605844004,0.354540860679189,-0.934107342692115,0.368502993912013,-0.294337963339389,-0.82976367313166,0.210238238701931,-0.227970688978542,1.43602961534344,0.0645784876811599,0,0,-1.79282751886226,-0.377296221120479,0,-3.32945954122863,-0.601260977555027
BV010082.Index,0.232529338432965,-0.00179319386794416,0.0418983123612465,-0.141397009302401,0,0,-0.0504515029817945,0,-0.0795895694439917,0,-0.0985037125598357,0,0,0,0,0,0,0.119049208816531
CVIX.Index,0,0.0419452492741855,0,0,0.477557704748762,0,-0.117617188103721,-0.0660332171635274,0.0605632155537919,0.293876794284058,0,0.0449358580674771,0,0,0,0,0,0.3622084932301
DXY.Curncy,0.0119126710455893,0.00170349988132036,-0.00903632535702523,0.00963885730344726,0.0408779517561433,0,-0.00751515979582843,-0.0069687522632335,0.00709398137532668,0.0165099208347533,-0.00991182570077549,0,0,0.098088445567833,0,0,0,0.0379309098120803
SPX.Index,0,0,0,0,0,0,0,0.00472621278090967,0,0,0,0,0,0,0,0,0,0
VIX.Index,0,0,0,-0.114644626506904,-0.23329275538333,0,0,0,0,0.148557791597728,0,0,-0.0456681364305336,0,0.502311257718813,0,0,0
