,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0346000299907715,-0.00966010010437493,0.500445540351268,-0.0880678702037887,0,0,0.0542421369627289,0,-0.0378183746483334,-0.0163466401514394,0,0,0,0,0,0,0.0385829338713294
ETH,0,0,0.0134620741130539,0,-0.122732834525949,0.139023139575644,0.541438267340437,0.020654806766491,-0.308490035525024,0.380152550577657,0.00398791165648894,0,-0.373871869156299,0,-0.0954561111573745,0,0,0.0647391010169267
XRP,0.157636119146891,0,0,0,0.0213306132631783,0.218948439810235,0,0,0,0.297962985974751,0,-0.0105557052765813,0,0,0,0,0,-0.0731195536670733
LTC,0.703850582195028,0,0,0,0,0,0,0.0227237101841745,0,0,0,-0.00357174644658696,0,0,0.00615562204524864,0,0,-0.0152977930251018
XMR,-0.872160772215276,0,-0.111003508460899,-0.326025555509129,0,0,0.678934375716868,0.0683364277049799,0,0,-0.0654131435752758,-0.00894834419172905,0,0,0,0,0,3.46944695195361e-18
ETC,0,0.375983143398681,0.183707218984061,0,-0.103737968581858,0,0,0.0382152352373021,-0.222051202686046,0,-0.0410727500071102,0.000348247321447131,0.338023784479597,0,0,0,0,-0.0984987202617764
DASH,0,0.239859072183092,0,-0.379996950636964,0.133830919176147,0,0,0.00779126491492268,0.2907561392621,0,-0.0270230288495101,-0.0413189082698123,0,0,0,0,0,-0.0395039858376862
XEM,0,0,0,0,0.098252383716581,0.524341011717905,0.106094235346094,0,0,0,0.110617562897678,0,0,0,0,0,0,-0.0632113731551042
DOGE,0,0,0,0,-0.0818136683458865,0,0.105154975290334,0.0398928992162567,0,0,0.0122096075970048,-0.00996055344559525,-0.11969840355016,0,0,0,0,0.0856967655370632
XLM,-0.0317398239127978,0.00128703818762001,1.06885227002845,-0.428354564341729,0.118892258394146,0.0531398129343252,0,0,0.470121115309311,0,0.00427312963805654,-0.0093437222432369,0.167800523604441,0,0,0,0,-6.93889390390723e-18
NEO,0,0,0,0,0,-0.59216911004729,0,0,0,0,0,-0.0195017200096461,0,0,0,0,0,0
ZEC,0,0,0,0,0.647930892219571,0,-7.44751652236455,0.0467777037279408,0,-0.565772520214265,-0.162219700552309,0,-0.880408962963032,0,0,0,0,-0.62958549469376
DGB,0.18117291731368,-0.146033413730161,-0.0851844598436862,0,0.0929358936783819,0.188528334262544,0.326694175178691,-0.093210884322764,-0.576931676043915,0,0,-0.0195327174814403,0,-2.30167719716036,0.346158143491444,0,0,-0.366924977071687
BV010082.Index,0,0.124210925300764,0,0,0.0144454727237301,0,0,0.0737604831218416,-0.143433874364495,-0.0801636188918606,0.00117974657118932,-0.00305343036659942,-0.128546940682057,0,0,0,0,-0.0932600793507827
CVIX.Index,-0.811058067235265,-0.462162599550002,0.276108411550018,0.599809024691698,-0.200337264604662,-0.420286248060313,0,0.374649915666213,-0.211197906099772,0.312329903388775,-0.141040882329624,0.0248064229654,0.490035812692689,0,0,0,0,0.38122003700088
DXY.Curncy,0.0354357042788149,0.00432542591316241,0.00583332700418427,0,0.0189564890361571,-2.16840434497101e-19,0,0.0101140773108395,-0.043832589276622,0,0.00507267439704664,0,-0.0192629723745141,0,0,0,0,-0.0252813875144162
SPX.Index,0,0,0.0051906840523825,0.0252563078670454,0,0.00760166194192635,0,0.0202258371481839,-0.015974933853059,-0.0103863826985272,0.0135471645640681,-0.00179750530012827,-0.0221420392549569,0,0,0,0,-0.0393865172781189
VIX.Index,0,0.722507164558737,-0.34527786946865,0,0,0,0.0928800076329371,0.0962777084964651,0,-0.557219568323841,0.0458642596662288,0,-0.32107845404877,-3.64809580648018,1.22625610280366,0,0,0
