,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,DASH,MIOTA,TRX,NEO,ETC,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0349159308719783,0,0,0.137910252189064,0.155860693209,0.172414450731239,0,0,-0.00402306598964449,0,0,0,0,0,0,0,0,0,-0.030535354969707
ETH,0,0,0.167367682828922,0.179718495648882,0.335088617243864,0,0,0.0684452276444747,0.020165945347023,-0.0410709513776001,0,0,0.106866524546924,0.185246646712346,0,0,0,0,0,-0.0954368533076639
XRP,0,0,0,0.119362149731893,0.262087151928313,0,0,0.0519073294863904,0,0,0.149221529036813,0,0,0.0902699920451728,0,0,0,0,0,0
BCH,0,0.0160378499114063,0,0,0.350720072430112,0,0.292987051614207,0,0,0.0216047937963841,0.00846154955701576,0,0.0783523651200004,0,0,0,0,0,0,-0.0826900401812116
EOS,0,0.783054457100305,0,0,0,0,0,0,0,0.0303748658199915,0.244637270431119,0,0,0,0,0,0,0,0,0
XLM,0,0,-0.256353507630128,0,0,0,0.208401345550214,0.15437533765823,-0.00582973094609132,0,-0.0161712272563747,0,0.382484760011917,0,0,0,0,0,0,0
LTC,0,0,0,0.2511749567878,0.209913025063448,0.234159992974944,0,0,0.0657507745249523,0.00986472123324834,0,0.106089005491547,0,0,0,0,0,0,0,0
ADA,0,0,0.274043646141809,0.0883451561145874,0.0652679165080174,0,0,0,0.0856576847852288,0,0.0195679160418576,0.270236743406664,0.083486101872686,0,0.212182691777011,0,0,0,0,0
XMR,0,-6.93889390390723e-18,-0.290948761491109,-0.158561719130312,0,-0.646316198394502,0,0.113757053898985,0,-0.0758789369919152,0.0204932848245345,0,0.572536646796872,0.901494892331663,0.417197141428701,0,0.259245024167771,0,0,0.10667439598419
DASH,0,0,0,0,0.396700016754376,0,0,0,0.338659304555574,0,0.129338179667338,0,0.123167179495678,0,0,0,0,0,0,0
MIOTA,0,0,0.539935244529184,-0.228082986734772,0,0,0,0,0,0,0,0.889124821911188,0.0503856404275459,0.0491126173050774,0,0,0,0,0,0
TRX,0,0,0,0,0.0824091237894585,0,0.203742456350656,0,0,0,0.456879522074555,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0383468654829072
NEO,0,0,0,0.261639690767616,0,0.227620129182423,0,0,0.454564954432809,0.339679986842009,0.00574236150354053,0,0,0,0,0,0,0,0,-0.325221885899105
ETC,0,0.749184679795373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00290351654878361
BNB,0,0,0,0,-0.145059063769374,0.129606843939458,0,0.484927414809254,0.0458774296866299,0.143489311430609,0.0850353037344857,0,0.00779460080935503,-0.106020341102361,0,-0.36371130605553,0.0615542910863833,0,0,0.0565665010048882
BV010082.Index,-0.138886488372552,0,-0.0475478477411257,0,0,-0.176156498428162,0,0.0677359897044535,-0.0825823787562358,0.0633820458673008,0,0,0,0.0501948467487649,0,0,0,0,0,-0.0707401917334868
CVIX.Index,0,-0.444612856393559,0.080762058360947,0.18167511279228,-0.261553240450559,0,0,0.688272578219073,0.131105473830414,-0.0759673635326434,0,0,-0.0729708886954794,-0.127118052563754,0,0,0,0,0,0.117632664645265
DXY.Curncy,0.030285925796729,0,-0.0115517498255615,0.0110956399777178,0,0,0,-0.0560179129167101,0.00394698117424375,0.0188249349550991,-0.00981839404580425,0,0.00902966139763011,0,0,0,0.175369652437336,0,0,-0.014406775995994
SPX.Index,0,0,0.00219503772258778,0.00175755520829805,0,-0.0253350575914215,0,0.0156215871611468,0.00963040029653042,-0.0102205588671014,0,0,0,0,0,0,-0.0486332292530332,0,0,-0.0374329329261006
VIX.Index,0,0,0,-0.25768305136915,0.250295032615934,-0.397654604428593,0,0,0.0073006523422724,0,0,-0.483535587267549,0,0,0.582419079973559,0,0.176046447466902,0,0,0
