,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.299264193535762,0,0.0243495860017245,0,0.0702741379040278,0,0,0.0191823961284949,0,0.0579504555674985,0.145281112097309,0,0,0,0,0,0,0,-0.021280488924796
ETH,0.647421189565383,0,0.558773781608313,0.0637501759556004,-1.73472347597681e-18,0,0.0410170888161982,-0.0632542002563654,0,-0.0778039781716311,-0.0232014463250637,-0.31211297592635,0.166780081448046,0,-0.00587821220353305,0,0,0,0,-0.0356124516884621
XRP,0,0.14019844050041,0,0,0.0265904622484223,0.309024818691068,0.0783397669093779,0,0.047643709331441,0.118238089044424,0,0.0723090207790778,0,0.13459100311945,0,0,0,0,0,0
BCH,0,0,0,0,-1.35525271560688e-20,0,0,0.553325790590599,0,0,0.0802894335960413,0,0,0,0.132187667227179,0,0,0,0,0
EOS,-1.15302538580184,-0.1456699800599,2.09525236203151,-0.0949738116043923,0,0,0.782628407518164,-0.485198003021141,-0.323865508922794,-0.646203868944239,1.464944164203,1.12543434411904,-0.116193862661258,-1.39657017936666,0,0,0,0,0,-0.403256909061268
LTC,0,0,0.201344138483824,0.161798545672204,0,0,0.0702348444086577,0.196972766408525,0,6.93889390390723e-18,0,0.065139779413827,0,0,0,0,0,0,0,0
ADA,0,0,0,0.245200291715045,0.0695079287665675,0,0,0.19782953783889,0.131971495996535,0.231452717372332,0,0.0990412545206734,0,0,0,0,0,0,0,0
XLM,0,0,0,-0.0749961714860488,0.116490193964267,0,0.180107622364038,0,0.034847261581944,0.122863191498997,0.273183204231773,0,0.251379998016527,0.109326399876362,0,0,0,0,0,-0.0890428342933643
MIOTA,0,0,0,0,0,0,0.137688553500203,0.458273805208889,0,0,0,0,0,0,0.324890748784624,0,0,0,0,0
TRX,0,-0.569927609658363,1.23961739058057,-0.0676970998037516,-0.236623586100611,0,0.436274718943421,0.110113213910075,-0.194445698794131,0,0.626691633321336,0,-0.136133195111092,-0.434765015945753,0.102316234846817,0,2.77555756156289e-17,0,0,0
NEO,0,0,0,0,0.147003020568134,0,0,0.180385498036857,0.0835646111664532,0.0200989421026752,0,0,0.226796501051533,0.0596761219639348,0.213804272949543,0,0,0,0,0
XMR,0,0,0.0262233885068356,0,0.113933853045767,0.205178240849136,0.150283416768526,0,0,0,-0.0907087051965643,0,0,0,0.159506422757407,0,0,0,0,0
DASH,0,0.305155915345962,0,0,0,0,0.0249127479282014,0.207480296080021,0.0371843656273542,0,0.039036787070224,0,0,0.184330189815757,0,0,0,0,0,-0.0416395627118401
XEM,0,0.0742984695207552,0.60670401677721,0,-0.0403769670944271,0,0,0.138508208028901,0.016079538478895,-8.67361737988404e-19,0.0886876701295585,0.120933548646921,0,0,0.223590079648946,0,0,0,0,-0.119442779619296
ETC,0,0,0,0,-0.0886916412341044,0.428117364569163,0.159665624606364,0,0.0460664596827188,0.0652413122541095,0.0888888164153716,0,0.3575568394625,0,0,0,0,0,0,0.0434951670103708
BV010082.Index,0,-0.103989637494247,0,0.105048446165656,-0.0156981470867058,-0.0476158573387239,0.0828642134037614,-0.0631990497186131,-0.0181554454704104,0,0,-0.00226045638553183,0.0749409942139701,0,-0.0409385066435211,0,0.110254451147578,0,0,0
CVIX.Index,0,0,0,0.035769091229584,0.118851779544907,0,-0.226309040650342,-0.0940486500614774,0.0279438459535371,0,0,0.0255139908918665,0,0.168329487109594,0,0,0,0,0,0
DXY.Curncy,0,-0.0214293091138933,0,0.0114484777965244,0.00155148756048098,0.011521643475677,0.00313095127036823,-0.00782270210197175,0.00871467919364095,0,0,0.0138011334077005,0,8.67361737988404e-19,-0.000478893320777224,0.187425673254709,0.0244826032388559,0,0,0.0295362988240849
SPX.Index,0,-0.0143902378260324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500846563125368
VIX.Index,0,0,-2.77555756156289e-17,-0.290564830821425,-0.138395469872606,0,-0.353845607598239,-0.278653927194078,0.320532602138662,0.193317812605065,0.365650874441876,0,0.402392579693753,0,0.314516095527384,0,-0.446418849542671,0,0,0
