,BTC,ETH,XRP,LTC,ETC,DASH,XEM,MIOTA,XMR,EOS,ZEC,NEO,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0735446494516057,0,0.0587007252288756,0,0.115487040050641,0.113208668207582,0.0394358910644413,0.208096337086965,0.0250975514706961,0,0.0217911109883544,0.0946242668110487,-0.217321962836522,0,0,0,0,0,0
ETH,0.0555525469554505,0,0.430566149532302,0,0.171982799873192,0,-3.46944695195361e-18,-6.93889390390723e-18,0.0903198121125798,0.0203954941424167,0.380216388254678,0,1.38777878078145e-17,0,0,0,0,0,0,0.121980804134466
XRP,0,0.279920070554812,0,-0.118374054320579,0.122597583601129,0.227905593596502,0.303377858627726,-0.0245851249663549,0.0185130156888057,0,0,-0.139564591920071,0.131772001049464,0.122363088778146,-0.0370876199872796,0,0,0,0,0
LTC,0,0,0,0,0.19605460544895,0,-0.0647524095949376,0.147072188872436,0,0.104483055150659,0,0,0,0,0,0,0,0,0,0
ETC,0,0.407805564066655,0,0.213370963400769,0,0.191834244390019,0.0395815682156801,0.0160431461247534,0,-0.00562265120619777,0,0,0,-0.174366207087643,0,0,0,0,0,0
DASH,0.650110098116331,0,0,0.128192142509258,0.104967515992163,0,0.102168196867525,0,0.00889977397182201,0.0215883164536333,0,0.0735147204676302,0,0,0.0453220858726655,0,0,0,0,0
XEM,0.301907698621841,0.244453321610862,1.10604977919243,0.622862351413217,-0.0034488415131005,-0.0784107023011097,0,0.201689867535668,0.215713927746083,0.0144160844600762,-0.870882422492871,0,-0.562665427846867,0,0.203937139191089,0,2.4678973881215,0,0,0.143465709781598
MIOTA,0.456811427932502,0,0,0.0708049167249362,0,0,0.181354856977996,0,0,-0.0662631938765327,0.0512180788526773,0.294313248190195,0.149338766760436,0.662986324642639,0,0,0,0,0,0
XMR,0.205171091371029,0.110608166389827,-6.93889390390723e-18,0,-0.00727144806770914,0.205987459650506,0.0999450331522348,0.0338195297271645,0,0.0246558087032978,0,-3.46944695195361e-18,0.133882929733474,0.126796516596404,0,0,0,0,0,-0.106865054834143
EOS,0,0.720448286767763,0,-0.406114650271976,0,0,0.193499065880169,0,0,0,0,0,0,0.0710215019497047,0.399594348940992,0,0,0,0,0
ZEC,0,0.280699878845994,0,0,0,0,-0.419756538210225,0.331774400175643,0,0.0968098075587314,0,0.315069397279355,0.0586720781946625,0,0.0250546135082316,0,0,0,0,0.175324702293618
NEO,0,0,0,0,0,0,0,0.155147939637047,0,0.0167505406090067,0.538142393272137,0,0,0.202027864454267,0.10758791436129,0,0,0,0,0
DOGE,0,0,0.568643117986824,0,0,0.188366343099877,0.0923431394666881,0.0250255872959339,0,-0.0719006025751269,0.063860281321271,0,0,0,0.0896266617757657,0,0,0,0,0
XLM,-0.223652482058132,0,0.0984332418408055,0,0.204823838962246,0.28968996791118,0.059532903872665,0,0.035579076771911,0,0,0,0.118589986812359,0,0.389702770569311,0,0,0,0,-0.567468266375962
DGB,0,0,0,0,0,0,0,0.167124053012341,0,0.0544542397034086,0.349683588503567,-6.93889390390723e-18,0.153981540393099,0.393450004847953,0,0,0,0,0,0
BV010082.Index,0,0,-0.0647998979683736,0.0581117522844752,0,0.0388618493636004,0.0347943582228589,0.00568730407372807,0,-0.000290158295169272,0.0503158231076027,-0.0851934665548578,0.042699358091942,0.0229285853332893,-0.0587707134165697,0,0,0,0,0
CVIX.Index,0,0,0,-0.0552575604675906,0,0,0.00812141073482237,-0.0174257836498571,0,0.00145111024629666,0.166820451760148,0,0.0145451141154188,0,-0.0606761111822344,0,0,0,0,0
DXY.Curncy,0.0208027536311387,0.00953638139217336,0,0.0231777004543598,-2.71050543121376e-20,0,-0.0040943104030325,0.00552666172420823,0,0.000669929625343157,0,-0.0219907231722431,0,-0.0103059462017879,0,0,0,0,0,-0.0294456967739671
SPX.Index,0,0,0,0,-0.00751815226811863,0,0,0.00113446919373465,0.00257658812542623,0.000181165084403081,0,0,0,0,0,0,0,0,0,-0.0622404961349851
VIX.Index,0,0,0,0,0.166643383090507,0,0.111206446336746,0,0,0.0314826988957701,0,0,0,-0.38814306575309,0.109763292841761,0,0,0,0,0
