,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.251566233764918,0,0.00889459863865405,0,0,0.0768810559075146,0.000747928647603341,0.0940763856992816,0.0279139025690604,0,-1.0842021724855e-19,0.1371768465126,0,0,0,0,0
ETH,0.186905757765127,0,0,0.126274225786986,0.0658617902096734,0,-6.93889390390723e-18,0,0.152756419428328,0.377507135067478,0,-0.0413840879158147,0.093433245010901,0,0.0110449229126788,0,0,0,0,0.0461286877086122
XRP,0,0,0,-0.132588984520545,0.09262013278835,0.252020609945123,0,0,0,0.253641851601242,0.245387032895497,0.0156975916306116,-0.0596667428228719,0,-0.0103733955355956,0,0,0,0,0
BCH,0,0,0,0,0.0511079997710477,0,0.155612531561704,0,0.027762426803555,0.312467875045691,0,0.242045099549455,0,0,0.100778027671286,0,0,0,0,0
EOS,0,0,0.247085687436099,0,0,0.75003085721161,0.194614068243617,0,-6.93889390390723e-18,0,0,0,0,0.103288146886183,0,0,0,0,0,-0.0265583353455722
LTC,0.423339245567124,0,0,0.0693978307709303,0.220438188670318,0,0.011490652055644,0.234996041115248,-0.18279136622214,0,0.105993301919595,0.102670950046388,0,0,0.123924477986588,0,0,0,0,0
ADA,0,0,0,0.206720077106808,0.30033888957978,0,0,0,-3.46944695195361e-18,0,0,-8.67361737988404e-19,0,0.438682450106167,0,0,0,0,0,-0.00170431151856291
XLM,0,0,0,0,0.173607410638464,0,0,0,0.161102975356567,0.103741323901253,0.00376599239344065,0,0,0.251114495758122,0,0,0,0,0,-0.0071147449368166
MIOTA,0,0,0,0,0.409894296511162,0,0,0,0,0,0.282290502185175,0,0,0.071838014209767,0.173453661136822,0,0,0,0,0
TRX,0,0.53281842066233,0.422350475480579,0,0,0,0,0,-1.73472347597681e-18,0,0.0377003842950338,0,0,0,0,0,0,0,0,-0.0397934334802724
NEO,0,0,0,0,-0.135497803561173,0,-0.117812486858718,0.173210864882667,0.312993395331306,0.233440238119033,0,0,0.187053332895528,0.434333289341237,-0.0966124327557009,0,0,0,0,4.33680868994202e-19
XMR,0,0,0,0,0,1.03921422921035,0,0,0.128915512977168,-0.000446280139449848,0.0878064257271451,0,0,0,-0.0362662512813014,0,-0.276885624356562,0,0,0
DASH,0,0,0,0,-0.055396271720164,0,0,0,0,-0.0417761129233496,0,0.139632504829568,0,0.241771587378604,0.275199512448763,0,0,0,0,0
XEM,0,0,0,-0.396254137801327,-0.0515626648735897,0,0.881032031503083,0,0,-0.0886476476485515,0.586373971672949,0,0.0900253752488209,0,0.134841521395433,0,0,0,0,0.0713428283279714
ETC,0.749824671810489,0,0,0,0,0,0,0,0,0,0,0,0,0.162352449758209,0,0,0,0,0,-0.280918967726433
BV010082.Index,0,0,0,0.0378905420394985,0,0,0,0,0,0,0,0.0448939576099822,0,-0.0151682287287626,0,0,0,0,0,0.00524748072204584
CVIX.Index,-0.494001889891605,0,0,0.323529396600556,0.0646023491016307,0,0,0,-0.0642689043050955,0.122829708384171,0,0,-0.0491227303150626,-0.0155056667634429,0,-0.854362040962064,0,1.50689893059275,0,0.107220153561378
DXY.Curncy,0,0,0,0,0.0341294664611063,0,0,0,0,-0.0208121847575884,0,-0.0197909345590565,0,-0.0183146209171014,0.0141163737824841,0,0.0866366088907564,0,0,-0.0135339608062859
SPX.Index,0,-0.0397963031027653,-0.0352558892189694,0.0650186850882763,0,-0.00228265260411747,0.00481210010986842,0,0,0,0.0209791342655451,0,0,-0.0192179932776909,0,0.0310476312777799,0.0345137859217517,0,0,-0.0518768670134754
VIX.Index,0,0,-1.02278037849727,-0.376042261447097,-0.191148692799614,-0.12634508645881,0,0,-0.566095972194328,0.518369044457817,0,0,0,0.737340150265173,0,0,1.00229128664236,0,0,0
