,BTC,XRP,ETH,BCH,EOS,XLM,LTC,TRX,BSV,ADA,MIOTA,BNB,XMR,DASH,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.1431401915255,0,0,0,0.0304143825622616,0,-6.93889390390723e-18,0.0931453132353993,0.0348980249706719,0.142405366970519,0.0259914402541802,0.13545377484049,0,0,0,0,0
XRP,0,0,0,0.0927937764604321,0.0984167834887141,0,0,0.00834168518485015,0,0.109190624839555,0,0,0.153016331344316,0,0.227014999272192,0.0663314434478026,0,0,0,4.33680868994202e-19
ETH,0,0,0,0.293442133289352,0,0,0,0.11068292769073,0,0,0.51234956954064,0,0,0,0,0,0,0,0,-0.102967360849622
BCH,0,0.594670934810027,0.146859951640909,0,0,8.67361737988404e-19,0.198069147267404,0.0380287048391466,0.437200657302048,-0.0893234381197954,-1.73472347597681e-18,-0.121827971868334,0.0260801647883917,0,0.103273504446831,-0.0579904574896174,0,0,0,0.0616165260334774
EOS,0,0,0.0291314803999847,0.0511309171438975,0,0,0,0,0,0.515450340366309,0.39351388460376,0,0.0623447591290949,0,0,0,0,0,0,0
XLM,0,0,0,0.278952269595608,0.269727067007511,0,0,0.0425869190025379,0,0.0612982291533859,0,0,0,0,0,0,0,0,0,0
LTC,0,0,0.362661300745038,0.365765957229017,0,0,0,0,0,0,0,0.112752457879952,0,0,0,0,0,0,0,0
TRX,0,0,0.283837905038334,1.03036408233516,-0.671247801985849,0,0,0,-0.396547477859395,0.980332344604939,0,0.576193566595935,0,-0.87385042340579,-0.319340368166477,0.548985526304024,-0.623832969319496,0,0,0
BSV,0,0,0,0.315313141867977,0.373973100124876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADA,0,0,0.160891855872719,0,0.51170400375118,0,0.0314558257650573,0.108430044823918,0.0373986734818678,0,0,0,0,0,0.138231406681906,0,0,0,0,0
MIOTA,0,0,0.276886052854102,0.170991446240627,0.195717213703075,0,-0.089075379129233,-0.0467379516932592,0,0,0,0,0,0.43129312170381,0,0,0,0,0,0
BNB,0,0,-6.93889390390723e-18,0,0,0.105690172424899,0.385651158104454,0.298732626961579,0,0,0,0,0,0,0.0292555049776273,0,0,0,0,0.154056890954653
XMR,0,0,0.260751422003081,0.167848926544309,0,0,0,0,0,0,0.108977763464121,0.184226151756119,0,0,0.198459412993948,0,0,0,0,0.0058181955629545
DASH,0,0,0,8.67361737988404e-19,0,0,0,0,0.107492376969792,0.092811533739415,0.430167993048924,0,0,0,0.248704878858742,0,0,0,0,0
XEM,0,0,0,0.310457884122064,0,0,0,0.0172246033037529,0,0.369126883566964,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.598119220782628,-0.120013463748198,0.313975995134982,0,0,0.103906711147416,-0.0411663927990393,0,0.352993466858411,0,0,0,0,0,-0.0897176773270353,0,0.822522314835077,-0.268611085555173
CVIX.Index,0,0,0.135730648828241,0,0,0.13760912536654,0,-0.110454090176553,0,0,0,0,0,0,-0.326650213312216,0,0,0,0,-0.116786287374154
DXY.Curncy,0,0,-0.00256331827930313,-0.0167827678108191,0,0,-0.0204111346089219,-0.022360510167055,0,0,0,0,0,0.0782704635484155,0,0.0333096811754482,0,0,0,-0.00320644196710596
SPX.Index,0,0,0,0,0,0,0,8.88895817086803e-06,0,0,0,0,0,0,0,0.281843008486985,0,0,0,-0.0459302192487274
VIX.Index,0,0,-0.732370358253529,0,0,0.391762051013388,0,0,-0.191878331113444,0,0,0.865643017481998,0,0,-0.102534901434962,-1.67377708002331,-0.425791853544236,0,0,0
