,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.315566262207072,0.201370543150687,-0.0391283396483461,0.275296180704359,0.12709109827932,0,0.0184226981822138,0,0.0647871221422783,0.0961263019637678,0,0,0,0,0
ETH,0,0,0,0.54627202131077,0,0.182084247597769,0,0,0,0,0,0,0.188409826043775,0,0,0,0,0
XRP,0.108898863066906,0,0,0,-0.0629424477641666,0.0863522018158726,0.149651783783324,0,0,0,0.00517563791309563,0,-0.0765406063304489,0,0,0,0,0.143288943734218
LTC,0.635442114543667,0,0,0,0.176578230552757,0,-0.228826370148745,0,0.446482632691223,0,0.256047031437097,-0.128907353887759,0.0226744855251106,0,0,0,0,0.0809967205657365
XMR,0.92387647544382,0.787521838137085,-0.929756832618807,-0.421141030578593,0,0.013176963262647,-0.261497729925098,-0.0717559484243129,0,0.820647635748695,-0.380156614619249,0.494958788021872,-0.533534094076446,0,0,0,0,0
ETC,0,0.344842926015681,0.324482679814274,0.0705121874431739,0.160653739278144,0,0,0,0,0.546399794487842,0,0.117725034553082,0.0224615055443945,0,0,0,0,0
DASH,1.47914617136349,0.434256676279189,0,-0.768004666997813,-0.0142109849373061,0.368727368911934,0,0,0,-0.276872266428188,0,-0.316203963480053,-0.266213064389778,0,0,0,0,0
XEM,0,0,0,0,-0.0632161451997156,0.0910513856744859,0.160198691582107,0,0,0,0.365137662307405,0,0,0,0,0,0,0
DOGE,0.431842631033814,0,0,0,-0.0845078092896363,0.199347676985272,-0.00312857458139929,0,0,-0.218480830695988,0.0873784392111373,0.0986198682559144,0,0,-0.292149021172106,0,0,-0.103628888226615
ZEC,0.58486874172227,-0.0916274112888999,0,0.0970071916444752,0,0.237968036596969,0.205387255173069,0,0,0,0,-0.22849714734273,-0.080632864091248,0,0,0,0,0
XLM,0,0.259697043382904,0,0,0,0.0930088256695727,0.0624581485390154,0.0518613562421358,0.101882062814964,0,0,0.244288441837749,0,0,0,0,0,0
NEO,0.21595273856376,-0.691604728478814,1.15591200744815,0.17346154816467,0.0992559067671988,0,0,0.109325556730897,0.513861449975227,-0.847281541935734,0.448872535171834,0,0.42829512013745,0,1.96728790602335,0,0,-0.733536639685622
DGB,1.30864671323699,0.26197994214072,-1.62152510279641,-0.589851406682967,-0.904569086593271,0.32755566556121,-0.398758081486335,-0.403593387996432,-0.973423267412801,2.09602309669505,-0.75606385993465,0.889529590024289,0,-2.73076473551788,-2.32909861264514,0,0,0
BV010082.Index,0.0865229979501429,0,-0.105862180556984,0,0,-0.0615443752049544,0.0506475912617685,0.0500813239228277,0,0,-0.0444185606582536,-0.029139675915643,0,0,0,0,0,-0.110664354659973
CVIX.Index,0,0.275847277473289,-0.135384016593049,-0.0134354824261921,-0.106829807168621,-0.0220332699007198,-0.0312663002362818,-0.163455718279569,-0.229835215273137,0.264902457190321,0,0.140020497184104,-0.127099838190287,0,0,0,0,0.149160808495275
DXY.Curncy,0,0.0133785143395935,-0.0735092118033664,0.0307242655879894,-0.00279343816568403,0,0.0229011954515826,0,0,0,-1.0842021724855e-19,-0.022970567179907,0.00381272885678877,0,0,0,0,0
SPX.Index,0.011181353759189,0,-0.00975183794203704,0,0.00019533802899091,-0.00451762319265273,0,0.00423255738897748,0,0.0039776777024921,0,0,1.35525271560688e-20,0,0,0,0,-0.0896476597608467
VIX.Index,1.13150375200221,-0.0879333546391499,0,0,-0.10783529557305,0,-0.432558429084028,0.361877417984998,-0.340712459787178,-0.447465791840822,-0.153201594886403,-0.178886956220322,0.098420688086905,0,1.94585649123609,0,0,0
