,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,-0.0286339277920525,0.0358990537326116,0,0.012757876157822,0,-0.0207818993600487,0,-0.0710355066239643,0,0,0,-0.0192275288630486
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0.18651340772656,0,0,0.0722688508237106,0,0.519564171176338,-0.0452290463567892,0,0.203610574329771,0.340752928362044,-1.48036567995703,0,0,0,-0.0673839212946569
LTC,0,0,0,0,-0.0166388469170027,0,0,0.0393676867304804,0,-0.0175796117069423,0,0,0,0,0,-0.0426382043910679
XMR,0,0.000862043575246101,0.580664035293332,0,0,0.43914128110437,0.594996253373977,0.297825986744721,-2.29318195264517,0,0,-1.09358293134006,0,0,0,0
ETC,0,-0.418343746884248,0,0,0.0696733287659223,0,0.472977168345934,-0.0624604323169531,0.1011545742668,0,-0.205062252497644,-0.546122141938487,0,0,0,-0.0372349421456511
DASH,0,0.155721075538904,0.215799515466752,0,0,0.14732015745731,0,0.0788299950726345,0,-0.0907517690881218,0,0,0,0,0,0.036004438604348
XEM,2.69032259798624,0.650303333073336,-0.490131337360137,1.18256384233238,0.278870322087212,0.00792553254810775,-0.947885313720682,0,0.923176820302752,0.394029962811572,-6.93889390390723e-18,0,-3.22527044860707,8.00781734921266,0,0.310473176749724
DOGE,0,0,0.133011437541186,0,-0.197338460266293,0.0833379886021864,0,0.166290828619704,0,0.0159756360077933,0,-0.260294368726333,0.415741622280941,0,0,0
XLM,0,0,1.50276401303098,0,0,0,0,-0.0494919211527363,0,0,-0.193771051170622,1.75733485351436,0.745301908689532,0,0,0.049232918994158
DGB,1.06487018709259,-0.0946074630004656,0.185848778052777,1.19568620191366,0.149788580947091,-0.415094395637727,-0.0611765753575563,0.0613932523356581,-0.444107897441636,0,0,0.586465181941237,0.388590923009335,0,0,0
BV010082.Index,0,0.183435563958101,-0.316690337415712,-0.0937166865607279,-0.0609773464779221,0,0,-0.0277041336792741,0,0.138179988087292,0.190639071576384,0,0.0930599563912778,0,0,-0.059759365101155
CVIX.Index,0,0.149216289937503,-0.0598381788070838,0,-1.0842021724855e-19,0,0,-0.14261727174643,0.287483809266446,0.0527310490657344,-0.0258809450949743,0,0,0,0,0.0600050114351751
DXY.Curncy,0,-0.00206058025846761,0.00450505268504996,0,0.00166801618669711,0,0,0.022731191215915,0,0,0.0118709114387807,0.0534151094153202,0.101944362222435,0,0,-0.00399293693054261
SPX.Index,0,0.0396226965717718,0,0.0825716488895098,0.0113861558368634,0,0,-0.0149637664707636,0.066954941883143,0.00853821860715961,0.028079269172577,0.0176282530280689,-0.123153228850072,0,0,-0.0421790735613654
VIX.Index,0,0,-0.0145108108492465,0,0.0853688782024855,-0.774597935958684,0.334231874889797,0.0199949600466153,0.507476021395083,-0.0412927693655358,0,0,0.117888098511076,0,-7.23607753181247,0
