,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.193203501049425,0,0,0,0.0187946843774387,0.013287057432114,0,0.0574886008655526,0.0728225964673996,0.0578361900571954,0,0,0.109092961513847,0.052341039216574,0,0,0,0,0
ETH,0.831530032399182,0,0.0382636313732216,0,0,0.242486347885107,0.0250678039374987,0,0.0515025543326052,0,0,0,0,0,0.0443933246923371,0,0,0,0,0
XRP,0,0.377905114881714,0,0,0,0.144402247959064,0.0895664643168242,0.137668120557615,0,-0.0283990327461719,0.110114739219153,-0.257609298280886,0.398397032457123,0.0522749953321229,0,0,-0.0699384837458357,0,0,0
BCH,0,-0.0997936765640116,0.652027443829105,0,-0.0609501546844395,-0.215784288933378,0,0,0.0611556766536975,-0.290415679669765,0.332364269575321,0,0.520917177985051,0,0,0,0,0,0,0
EOS,0,0,0,0,0,0,0,0.234376107148481,0,0,0.277469068386184,0,0,0,0,0,0,0,0,0
LTC,0,0.28256979903438,0.203924609781624,0,0,0,0.000994020539361302,0,0.0149165748855162,0,0.0670561263709602,0,0,0.27651449613363,0.00046532167147879,0,0,0,0,0
ADA,0,0,0.375521632281893,0.0333955521452383,0.135660180149995,0,0,0.147236028670352,0.101673833076394,0.0790976576820524,0,0,0,0,0.0296869384303583,0,0,0,0,0
XLM,0,0,0.158764432087296,0,0.0347228834990486,0,0.19321130421419,0,0,0.0477026636918769,0.371272734122043,0.076846110580036,0,0.0652401286079375,0,0,0,0,0,-0.107875218135336
MIOTA,0,0,0.246087738488185,2.77555756156289e-17,-0.188903182487478,0,0.161993935893106,0.321894547658601,0,0,0.111021214998704,0.25940792631708,0,0,0.2249067708943,0,0,0,0,0.399393207004088
TRX,0,0,0,0.0261149753539045,0.224756393223068,0,0,0.253469040050176,-0.103894915468526,0,0.313360262608514,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0.141134334161537,0.097360597102461,0,0,0.168721676158468,0.126749946408731,0,0,0,0,0,0.2870927614705,0,0,0,0,0
DASH,0,0,-0.0100894862018152,0.347639146423617,-0.0393193763581032,0.0700621456898142,0.0399182036564641,0.161268551953392,0.0873238805889029,0.238028954832037,0,0,0,0,0.0486977485862325,0,0,0,0,0
XMR,0,-0.228153710977917,0.570008106294134,0,0.0321868167766127,0,0,0,0.00618493434839332,0.0606238270447717,-0.117917027219419,0.440073801292366,0,0.122441279989156,0,0,0,0,0,0
XEM,0,0.0565629468921737,0.0189481330021716,0,0,0,0,0.222751114951423,0.211704195764547,0,0.0764113734881885,0,0,0,0.137642194963729,0,0,0,0,0
ETC,0,0.493086357053653,1.38777878078145e-17,0,0,0.00706939554098326,0.0179667309895741,0.254704316028748,0,0,0,0.111447934779309,0.125233459115406,0,0,0,0,0,0,-0.0933433497593378
BV010082.Index,0,0,0,0,0.0308790201152533,0,0,0.0313893383163558,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0.00494230762054267,-0.0151945546572502,0,-0.138101316687557,-0.0575352065988319,0.0800509583633921,0,0.0807719810694076,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0.00829338165612664,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,-0.00947198356145041,0,0.0149166563547202,0,0,-0.019107380558088,0,0,0.00182795374341281,0,0,0,0,0,0,0,0,0,-0.138304615106993
VIX.Index,0,0,0,8.67361737988404e-19,-0.00348719419339503,-0.0421213494895182,-0.0979201111173747,-0.0676398775470343,0.0413751672679909,0,0.117976063191803,0,0,-0.183378081885918,0.00347700646421529,0,0.0767403398996516,0,-4.69079837717177,0
