date,name,lambda
20200201,XRP,0.0409169778017205
20200202,XRP,0.0461395548908196
20200203,LTC,0.0772387321039088
20200204,LTC,0.0713385103622823
20200205,BTC,0.0255670230127044
20200206,XRP,0.0451405392668961
20200207,BTC,0.0794277518527194
20200208,BTC,0.0650999139639378
20200209,XRP,0.0458169604863161
20200210,BNB,0.0424182559006294
20200211,BTC,0.0395508588047001
20200212,BTC,0.0315713224925775
20200213,ETH,0.0282745553928045
20200214,BTC,0.0360362046975346
20200215,BTC,0.06353378421479
20200216,BTC,0.057660223734592
20200217,BTC,0.0392393438451772
20200218,BNB,0.0287365214864508
20200219,BTC,0.0307983614182637
20200220,BTC,0.0304910693477883
20200221,LTC,0.294977856822959
20200222,BTC,0.045474793862951
20200223,BTC,0.0349466737731103
20200224,BTC,0.0361430112051171
20200225,XRP,0.0480763749333399
20200226,XRP,0.0442277309775359
20200227,LTC,0.0425386316964415
20200228,XRP,0.0442524213438419
20200229,LTC,0.0421810242289277
20200301,LTC,0.0425830815306913
20200302,LTC,0.0426185815480813
20200303,LTC,0.046630125749002
20200304,XRP,0.0490517112122763
20200305,LTC,0.0394574401560263
20200306,ETH,0.0384710961188783
20200307,ETH,0.039186152142931
20200308,BCH,0.0355131310482671
20200309,BCH,0.0350986986423306
20200310,BCH,0.0702559279856064
20200311,BCH,0.0652050482667108
20200312,ETH,0.0756036451056223
20200313,ETH,0.171040735443529
20200314,ETH,0.210760624650964
20200315,STO,0.117785992551851
20200316,STO,0.115817739548545
20200317,BSV,0.133562340044336
20200318,LTC,0.0953597389886703
20200319,XRP,0.0518190464134242
20200320,XRP,0.112611673618414
20200321,XRP,0.141085956247328
20200322,BCH,0.0695027728344776
20200323,XRP,0.111729867499629
20200324,XRP,0.109627816937228
20200325,LTC,0.0497647041322784
20200326,XRP,0.0516451536551277
20200327,XRP,0.0473052007068405
20200328,XRP,0.0445738012251932
20200329,BCH,0.0600944045974083
20200330,BCH,0.0595217416602543
20200331,BCH,0.0604601654952077
20200401,LTC,0.0669993406704256
20200402,XRP,0.0585958408889189
20200403,ETH,0.0580149025163917
20200404,BTC,0.0489849165289655
20200405,BTC,0.123739668807842
20200406,BTC,0.0677023330855904
20200407,BTC,0.0563470937512906
20200408,XRP,0.0606581837780932
20200409,BCH,0.0932519873792396
20200410,BCH,0.0822952993075435
20200411,BCH,0.0373307150794589
20200412,BCH,0.0725421384448194
20200413,BTC,0.039423678641536
20200414,BTC,0.158789740603398
20200415,BTC,0.132447395165879
20200416,BTC,0.259944684572518
20200417,BNB,0.103494954611996
20200418,BNB,0.10300586586468
20200419,BNB,0.102926946468072
20200420,BTC,0.158408417132881
20200421,BTC,0.273553547475119
20200422,BTC,0.162519173278731
20200423,BTC,0.164174902562808
20200424,BTC,0.138757708316225
