,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.174305970849851,0,0.0324063993171472,0,-0.00640782291456458,-0.0123821215699889,-0.0126657120069424,0.00450847812557734,0.0102094989052495,0,0,0,0,0,0
ETH,0,0,0.0438062314359575,0,0.136960317087134,0.0972520711677289,0.188498709389454,0,0,0,0.0237639411060963,2.16840434497101e-19,0,0,0,0,0,0.117704237747501
XRP,0,0,0,0,-0.0639989979582987,0,0,0.0722998177101095,0,0.393779809587666,-0.0719858667698938,0,0,0,0,0,0,0
LTC,0.544730415001046,0,0,0,-0.000597980441930507,0,0,0,0,-0.000820816260966301,-0.00475680773501237,-0.0015124593355366,0,0,0,0,0,0
XMR,0,0.362809334065842,0,0,0,0,0,0.123910619724405,-0.385147348718786,0,-0.11614385753721,-0.0184711970221315,-0.138519929609074,0,0,0,0,-0.100818967993736
ETC,0,0,0,0,0,0,0,0,0,0,-0.0212951082006888,0,0,0,0,0,0,0
DASH,0,0,0,0,0.103615909977462,0,0,0.0279035135917012,0,0,-0.0526455639755071,-0.0330979847503844,0,0,0,0,0,0
XEM,0,0,0.082917281987229,0,0.0510594184907536,0,0,0,0,0,0,0,0,0,0,0,0,-0.048908186027917
DOGE,0,0,0.0497164912937523,0,-0.0667292039363979,0,0,0,0,0,0.0155128805499705,-0.0114820727389597,0,0,0,0,0,0.00970681305813497
XLM,0,0,0.554330392829703,-0.247064006540297,0.0365954236710954,0.183395695792803,0,-0.0865872245634271,0,0,0.0328503773292051,-0.0120798845089416,0.127942453123496,0,0,0,0,0
NEO,-6.93889390390723e-18,0.450864317474573,0,0,-0.409024297664434,0,-0.766539425359876,0,1.6542191084782,0,0,0.0296519939606412,0,0,0,0,0,0.146648206037421
ZEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0,0,-0.0183465367731493,0,0,0,0,0,-0.0336396075110786
BV010082.Index,0,0,-0.0747095450447487,0,0,0,0.0233748642103613,0,-0.223718393284851,0.0309236013275532,0.00108497171280159,-5.42101086242752e-20,0.0323699246847111,0,0,0,0,0.00827235303571915
CVIX.Index,0,0,0,0,0,0,0,0,0,0.0666455861166452,0.0112383906292589,0,0,0,0,0,0,0.106502611016681
DXY.Curncy,0,0,-0.00260899633763878,0,0,0,0,0,0,0,0.0020676759476776,0.000607367069522014,0.00971144846943931,0.0842151639011935,0,0,0,-0.0032204282173622
SPX.Index,0,0,0.00562855934385403,0,0,0,0,0.00621847420230551,0,0,0,-0.000585906780796744,0,0,0,0,0,-0.0690071918114443
VIX.Index,0,0,0.0395184348699774,0,-0.137441266709532,-0.329280744471754,0,0.301460002512638,-0.0774825475413845,-0.123317887877834,0,-0.0387336483007179,0,0,1.31331580340564,0,0,0
