,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.118100094395404,0.0853620150409632,0,0,0,0.0555322352957311,0,0.0272384896024497,0,0,0,0,0,0,0,0
ETH,0,0,0.107190513696124,0.162844799481936,0,0,0.11999590658234,0,0.0879674769040764,0,0,0,0,0,0,0,0,0
DASH,0.538922565386767,0,0,0,0,0,0,0,0,0,0,0.107500687573125,0.235540565806534,0.0990461419358008,0,0,0,0
XMR,0,0.496336369195147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098781321693923
XRP,0,0,0,0,0,0,0,0.0138785630891122,0,0.212490342987178,0.0126958231720267,-0.0154636233993582,-8.67361737988404e-19,0,0,0,0,0
LTC,0.0501281995759097,0,0,0.064299404647328,0,0,0.108506305840179,0,0,0.0117552689428485,0,0,0,0,0,0,0,0
ETC,0.129918532415584,0.210480630627192,0.074420272310336,0,0,0,0,-0.0399038992013955,0.0993576891718967,0,0.0887316783154882,0.0430462667714133,0,0,-0.16467644566623,0,0,0
XEM,0.608387467222987,0.00348206511425088,1.73472347597681e-18,-0.188462448959206,0.480163344493645,0,0,0,0.175533952813662,-0.526910707383972,0.292753297833616,0.0760552880935859,3.46944695195361e-18,0,-0.440102123276926,0,0,0
ZEC,0,0.048174793752798,0.153890333515681,0.0206088457760747,0,0,0.199774038386329,-0.0138442245625786,0,0.238578639691611,0,0.060487531238979,0,0,-0.161559571797092,0,0,0
DOGE,0.193853863605546,0,0,0,0.282273309664615,0,0,-0.0580604399246303,0.179223768915789,0,0,-0.0119489224798976,0,0,0.0487926272950797,0,0,0
XLM,0,0,-0.0204012701316893,0.196403264368661,0,0,0,0.000138314375261355,0,0,0,0,0.110992229021958,0,0,0,0,-0.0824152312148401
NEO,0,0,0,0,0,0,0,0.040430809155008,0,0,0,0,0.0699460430260596,0,0,0,0,-0.0954614604922814
DGB,0.382751358194329,0.0830913598978531,0,-0.128877985775827,0,0,0,0,0.0299261937683232,0.0182953905797259,0.0731759972627115,0,0,0,0,0,0,0
BV010082.Index,0.0248610585177715,-0.0179277650854439,0.0195987852372884,0,0.180516905473343,0.0464762585804436,-0.0567523272691968,0.0368566900638164,0,0.0760138748850047,0.00185894388361351,0.0228164490714401,-0.0216699042928157,0,0.102498143305447,0.418159262466293,0,0.0886398607132862
CVIX.Index,0.121588654107422,0,0,0,0,0,-0.0842778249672393,-0.0686003531334642,0,0.0481236616879758,0,-0.0318556610576922,0.0315823352789577,0,0,0,0,0.10962691608556
DXY.Curncy,0,0.00691655877232656,0,0,-0.0168447979784199,0,0,-0.0121848305126564,0,0.00711871760712854,0.00573376039816995,0,0.00363079136174385,0.123345919825301,0.0397186674832355,0,0,-0.00835135846193612
SPX.Index,0,0.00334303315558859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037986037332035
VIX.Index,0,0,0,-0.180559634837553,0,0,-0.00468092434991196,-0.0461868267177381,0,0.143068458383705,0,0,0,0,0.0775862791226832,0,0,0
