,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0778459195147083,0,0.0688736940773989,0.0893780978297493,0,0,0,0.0252373128364559,0,0,0.0536760936437469,0,0,0,0,0,0,0,0
ETH,0,0,0.0605793119079235,0.0330520974107353,0.204711738880489,0,0,0.127649630687411,0,0.106635553446959,0.0873044830354023,0,0,0.0189389472405261,0,0,0,0,0,0
XRP,0,0.217806480948064,0,0,0.0624995922862671,0,0,0.108110145790224,0,0,0.105922692816841,0.0574983667003061,0,0,0,0,0,0,0,-0.0468045338516526
BCH,0,0.264234658309723,0.00971777270277857,0,0.10142708191653,0,0,0.0360657498757259,0,0.128807466025724,0,0.0402925386890147,0,0,0,0,0,0,0,0
EOS,0,0.356922369627464,0.0438922520799446,0.094250906919749,0,0,0,0.0134410084971061,0,0.0639138029287323,0,0,0,0,0,0,0,0,0,0
XLM,0,0.0640735247140887,0.178264717395122,0,0,0,0,0.0130192351829102,0,0.180520973773899,0.0181440025072723,0,0,0.102825812214821,0,0,0,0,0,0
LTC,0,0.138110769364786,0,0.0532151289856089,0.188081118074129,0,0,0.0540369474213701,0,0.0663645497010798,0.12047751291994,0.0238063260267854,0,0,0,0,0,0,0,0
ADA,0,0.0756334646874556,0.145530897923052,0,0.157856055098428,0,0,0,0,0.238367230036858,0.064639142679022,0,0,0.155500019583278,0,0,0,0,0,0
XMR,0,0.324403975221058,0.0142252358403977,0,0.0883593852774353,0,0,0,0,0,0.0633249727212964,0.00892296469996154,0,0.249627530477558,0,0,0,0,0,0
TRX,0,0.126212625561256,0,0,0,0,0,0.237033261202516,0,0,0.388499512488072,0,0,0,0,0,0,0,0,0
MIOTA,0,0.145913302310102,0.0487848362534124,0,0,0,0,0,0,0.214145247545146,0,0,0,0.346731083110934,0,0,0,0,0,0
DASH,0,0.230015944101693,0,0,0.0997903807268389,0,0,0.0976442394958663,0,0,0.189936465587167,0,0,0.0643388327151758,0,0,0,0,0,0.0147711300126022
BNB,0,0.243621243275939,0,0,0,0,0,0,0,0.0175122022218916,0,0.0999588979582116,0,0.145990209978963,0,0,0,0,0,0
NEO,0,0.114020009922508,0,0.0421109864193362,0,0,0,0.152354470378005,0,0.014489181904714,0.235018981850863,0.0983198072096353,0,0,0,0,0,0,0,0
ETC,0,0.286197855366227,0.0134141872588344,0,0,0,0,0.147440594779213,0,0,0.0475899142677459,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,-0.00825017773612182,0,0,0,0,0,0,0,0,0,-0.0313153538011098
CVIX.Index,0,-0.0716014336279574,0.0448118261922659,0,0,0,0,0,0,0,0.0321043056354598,0,0,0,0,0,0,0,0,0.0529097337981395
DXY.Curncy,0,0,-0.0112703549376112,0,0,0,0,0,0,-0.0078515207807511,0,0,0,0,0,0,0.0274693499915135,0,0,-0.00897197343111571
SPX.Index,0,0,-0.00826202529143611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927529718417043
VIX.Index,0,0,-0.202481683993149,0,0,0,0,0,0,0,0.157490823063423,0,-0.0454779670812238,-0.12774154057037,0,-0.304903760561908,0,0,-4.14171375245976,0
