,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.084041729299904,0,0.0706288438872722,0.106983793966708,0,0,0,0.0579633803754102,0,0.00475955894354857,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.197199797486228,0,0,0.00362394603171843,0,0.170881429131039,0.0957730304772797,0,0,0.0992516868910393,0,0,0,0,0,0
XRP,0,0,0,0,0.270339514828007,0,0,0.101457783313934,0,0,0.233304240093899,0,0,0,0,0,0,0,0,0
BCH,0,0,4.33680868994202e-19,0,0.283105294501799,0,0,0.0837656745163625,0,0,0.0844996482730582,0.0137291860343136,0,0,0,0,0,0,0,0
EOS,0,0.224727862645363,0.0197288377237306,0.0272886499087284,0,0,0,0,0,0.061273616431864,0.270635152588378,0,0,0.142272785499897,0,0,0,0,0,0
XLM,0,0,0.0994566525901955,0,0,0,0,0.0491235704184957,0,0.12987111822957,0,0.0796989826167751,0,0.160836318386796,0,0,0,0,0,0
LTC,0,0.162776700591343,0,0.107162391527601,0.051396845842115,0,0,0.14701516097162,0,0,0.156521891080081,0.0373275825886597,0,0,0,0,0,0,0,0
ADA,0,0.127005060616546,0.0627132100884155,0,0.125892308819116,0,0,0,0,0.249267181976227,0,0,0,0.198103631900449,0,0,0,0,0,0
XMR,0,0.366737969639942,0,0.052425413203809,0.0425688903707754,0,0,0,0,0,0.121686711889225,0,0,0.109855704086237,0,0,0,0,0,0
TRX,0,0,0,0,0.0469373494628171,0,0,0.08032548010159,0,0,0.369217678139312,0,0,0.150734202583919,0,0,0,0,0,0
MIOTA,0,0,0.103589249519682,0,0,0,0,0,0,0.270516234614591,0,0,0,0.502384551550421,0,0,0,0,0,0
DASH,0,0,0,0,0.121570683840535,0,0,0.122282107061814,0,0.0739589590915143,0.0752897558016829,0,0,0.207204506254059,0,0,0,0,0,0
BNB,0,0.0207435114848315,0.0147993452076345,0,0.0880991506080138,0,0,0.0630533568829624,0,0.0557275202200724,0.0387865060424631,0.118383683077908,0,0.144869970178348,0,0,0,0,0,0
NEO,0,0.102289401332873,0,0,0,0,0,0,0,0.153370699571764,0.490654870432793,0.021664084738599,0,0,0,0,0,0,0,0
ETC,0,0.24214408625023,0,0,0.120408475215186,0,0,0,0,0,0.221126938411326,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798646281232034
CVIX.Index,0,-0.126904625984162,0.0377519041994659,0,0,0.0455575124716423,0,0,0,0,0.0486760798739348,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0634908130582812
DXY.Curncy,0,-0.000677946484809874,-0.00263091348625184,0,0,0,0,0,0,-0.0224668152563158,0,0.00224556111076092,0,0.0129389798714574,0,0,0.0864781014282587,0,0,0
SPX.Index,0,0,-0.00472667569745531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406769153846464
VIX.Index,0,0,-0.177533641085948,0.232770329315588,0,0,0,0,-0.124529684256234,-6.93889390390723e-18,0.361853948656085,0,0,-0.440845264557716,0,-0.852004432195019,0.741396815149146,0,0,0
