,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.152660811545671,0.146135509131218,0.213978534237576,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0.0873598018888261,0.224947972388914,0,0,-0.0304866721499285,0,0.0987683086895042,0.059481185854598,0,0,0,0,0
XRP,0,0.0322772679145924,0,0,0,0.10405978661607,0.00496573124230497,0.0394954988019623,0.118025856672874,0.00861615491487937,0,0,0,0,0,0,0,0
LTC,0.473803230817435,0,0,0,0.072429363150969,0,0.0532236323236074,0,0,0.035191748786842,0,0,0,0,0,0,0,0.0132635442647699
XMR,0.360283814168437,0,0,0.360958253446129,0,0.134096752941527,0,0,0,0,0,0,-0.10185349684067,0,0,0,0,0
DASH,0.0541982928368043,0.401864324251631,0,0,0.173860453014746,0,0.0264936563962693,0.112533450017966,0,0.0550796409325115,0.340327137696373,-0.0375833705335809,0,0,0,0,0,0.142527847105693
ETC,0,0.258275212048887,0,0.0301921351215175,0,0.19507997461972,0,0,0,0.0155792598206912,0.166295633944611,0.0679110789253111,0,0,0,0,0,0
XEM,0,0,0,0.0452159580733708,-0.116248853660222,0.214980305925936,0.069984394659012,0,0,0.242488431283996,0.0992355664553358,0,-0.0808403072337819,0,0,0,0,0.13073489608905
DOGE,0.15690849040057,0,0.120954374161513,0,0,0.0229382735940842,0.0748685294995235,0,0,0,0.0995689837566133,0,0.00687355068779165,0,0,0,0,-0.0110152618240942
ZEC,0,0.0717557571850302,0,0.450243813774468,0,0,0.092223718433245,0.0229729600708643,0,0,0,-0.0307405573294132,0.143709288869783,0,0,0,0,0
XLM,0,0,0,0,0.00973969403373203,0,0.23259129605233,0,0,0.0577082167922248,0,0.0489843125794168,0,0,0,0,0,-0.069847555326109
NEO,0,0,0,0,0,0,0,0,0,-0.114463561526814,0.187887498791114,0,0,0,0,0,0,0
DGB,0.275920476252167,0.0698803793271369,0,0,0,0,0,0,0.155060323284637,0,0,0.167782706050271,0,0,0,0,0,0
BV010082.Index,0,0,-0.0333591680526855,0,0.0383494860064533,0.0652678796089032,-0.0615932456343594,0,0.136712482991895,-0.0306159612126578,-0.0102159392610798,-0.0160422423915929,0,0,0,0,0,-0.085769360972139
CVIX.Index,0,0.0775371655931847,0,0,0.0428401739456162,0.014945645798487,0,-0.062818123412379,0,-0.051224136001827,0,0,0,0,0,0,0,0.118709081782758
DXY.Curncy,0,0.0124901243091625,2.16840434497101e-19,0.0124628587860697,0,0.00639329345638461,0,-0.0131213658097376,0,0.00107770144835186,0,0,-0.000517698974266481,0.127386445583415,0,0,0,-0.00297079980252435
SPX.Index,0,0,0,0,0,0.00169930607228729,-0.0031113253495901,0,0,-0.00412254477689374,0.00362034595384284,0.00354358859529212,0,0.0518422363988917,0,0,0,-0.0494703564658616
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
