,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.283260949243416,0.0929843059180395,0,0.121735558515701,0,0,0.0100980148836326,-0.00185201704384956,0,0,0,0,0,0,0
ETH,0.10678659368707,0,0.353769919997355,0,0.120028814351215,0,0.0436321917289111,0,0,0.0505782982263487,0.0356680269256054,0.176252791289576,8.67361737988404e-19,-0.16548439161724,0,0,0,-0.0587800099428419
XRP,0,0.0542905038954008,0,0,0,0,0.0725138323805697,0.0342714874963925,0,-0.0137927423375487,0.0443064451646323,0.0205342640067794,0.0841880699599824,0,0,0,0,0
LTC,0.493668133049901,0,0,0,0,0,0,0,0,0,0,-0.0187035953423237,0,0,0,0,0,0
XMR,0,0,0,0.190657394979736,0,0,0.45919111460106,0.09126196715398,0,0,-0.0388472498615593,0.105604946600511,-0.0859741707547195,0,0,0,0,0
ETC,0,0,0,0,0.146795000803494,0,0.230416244152666,0,0,-0.00558310315939549,0,0.014875592561196,0.137732856985165,0,0,0,0,0.121423960096471
DASH,0.482736829544619,0.0823208384013228,0,0,0.107907073285667,0.300510489325023,0,0.108836731489238,0,-0.0135331512199368,0.0617477898989656,-0.0561811715007838,-0.171534769115067,0,0,0,0,0
XEM,0,0,0,0,0,0.070877232448484,0.104213190022914,0,0,-4.33680868994202e-19,0,-0.109430344719281,0,0,0,0,0,0
DOGE,0,0,0,0.232730768238627,-0.0746885817969026,0.0154627135650927,0.00206862488546498,0.0426294835671203,0,0,-0.0119015102127195,0.0500548671781264,0,0,0.0197081302635201,0,0,0
ZEC,0,0.469960297685702,0,0,0,0.0923304962870208,0,0,0,0,0,0,0.116876174554683,0,0,0,0,0.112615568901409
XLM,0,0.102334587617027,0,0,0,0.128410992172677,0.0287761856256708,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0.0121408426507298,0.259430742727433,-0.29820381109827,0,-0.192028001807285,0.21451041917456,0,0,-0.0161470429595873,-0.0275118877228535,0,0,0,0.27562770328794,0,0,0
DGB,0,0,0,0,0.104810494661095,0.132242620240739,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0.0486029008753973,0.0319136656814419,0,0.0453270854581929,0.0345004339959698,0,-0.0316226268460156,0.00772927160914039,0,-0.000382282053453507,0,0,0,0,-0.0729776553165934
CVIX.Index,0,0.0422802434127961,0,0.0117704460036559,0.0835204204676561,0,0,0,0.109104029570622,-0.0633142166773776,0,0.00825861669307671,0,0,0,0,0,0.20934490840408
DXY.Curncy,0.0138733951894153,0,-0.00628463658244869,0.0131408916667054,0,0.0132955507667756,0,0.0203665245913539,0,-0.00379502633686492,0,0.00159390481378913,0,0,0,0,0,-0.0130368414951057
SPX.Index,0,0,0,0,0,0,0.00533419376661128,0,0,0,-0.000105746807029784,0.00533650940006263,0,0,0,0,0,-0.0425286997895673
VIX.Index,0,-0.283193463520394,0,0.0629613276908772,0.0958915311546031,0.113942042246005,0,0,0,0.00105029987464941,-0.0679637806745063,0.0729342583879763,0.0649210617223491,0,0.382958944667162,0,-2.16774852017459,0
