,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.284570062581259,0.113420516177033,0,0.138637603298385,0,0,0,0,0,0.0278020157609737,0,0,0,0,0
ETH,0,0,0.286117326639762,0,0.132150985005406,0,0.108885304717055,0,0,0,0,0.206583682702546,0,0,0,0,0,0
XRP,0.0277423684215476,0.102736087410435,0,0,0,0,0.0494939350427906,0.0218447876690526,0,0,0.0567055019143566,0.0179080662742487,0,0,0,0,0,0
LTC,0.442219365141982,0,0,0,0.0377998898309339,0.00838574951754383,0,0,0,0.0316803875209498,0,0,0,0,0,0,0,0
XMR,0.530837256054976,0,0,0,0,0,0.256871140057844,0,0,0.00647643397635346,0,0,0,0,0,0,0,0
ETC,0,0.144477925121461,0,0,0.207509809540911,0,0,0.466552109248553,0,-0.0103443013486558,4.33680868994202e-19,0.167939211609781,0.184132291980202,0,0,0,0,0.12964366285132
DASH,0.398682028960549,0.0992685271871509,0,0,0.0631883246874327,0.0897386110640007,0,0,0,0.0239456820098092,0.104872513193116,0,0,0,0,0,0,0.138821610050485
XEM,0,0,0,0,0,0.108912672956685,0.214386792901063,0,0,0.00887099507392183,0,-0.105287862318145,0,0,0,0,0,0
DOGE,0.419478298144841,-0.00701763523344346,0,0,-0.0709004281001836,0.0592141143600366,0,0.018094687112463,0,0,0,0.0605448350224022,0.0231119773454918,0,0,0,0,0
ZEC,0,0.133720519241802,0,0.553598106696299,0,-0.147363749102044,0.283362452287547,0.0802628913214483,0,0,-0.102424402615378,0,0.0985349525148677,0,0,0,0,-0.157599022512465
XLM,0,0.102081154247384,0,0,-8.67361737988404e-19,0.151374761006225,0,0,0,0.0768325232677882,0,0.0492348455751771,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0.114495319027885,0.173848538457068,0,0,0,0,0,0.108919182846114,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.0496565578937566,0,0.0319062120983421,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0.0163348476667064,0,0,0.0668326513028441,0.0602827256709681,0.0235770850474655,0,0,-0.0595243757562518,-0.0344877418934466,0.0130706541678875,0,0,0,0,0,0.0487125804068821
DXY.Curncy,0,0,0,0.00332387043645378,0,0.00271165446397795,0.0150338240092321,0,0.0262328095127892,0,-0.00997633721911682,0,0,0.0698912171815289,0,0,0,0
SPX.Index,0,0,0,0,0.00369469965121444,0,0.0020428902078941,0,0,0,0,0.00573777739714902,0,0,0,0,0,-0.0457634027887369
VIX.Index,0,0,0,0,0,0.0756698965319188,0,0,0,-0.0141470118163489,-0.160896352604447,0,0,0,0,0,0,0
