,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.165338747766143,0.120750435750786,0.207294336130686,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0.0873616610911095,0.224948083924346,0,0,-0.0304886257054106,0,0.0987679862159243,0.0594815575769547,0,0,0,0,0
XRP,0,0,0,0,0,0.11798803671036,0.0244047341361092,0.0372825057194532,0.108443462229495,0.00373495921241645,0,0,0,0,0,0,0,0
LTC,0.475040837041647,0,0,0,0.0600742108718436,0,0.0490484005839131,0,0,0.035860709437207,0,0,0,0,0,0,0,0.011190895040295
XMR,0.401501334308819,0,0,0.338598968136964,0,0.134214465616646,0,0,0,0,0,0,-0.101848919516838,0,0,0,0,0
DASH,0.0920032749451861,0.460211588618596,0,0,0.1166161519234,0,0.0310300204467038,0.0739784863715473,0,0.0589527561497512,0.0908564974660004,0,0,0,0,0,0,0
ETC,0.124184025841726,0.323136704999374,0,0.0214867697809216,0,0.051740234663021,0,0.0257249235630193,0,0.0187065086250328,0.180867276899592,0.103987534875402,0,0,0,0,0,0
XEM,0.176572640809241,0,0,0.0877327689464685,-0.181619789705899,0.207405487968936,0.0359760246433789,0,0,0.154682309543067,0,0.108244687948796,-0.081588830707875,0,-0.623787498822999,0,0,0
DOGE,0.156907909638692,0,0.120954379875754,0,0,0.0229390578638825,0.0748665717172757,0,0,0,0.0995691533145096,0,0.00687327411083414,0,0,0,0,-0.0110150911380291
ZEC,0,0.0662447849387932,0,0.420942005710345,0,0,0.101963972709284,0.010288873857455,0,0,0,-0.0956184395867836,0.138163138276724,0,0,0,0,0
XLM,0,0.0311514036769621,0,0.0420880859524539,0.00172558717573271,0,0.205543851163208,0,0,0.0816651410231982,0,0.156404910218415,0,0,0,0,0,-0.0500796345266091
NEO,0,0,0,0,0,0,0,0,0,-0.127326858469171,0.178157581162257,0,0,0,0,0,0,0
DGB,0.214319957348659,0,0,0,0,0,0.109786076349929,0,0,0,0,0.0331525273610827,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.0507261315163908,0.0647963812369216,-0.0537810406304938,0,0.097237070856816,-0.0275525486983354,0,0,0,0,0,0,0,-0.0902160849452446
CVIX.Index,0,0.082389376011475,0,0.0749750637844776,0.0306456884936609,0,0,-0.0776094889903008,0,-0.0497493448165954,0,0.00345490702519193,0,0,0,0,0,0.123187860363035
DXY.Curncy,0,0.0119820840486726,0,0.012811663424712,0,0.0066706409943711,0,-0.0101732743798813,0,0,-0.0010996673719327,-0.000239777603324904,0,0.132688391559762,0,0,0,-0.00317246748878355
SPX.Index,0,0,0,0,0,0.00679041726451072,-0.00577037559607465,0,0,-0.00390370303584654,0.00251217637534402,0.00377455753928601,0,0.036066055343151,0,0,0,-0.0485927931509055
VIX.Index,0,0,0,0,0,0,0,-0.0789734599595901,0,0,0,0,0,0,0,0,0,0
