,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.02229713532813,0,0.538090802693639,0.029705640828479,0,0,0,0,0,0,0,0,0,0
ETH,0.452646153825051,0,0,-0.388692853767389,-0.149391001279123,0.335212525827286,0,0,0.222076365093268,0.138320171601424,0.164759736682434,-0.360494347405999,0,0,0.0716803185449315
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255015802888018
LTC,0.699581938664029,0,0,0,-0.0115419593516488,0,0,0,0,0,0,0,0,0,-0.00376356230202403
XEM,0.765330773846934,0,0.353984929572033,0,0,0,0,0.0599460536674237,0,0.12730464208553,0,0.301142051858512,0,0,0.0387617615017964
DASH,0,0.0632818598290429,0,0.119329898645844,-0.029354316639179,0,0,0.0800447097047259,0.111203266589845,0.101680755837687,0,0.195691439976263,0,0,-0.0375811450256905
DOGE,0.284490150752785,0.068486879271902,0,0.163611307267454,0,0,0,0,0.0384488226380889,0,0,0,0,0,0
XMR,0.473190646398052,0.0687140534340648,0.486207606614773,0,-0.0109372839268658,0.0715501893401861,0.144028505042458,0,0,0,0,0,0,0,-0.0125464927856802
XLM,0,0.0789420006003433,0,0.364400680387482,0.142936427629537,0,0,0.0929879179307762,0,-0.103324213234815,0.189862070331338,-0.131330811470524,0,0,0.11121221965839
DGB,-0.539869169681736,0.244682414092331,-0.0789351567225354,0.338022086719101,0.155857314346831,0,0.0416073854605901,0,-0.0198567208167787,0,-0.289275622446699,0,0,0,0
BV010082.Index,0,0.0452464663170569,0,0,0,0,0,0,0.0220252860169988,0,0,0,0,0,-0.0719089241358012
CVIX.Index,0,-0.0210244950929322,0,0,0,0,0,0,0,0,0,0,0,0,0.195453937684874
DXY.Curncy,0,0.00454338331542384,0.000908506668857131,0.0127389153068615,0,0,-0.0130303226601225,-0.00335716093162135,-0.0153996230456086,-7.56162019695576e-05,0,0.0539629155619734,0,0,0
SPX.Index,0,0.00725281556396734,0.00339366807912536,-0.0210364989306546,0,0,0,0,0.0041475678243974,0,0.0071929880594006,0,0,0,-0.0782758481633023
VIX.Index,0,0.185063227431038,0,-0.169008162569914,-0.0410560075730646,0,0,0,0.1918696892851,-0.0499766130278005,0,0.786087413099718,0,0,0
