,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.283225768399815,0.105265150088618,0,0.12443260497298,0,0,0,0,0,0.0152755444752934,0,0,0,0,0
ETH,0,0,0.239935538026294,0,0.103542399501378,0,0.209185260966512,0,0,0.0136552615145864,0,0.18393069481833,0.175766551562403,0,0,0,0,0
XRP,0.0336219967007293,0.101601968785757,0,0,0,0,0.0489106400312094,0,0,0,0.0624118361925896,0.0166384410934916,0,0,0,0,0,0
LTC,0.493488748872051,0,0,0,0.0593651133302765,0,0,0.0493324075867735,0,0.0178727539706337,0.0289907095602458,0,0,0,0,0,0,0
XMR,0.530837256054976,0,0,0,0,0,0.256871140057844,0,0,0.00647643397635339,0,0,0,0,0,0,0,0
ETC,0,0,0,0,0.195495812337083,0,0.175367961383825,1.73472347597681e-18,0,0,0,0.111535951188008,0.122343635655851,0,0,0,0,0.169805889719168
DASH,0.285647340254523,0,0,0,0.0603674428468209,0.112259219008202,0,0,0,0.0124142262869609,0.0848520257835301,0,0,0,0,0,0,0
XEM,0,0,0,0.118926688695722,-0.144581191334221,0.0802443445628325,0.317005566185114,0,0,0,0,0,0,0,0,0,0,0
DOGE,0,0,0,0.161954061209227,-0.0156051049943134,0.0267078455872137,0.0155273821526873,0.116348921021132,0,-0.00543653646098903,0,0.00821763117968959,0,0,0,0,0,-0.0065523758236365
ZEC,0,0.0901678976079743,0,0.549605660654908,0.0819501552863873,-0.107965517514106,0.300353078338622,0.175715655769362,0,0,-0.113658678233277,0,0.0957476909124563,0,0,0,0,-0.307074005158751
XLM,0,0.143324202981276,0,0,0,0.130782441851182,0.00800879437077602,0,0,0.0781842063129307,0,0.0451743562031842,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0.150147049793693,0.142531540706646,0,0,0,0,0.000656185105146591,0.186865964397942,0,0,0,0,0,0
BV010082.Index,0,-0.0904662885704385,0,0,0.0522694456846405,-0.0349098163058919,0.0411180521003872,0,0.0887814500388823,-0.0288315960607646,0.0152281681041248,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0.075020815330409,0.0606121280421562,0.0176131569116487,0,0.0742603988489536,-0.0622569091891993,-0.0261663178765699,0.00699894988494835,4.0965037206544e-05,0,0,0,0,0.0547232393986317
DXY.Curncy,0,0,-0.0201159548721353,0.0155999032583503,0,0,0.0206428722050486,0.00952364159449326,0,-0.00385985827372938,-0.0103543566515961,0,-0.00565561155835483,0.0915780083969438,0,0,0,0
SPX.Index,0,0,0,0,0.00131037082632718,-0.00251745200961755,0.00901916354769446,0,0,0,-0.00496923350770186,0.00733841851956145,0,0,0,0,0,-0.0591391585983466
VIX.Index,0,-0.165625510803338,0,0,0,0.0446228888456839,0.100000667851641,0,0,-0.0136473267330508,-0.196543190678646,0,0.074083625991992,0,0,0,0,0
