,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.283225768399815,0.105265150088618,0,0.12443260497298,0,0,0,0,0,0.0152755444752934,0,0,0,0,0
ETH,0,0,0.286117326639762,0,0.132150985005406,0,0.108885304717055,0,0,0,0,0.206583682702546,0,0,0,0,0,0
XRP,0.00886462523363615,0.139682122372916,0,0,0,0,0.0330109425962637,0.0128496236700509,0,0.0327659429049542,0.0515127966008574,0.00624787392035616,0,0,0,0,0,0
LTC,0.446514632329093,0,0,0,0.00337004687188931,0.0169705117161346,0,0,0,0.0438121374373764,0.0248250421595447,0,0,0,0,0,0,0
XMR,0.529947100128924,0,0,0,0,0,0.263988446141827,0,0,0.00265584464256491,0,0,0,0,0,0,0,0
ETC,0,0,0,0,0.194650779453685,0,0.175290132507407,0,0,0,0,0.111508549515096,0.121035920072115,0,0,0,0,0.175729544942943
DASH,0.494433346497441,0.103744073295392,0,0,0.0623174705736271,0.0881786699777214,0,0.0650529938882748,0,-1.73472347597681e-18,0.0959676619289202,0,0,0,0,0,0,0.135321507477971
XEM,0,0,0,0.0681474204618786,0,0.0494659789448213,0.270692447360935,0,0,0,0,0,0,0,0,0,0,0
DOGE,0.352397963584647,0,0,0,-0.0688452238594083,0.0604556102613222,1.73472347597681e-18,0,0,0.0112862468403344,-0.0010515918950814,0.063675830716285,0.0243325434414924,0,0,0,0,0
ZEC,0,0.0795243946795034,0,0.521196629495351,0,-0.0953395207308483,0.229098176416965,0.083347269099273,0,0,-0.0383763966922308,0,0.165032082258309,-0.395074109180089,0,0,0,-0.0563746952100197
XLM,0,0.150843590675221,0,0,0,0.134242712345367,0.0316726536840856,0,0,0.026946163060603,0,0.050036384218607,0,0,0,0,0,0
NEO,0,0,0.354404370798443,0,-0.0406268454840259,0,0.085180610812901,0,0,-0.0507123807642615,-0.00790509800342851,0,0.143103098960233,-0.874005138088427,0.220876746375055,0,0,-0.0664227533533295
DGB,0,0,0,0,0.11448132213195,0.173861867738289,0,0,0,0,0,0.108944511737452,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.0463609501628936,0,0.0374795953560397,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0.0690082144820158,0,0,0.0715030704532826,0.0415886666467177,0.00172512311445121,0,0,-0.0442497679292031,-0.0443428013144762,0.0236482615195911,0,0,0,0,0,0.0630901419284811
DXY.Curncy,0,0,0,0.00478993961720053,0,0.00399379945801168,0.0129386659573657,0,0.0283003643672665,0,-0.00989865439223209,0,0,0.0755139879621611,0,0,0,0
SPX.Index,0,0,0,0,0.000811765926294916,-0.0035082886845053,0.00977642454762895,0,0,0,-0.00425134812013167,0.00656751755345852,0.000785423304955211,0,0,0,0,-0.0560947643020335
VIX.Index,0,-0.162778298604981,0.309252691818188,0.0873811244482896,0.0275087216307037,0.113066213062002,0.0145336147912164,-0.169548449686374,0,0,-0.180102412092096,-0.000771018387349533,0,0,0.352326060603921,0,0,0
