,BTC,ETH,XRP,BCH,EOS,LTC,XLM,ADA,MIOTA,TRX,NEO,XMR,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.154059533622593,0.015549733340974,0,0,0,0.069844829326831,0,0.0303648887031993,0.114318538607127,0,0,0.0244428398274158,0,0,0,0,0
ETH,0,0,0,0.0913260644469489,0.0859385759777311,0,0,0.0985085454757273,0.186971299497823,0.161497554882057,0,0,0,0.0594909698420956,0.00121503390204877,0,0,0,0,0
XRP,0,0,0,0.208494249578178,0.100036460383626,0,0,0,0.107138688126674,0.0737830967662906,0,0,0,0,0.116738783209773,0,0,0,0,0
BCH,0,0,0,0,0.468407799694901,0,0,0,0.11301429880028,0,0,0,0,0.0378264435114506,0.0516292931493845,0,0,0,0,0
EOS,0,0,0,0.484120454546956,0,0,0,0.203868563684429,0,0.0742176656650809,0,0,0,0,0,0,0,0,0,0
LTC,0,0,0,0.38760029315725,0.0504323024864193,0,0,0,0.0999763917929868,0.0101760429047603,0,0.0139382553432487,0,0.0301911337016917,1.73472347597681e-18,0,0,0,0,0
XLM,0,0,0,0.12994811517678,0.0940892999834127,0,0,0,0.276701781087822,0.00675053394746349,0,0,0,0,0.108761003522854,0,0,0,0,0
ADA,0,0.0360639512457041,0,0.252206977807872,0.133827756022793,0,0,0,0.0840452428948345,0.0647408096540863,0,0.0330997783246805,0,0.00144789593296035,0,0,0,0,0,0
MIOTA,0,0,0,0,0.288300984865305,0,0,0.0404630114859709,0,0,0.374420365252176,0,0,0,0,0,0,0,0,0
TRX,0,0.0560990540906981,0,0.228835870401685,0.204192259993317,0,0.161068576304341,0,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.140763978711952,0,0,5.43577699324699e-05,0.245482966672951,0.0579237866786115,0,0.0761800755567202,0,0,0.293293956429082,0,0,0,0,0
XMR,0,0,0,0.0403539914372097,0.225086152837618,0,0,0.0987915572796524,0.0408924739740989,0,0.117892314839163,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0.0632817597031458,0.0290028681515545,0,0,0,0,0,0,0,0,0.0804854247442197,0.293626892066492,0,0,0,0,-0.0186104356490056
ETC,0,0,0,0.337262852407797,0.0343853076837379,0,0,0,0.131443295867217,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0.0468828725938843,0,0.0853215025564961,0.171247494561784,0,0,0.0676268593916203,0,0.0290751739978618,0.291390347512057,0,0,0.0590464050808877,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666203320074302
CVIX.Index,0,0,0.0311413482098073,0,0,0.0183544986017899,0.0376209534037416,0,0,0,0.0477100781089616,0,-0.143790850327732,-0.0348490903787283,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0.0111581318602221,0,0,0,-0.011446220832787,0.00280356874872296,-0.00449668667242273,0,-0.0127815118708616,0,0,0,0.0294427123279264,0,0,0
SPX.Index,0,0,0,0.0101943844663564,0,0,0,0,-0.00744404273211215,0,0,0,-0.00732067730452533,0,0,0,0,0,0,-0.0565865450567064
VIX.Index,0,0,0,0,-0.347407163639124,0,-0.390400034447884,0,0.0298907592042865,0.0787964713140063,0.200991659669521,0,0,0.0685360200239132,0.0982220889838419,-0.638871288644367,0.25405848576379,0,-2.25772653219528,0
