,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0736224272359475,0,0,0,0,0.22249322215655,0.015226127355884,0,0,0,0,0,0
XRP,0,0,0,0.0701451644906331,0,0.27783663052721,0.0329921001829544,0,0,0.101672701143497,0,0,0,0,0
LTC,0.209738141256689,0,0,-0.014712456038797,0,0.212646289290714,0.0804055175366916,0.185017329897952,0.0104075004112181,0,0,0,0,0,0
ETH,0,0,0,0,0,0.573342795964074,0.265593630915839,0,-0.0645721612899886,-0.173284786553744,0,0,0,0,-0.112919284552206
DASH,0.0674551433168869,-0.00749160327284706,0,0,0,0.145841344653633,0.148371421672675,0.0727993021304162,0.0185856417301625,0,0,0.14237708590105,0,0,-0.0299577082873417
DOGE,0,0.0808646621733101,0.155132446633735,0,0,0,0.00202425329811425,0.195039955441139,0.00477242457818565,0,0,0,0,0,0
XLM,0.510283800435856,-0.11370196278264,0.116087769638097,-0.0365558526154478,0,0,0,0,-0.0636468540868682,0.0902788683908416,0,0,0,0,-0.0456641033314743
XMR,0.964636853198347,0,0,0,0,0,0,0,0.00364912045476325,-0.0262552314086502,0,0,0,0,0.0187945526448947
DGB,0.637543379459622,0,0,0.0435917565845614,0,0,0,0,0,0.112180150233727,0,0,0,0,-0.0623284346652307
XEM,0.690337118212607,0.412436369498102,0,0,-0.321063158080807,0,0.399736219780714,0,0.0407082633824117,0,0.546840358147173,0,0,0,-6.93889390390723e-18
BV010082.Index,0,0,0,0,0,0,0,0,-0.000124449657478393,0,0,0,0,0,-0.0425355297240262
CVIX.Index,0,0,0,-0.0437340376933313,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.130369989159468
DXY.Curncy,0,-0.0104771606581518,0,0,-0.0322026228620444,0,0,0,0.00316086805161749,0.0215905710484091,0,0,0,0,-0.026912034428855
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102155981204949
VIX.Index,0,0,0,0,-0.145667308797683,0,-0.193315268818199,0,0,0,0,0,0,-3.94725591679273,0
