,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.172507185076145,0.0170070439525663,0.00143421318891528,0,0,0.0760287924576969,0.0044162988803642,0.00932126354742518,0,0,0,0,-0.0240732393190383
ETH,0.180962527673405,0,0,0.262732812402588,1.0842021724855e-19,-0.077510861674863,0,0.182577564440013,0.09008483460612,0,0.104331031318961,0,0,0,0,0.110572874038128
XRP,0.129940675319204,0,0,0,0.00244206012646575,-0.0170463639156514,-0.00990579041381147,0.00957650898191555,0,0.0511200722529574,0.0297146679570908,0,0,0,0,0
LTC,0.479209222766253,0,0,0,0.00511511537138339,-0.00233876545181158,0,0,0,0.023411527214286,0,0,0,0,0,-0.0271236285174677
XMR,0.360665274199615,0,-0.0958439878956698,0.685323911049128,0,-0.0372719596389972,0.103598563644029,0,0,0.170060310432815,0.0283624011530637,0,0,0,0,-0.0929277463842798
ETC,0,-0.304606824500719,0,0,0,0,0.101149513836612,0,0,0,0,0,0,0,0,0
DASH,0,0.0671483839955596,0,0,0.010317861560288,0.00918716704683229,0,0.0221245620656376,0,0.1076041240965,0,0,0,0,0,-0.104926774583421
XEM,0.29986676108251,0.227367330624319,0,0,-0.00852254510321006,0,0.107857007688496,0,0,0.0242949126001037,0.0292683182153849,0,0,0,0,-0.141120092690939
DOGE,0.277115004363301,0.0412711668996291,0,0,0,0.00684449123601513,0,0.144490676991797,0,0.0108433987778233,-0.0246444410893885,0,0,0,0,0
XLM,0,0,0.329190287190121,0.089503708420292,0,-0.042934288440757,0,0.162642202405822,0,0,0,0,0,0,0,0.0500967221254547
DGB,0.43253196210207,0.407958579403044,0,0,-0.0451674553695252,0.0383068159036047,0,0.12028810231937,0.039316536592282,0,0,0,0,0,0,0
BV010082.Index,0,-0.045239722516191,0,0,0.00258955470852597,0,0,0,0,-0.0836773625236041,0.0164533913185546,0,0.0753261237141533,0,0,0.0399801692217261
CVIX.Index,0,-0.0400368100276921,0,0,-0.0145274599872878,-0.00959108920055142,0,0,0,0,0.0341969390851095,0,0,0,0,0.112395953287905
DXY.Curncy,0,1.0842021724855e-19,0,0,0.00163499404886634,-0.00124680854714102,0.0123724059154496,-0.0189636313133582,0,0.0146956693870285,0.00259744826032323,0.119025018206169,0,0,0,0.00440262564831689
SPX.Index,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,-0.0476920328640275
VIX.Index,0,-0.0785685791776967,-0.144906449553337,0,0.0330292958099235,0.0306088498759546,-0.125802010291074,-0.0706798278014672,-0.132813233526867,0,0,0,0.074696986734999,0,-2.65124851737848,0
