,BTC,ETH,XRP,LTC,ETC,DASH,XEM,MIOTA,XMR,EOS,ZEC,NEO,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0978520999058355,0.104568287910936,0,0,0.0201643740838887,0,0.0910336365593222,0,0,0.00916250415346435,0,0,0.0672148143456239,0,0,0,0,0
ETH,0,0,0,0,0.170727355209816,0.133119780390858,0,0,0,0.0432955674367679,0.163019387411944,0,0.0280705500535127,0,0.0244533569768575,0,0,0,0,0
XRP,0,-0.0238986788638375,0,0,-0.106147519608086,0.2955982500571,0,0.0249608732820538,0,0.0242107731193893,0,0,0,0.430171719641551,0,0,0,0,0,0
LTC,0,0,0,0,0,0,0.090017334789332,0,0.0673951788176922,0,0,0.158422493268928,8.67361737988404e-19,0,0,0,0,0,0,0
ETC,0,0.401666251134699,-0.080922798585084,0.188333083069096,0,0,0,0,0,0,0,0.0210071721948424,0,0,0,0,0,0,0,0
DASH,0,0,0,0,0.111507067993574,0,0,0,0.221906935357585,0,0,0.0776915393261922,0,0.00895580972598076,0.0435675721553532,0,0,0,0,0
XEM,0,0,0,0,0.0163681475620843,0,0,0,0.0512089177157594,0.0613223678311215,0,0.0323192528073523,0.184915392188203,0.212240293120737,0,0,0,0,0,0
MIOTA,0,0.172619321110952,0.160012055136243,0.160701443566758,0,0.144866286458843,0.0701539871665524,0,0,0.00413553598844765,0.0702611220999129,0.063615832131752,0.00741201068474794,0,0.0611913807297765,0,0,0,0,0
XMR,0,0,0.108705331310156,0,0,0.342997000820211,0.0914071843961028,0,0,0.0368301587622906,0,0,0,0.039967614848739,0.0623094109742981,0,0,0,0,0
EOS,0,0.103431860027968,0.0476338961886782,0,0,0,0.0727811587730839,0.20540761611668,0,0,0.0635224852985282,0.0416640003694966,0,0,0.0502948137771161,0,0,0,0,0
ZEC,0,0.224238639011811,0,0,0,0,0.00952664899170001,0,0.0836423908361093,0.000938643179123408,0,0.0537445042007496,0.130981314436106,0,0,0,0,0,0,0
NEO,0,0,0,0.383490191160959,0.067472188539071,0,0,0,0,0.0189221044357533,0.265964720989352,0,0,0.0483830221837043,0.0125541193166969,0,0,0,0,0
DOGE,0,0,0,0.07959986563703,0.181333691896752,0,0.291850224601166,0,0,0,0,0,0,0,0.173489295464515,0,0,0,0,0
XLM,0,0,0.565545983648168,0,0,0,0.0526532465753741,0,0.219005579876985,0,0,0.0614323626087704,0,0,0.0987739244468957,0,0,0,0,0
DGB,0,0,0,0,-0.00868680615268775,0,-0.151456628472419,0.212326590593491,0.127578044092614,0.0954097924933102,0,0,0.279620698149353,0.564685881817482,0,0,0,0,0,0
BV010082.Index,0,0.0107475566176614,0.0364944739584183,0,0,-1.0842021724855e-19,-0.0273343289064301,0,0,0,0.00551647014781662,0.000984953303174133,0.0115919305053864,-0.00823066772222948,-0.00112487075867505,0,0,0,0,-0.0346811723235099
CVIX.Index,0,0.0190310193458762,0.000893879222573708,-0.0222933013651647,0,0,0.0246022993260484,-0.0142752742287329,0,0.00378532003188187,-0.00445047417476048,0.0104632988972626,0,-0.0137296076507747,0,0,0,0,0,0.0172833438279002
DXY.Curncy,0.00957239619566275,0.00897084535335244,0,0,0,0,-0.00839526332062502,0,0,0.00206196059851636,-2.16840434497101e-19,0.00204353879549748,-0.00263238663654266,4.33680868994202e-19,-0.00628535968268096,0,0,0,0,-0.000647306298987633
SPX.Index,0,0,0,0,0,0,0,-0.00120719293242743,0,0,0,0,0,0,0,0,0,0,0,-0.0469131589412591
VIX.Index,0,0.124123988315288,0.0817409482098473,0,0,0,0.162156232049234,-0.131117824129469,-0.0575698847325529,0.00238860993573946,0,-0.0288360226306807,0,-0.00609086025647443,-0.0449424393705661,0,0,0,0,0
