,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.124203413364876,-0.0142494466438954,0.0268217318290563,-0.0366894987198851,0,0,0,0,0.00653942112167482,-0.00660732860524841,0,0,0,0,0.00406388936671004
ETH,0,0,0,0,0.0203972842206792,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0.0372774359846419,0,0,0,0.307580108130558,-0.0647406292552306,-0.0212004707454166,0,0,0,0,0,0
LTC,0.420691508861944,0,0,0,-0.035147688429657,0,0,0,0,0,-0.00332584160480362,-0.0050193632487055,-0.0122759983683601,0,0,0,0,0
XMR,3.46944695195361e-18,0.548908357668209,0.0747020122040962,-0.530844520117552,0,0,0,0.203513537903781,-0.61395295757722,0.00887980263708755,-0.117326913718326,-0.0564541531992579,-0.125497036155785,0,0,0,0,-0.032172217622854
ETC,-0.103347429593409,0,0.10706862934347,0,0,0,0.0602937301552564,0,0,0,-0.00568377985580249,-4.33680868994202e-19,0,0,0,0,0,-0.119994180340521
DASH,-0.0831059483817728,0,0.0624725482922736,0,0.050325883111111,0,0,0.0753239171372589,0,0.0285438133886371,-0.0478471600735046,-0.0392801259969525,0,0,0,0,0,-0.0410117533582201
XEM,0,0,0.0954866239067948,0,0.0868782804661347,0.13839588480186,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.151602535663725,0,0,0
DOGE,0,0,0,0,-0.0536926987514445,0,0,0,0,0.0504779716871172,0.0113848563930513,-0.0101180116382736,-0.0341142488407834,0,0,0,0,0.00468977975110614
XLM,0,0,0.308332133097907,-0.191902812069933,0.0775335447134319,0.17162990082685,0,-0.0497208060370242,0,0,0.0162122186686081,-0.0131956856100016,0.121269351000773,0,0,0,0,0
NEO,0,0,0,0,-0.395393900939866,0,0,0,0,0,0,0,0,0,0,0,0,0.251997472339433
ZEC,0,0,0,0,-0.216267846094089,0,-1.05367529433819,-0.801006466865762,0,0,-0.207704582558109,0,0,0,-1.1392001045379,0,0,0.166875232195167
DGB,0,0,0,0,0,0,0,0,0,0,-0.0556283665991916,0,0,0,0,0,0,0
BV010082.Index,0,0.0130934663748125,-0.07237685892054,0,0,0,0.019687058287791,0,0,0,0.0122973598319411,0,0.0049676862840766,0,0,0,0,-0.0743901193852081
CVIX.Index,0,0,0,0,0,0,0,-0.0517677661817965,0,0.0508714217072998,0.00537044842853714,-0.00407268203456173,-0.0109559195466898,0,0,0,0,0.178712479796491
DXY.Curncy,0,-0.00289704643950694,0,0,0,0,0,0.00200048050192919,0,0.0037947292495865,0.00169834455659165,0.000274819012731483,0.00504251397948053,0.0578640084466859,0,0,0,-0.00685104353312404
SPX.Index,0,0,0,0.0172550763866522,0,0,0,0,0,0,0,0,-0.00664659351978276,0,0,0,0,-0.0572447258792622
VIX.Index,0,0.238083777986349,0,0,0,-0.142609714272922,0,0.151861210672555,0,-0.192161080248706,0.0403252295725225,-0.0148734205883347,0,-1.40665154462031,0.776760601471487,0,0,0
