,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0145665856786604,0,0,0.19232314492707,0,0,0,0.0178809208425303,0.047212364827771,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.0193571499075343,0.0307247637806838,0.196780883276263,0,0,0.120287374435071,0,0.106528213263536,0.0963648857688029,0,0,0.0143822155780344,0,0,0,0,0,0
XRP,0,0.0261333302514185,0,0,0.249607056112971,0,0,0.198093830753349,0,0,0.13729207189397,0,0,0,0,0,0,0,0,-0.0404974212739022
BCH,0,0.190047794793228,0.065234348117128,0,0.280041250025973,0,0,0.0180068934184753,0,0.0854038196658131,0.034288362030843,0,0,0,0,0,0,0,0,0
EOS,0,0.212573313480259,0,0.0352603146050366,0,0,0,0.170523093223458,0,0.0231588457268271,0.0483524891732487,0,0,0.165041978689358,0,0,0,0,0,0
XLM,0,0.113151588250987,0.133882233125659,0,0,0,0,0,0,0.156719947339642,0,0,0,0.130657451177459,0,0,0,0,0,0
LTC,0,0.137988171597923,0,0,0.117341891732646,0,0,0.174680573789802,0,0.0488861901096936,0.108205423622051,0,0,0,0,0,0,0,0,0
ADA,0,0.0974435321237166,0.120320729795787,0,0.183186232175417,0,0,0,0,0.157506742648838,0.129938309262658,0,0,0.1648991529417,0,0,0,0,0,0
XMR,0,0.368421090528696,0.0023486160681803,0,0.0706965690396972,0,0,0,0,0,0.0947273347229008,0,0,0.17883229636908,0,0,0,0,0,0
TRX,0,0.114439755084203,0,0,0,0,0,0.149160088947677,0,0,0.444858811669816,0,0,0,0,0,0,0,0,0
MIOTA,0,0,0.105182519866455,0,0,0,0,0,0,0.232178837762211,0,0,0,0.393186600394738,0,0,0,0,0,0
DASH,0,0.119437275747679,0.0640022435941763,0,0,0,0,0,0,0.122924165745355,0,0,0,0.0695434481562103,0,0,0,0,0,0
BNB,0,0.199427658022031,0,0,0,0,0,0.0372321462219278,0,0.0293082217147212,0.026244796112941,0.11510706230335,0,0.110566020221286,0,0,0,0,0,0
NEO,0,0.128140375603373,0,0,0,0,0,0.252615356565566,0,0.0204036107851911,0.355199388959792,0,0,0,0,0,0,0,0,0
ETC,0,0.281770625956721,0.0113011799124958,0,0,0,0,0.143543107522224,0,0,0.0734136565790417,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125866069804682
CVIX.Index,0,-0.0712237197546317,0.0426485618038346,0,0,0,0,0,0,0,0.0514426630202438,0,0.00281601440901817,0,0,0,0,0,0,0.057817068255911
DXY.Curncy,0,-0.0119278641496128,-0.0129905634750322,0,0,0,0,0,0,0,0,0,0,0.00642345667015932,0,0,0.071306209103024,0,0,-0.00500754317037253
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570752184545483
VIX.Index,0,0,-0.133019996895825,0.159116911422179,0,-0.276924636305711,0,0,0,0,0.289771776247812,0,0,-0.225425385502782,0,0,0.33871423217337,0,-5.51147369866209,0
