,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.137908263245026,-0.0163294782482615,0.0253353738703192,-0.0253557999811897,0,0,-0.00218640433792187,0,0.00735033118901237,-0.00700646033878893,0,0,0,0,0.00148641371594922
ETH,0,0,0,0,0.0448928670898337,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0.0357771229863412,0,0.0365528623660645,0,0.328095136467329,-0.0655847122456816,-0.0177595321801166,0,0,0,0,0,0
LTC,0.472391679784752,0,0,0,-0.0339230822673036,0,0,0,0,-0.0207203127009821,-0.00370778107893206,-0.00505135959569558,-0.0129078327060478,0,0,0,0,-0.0015492307219709
XMR,0,0.556399301811715,0.0701819463552267,-0.534551359712792,0,0,0,0.205103309865939,-0.61355988062829,0.0193974861544844,-0.11794533929342,-0.05445837356563,-0.129470513776412,0,0,0,0,-0.0317973293817182
ETC,0,0,0.13081112233073,0,0,0,0,0,0,0,-0.00721783890415042,-0.00223527714010385,0,0,0,0,0,-0.124873727117418
DASH,0,0,0,0,0.0654283278965586,0,0,0,0,0,-0.0400283305477534,-0.0275102357322633,0,0,0,0,0,0
XEM,0,0,0.0954866239067948,0,0.0868782804661348,0.13839588480186,0,0,0,0,0,0,0,0,-0.151602535663725,0,0,0
DOGE,0,0,0,0,-0.0536926516158772,0,0,0,0,0.0504727913699847,0.0113857522406779,-0.0101179471000709,-0.0341042977966625,0,0,0,0,0.00468950394935744
XLM,0,0,0.293024569180155,-0.184943584656909,0.0782205035172132,0.173717948680869,0,-0.0521115706912694,0,0,0.014837416510601,-0.0127583162363163,0.12569906054924,0,0,0,0,0
NEO,0,0,0,0,-0.395393900939867,0,0,0,0,0,0,0,0,0,0,0,0,0.251997472339433
ZEC,0,0,0,0,-0.176601184609578,0,-1.16316312054155,-0.794670943244798,0,0,-0.209700067039888,0,0,0,-1.13064829781972,0,0,0.162332281961093
DGB,0,0,0,0,0,0,0,0,0,0,-0.0556281737553253,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0.010816660893941,0,0,0,0,0,0,-0.0196252635049742
CVIX.Index,0,0,0,0,0,0,0,-0.0517567290336625,0,0.0508765247126037,0.00537567458328833,-0.00406968536871014,-0.0109514553943431,0,0,0,0,0.178709158121675
DXY.Curncy,0,-0.00337444944693941,-0.000910896328505919,0,0,0,0,0.00200050079579591,0,0.00417574471644842,0.0015987635656591,0.000261805687370539,0.00477259544204089,0.046692849448137,0,0,0,-0.00745871019278912
SPX.Index,0,0,0,0.013984711615954,0,0,0,0,0,0,0.00148637231697082,0,-0.00699533361745251,0,0,0,0,-0.0586571500454677
VIX.Index,0,0.241611784971519,0,0,-0.0922619635270487,-0.108808632247291,0,0.207835052924861,0,-0.217518423107374,0.0356495369515073,-0.0155440332827724,0,-1.66576119875498,0.812528245333253,0,-0.951179364476201,0
