,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0276295626309961,0.118468451645873,0.0932555116241853,0.0127138536958442,0.0443765479733209,0.0740653656745367,0.0122481799718238,0,0,0,0,0,0
XRP,0.327407911832829,0,0.0616555388918844,0.0141967551305537,0.219005675282325,0.000570880410023296,0,0,0,0,0.356400658244386,0,0,0
LTC,0.390370794492814,0.0563971680654316,0,0.0740077133486905,-0.0195361428552944,0.0291902084925169,0.0493926917466316,0.0195913277650225,0,0,0,0,0,0.0764206707552158
DOGE,0.525109618756198,0.0156361963614434,0.139027882427255,0,0.104835163617896,0,0.0691264606909592,0.0507029916026344,-0.0295856954756672,0,0,0,0,0
XLM,0.270539604706876,0.218035491139652,0,0.226826554572071,0,0,0,-0.0346332064198201,0,0,0,0,0,0
DASH,0,0,0,0,0.267915516257556,0,0,0.102660897634669,0.0793873592304853,0,0,0,0,0
XMR,0.343931438297057,0,0.1303577241147,0,0,-0.146758506550385,0,-0.321246728352432,0,0,0,0,0,-0.172026533702828
XEM,0,0,0,0.458832502780012,0,0,0,0,0.0876657402594887,0,0,0,0,0
DGB,0,0,0.181418519708029,0.100268526711516,-0.030458234527434,0,0.119939218511672,8.67361737988404e-19,0,0.867186013066041,0,0,0,0.036839800160237
BV010082.Index,0,-0.031101055624644,-0.00784233417910886,0,0.0364340453681572,0.0158186476937192,0,-0.0282579841328055,0.0148983600795432,0,0.0694630769370696,0,0,0.0175070180572738
CVIX.Index,0,0,0,0,0,0,0,-0.00623617221150733,0,0,0,0,0,0.0811594282040755
DXY.Curncy,0,0,0,0,0,0.0158728556277085,0,-0.00291631394215292,-0.0126626864841536,0,0.118852938602979,0,0,-0.00419760263111278
SPX.Index,0,0,0,0.00792196739299674,0.00957889155522137,0,0,0,0,0,0.0015912654249523,0,0,-0.0865500485377415
VIX.Index,0,0,-0.0202660646077807,0,-0.070435705437432,-0.0263368920081666,-0.151065446177805,-0.00828414848967533,-0.0358746066254238,0,0,0,-1.97664703552052,0
