,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.360380392029366,0.00527070976868842,0,0.189777012819636,0.0493258919810404,0,0,0,0,0,0,0
XRP,0,0,0.337092610218077,0.0698992887671871,0,0.30537985468921,-0.115654894675505,-0.0569212798983428,0,0,0,0,0,-0.0616522966299037
LTC,0.474420663565275,0,0,0,0,0,0.0343733437941229,0.000779653338312787,0.00342169564798738,0,0,0,0,0.0511440037969099
DASH,0,0.128937435801725,0,0,-1.38777878078145e-17,0.756328850554657,-0.17432990179634,0,-0.125041305646998,0,0,0,0,-0.030347537367366
XLM,0.20759806684814,0,0.274467943248252,0,0,0,0.0537109050888633,-0.0344088107696894,0,0,0,0,0,0
DOGE,0.535801811471327,0,0,0,0,0,0.0477271791954587,0.0267041022462184,0,0,0,0,0,0
XMR,1.69028527724925,-0.0685457401193173,0,-0.219101022969373,0,0.0805034973788649,0,-0.131056738236487,0,0,-0.155515879549065,0,0,-0.200174506023077
XEM,0,-0.0315307069338656,0.299216142100574,0.103791301759798,0,0.28509222839811,0,0,0,0,0,0,0,0
DGB,0.745435610429276,0,0.270997240533229,0,-0.115661440809354,0,0.0455963266707903,-0.00775816524347303,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,-0.0167262146533749,-0.0311616218327057,0.00638920751207153,0,0,0,0,0.04001725417018
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132896172299649
DXY.Curncy,0,-0.0400126903332425,0,-0.00148825364028802,0,0,0.00346243179384171,-0.0162092760566612,0,0.117881027360374,0.0999545873261889,0,0,-0.0198539028254894
SPX.Index,0,0,0,0,0.00942837961323224,0,0,0,0,0,0,0,0,-0.0950382723537495
VIX.Index,0,-0.0336725267376017,0.138568279885806,-0.073202104020363,0,0,-0.0561176788528224,0,-0.0437256426996334,0,0.16039357561428,0,-3.67928346712125,0
