,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.122384080036869,0,0.0292294400815968,0.182997705107311,0.0702342605608323,0.0284951557870112,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.155432408583998,0,0,0.152742449400933,0.16272355820953,0,0.0449804368446977,0,0,0,6.93889390390723e-18,0,0,0,0,0.0848243588448443
DASH,0.548330859350327,0,0,0,0,0,0,0,0.0833778011952724,0,0.23341509608927,0.0845394736738217,0.0230513226680023,0,0,0,0,0
XRP,0.0357829138847327,0,0,0,0,0,0,0,0,0.142558906631868,0.0771025142939877,0,0,0,0,0,0,0
LTC,0.149968157441174,0,0,0,0,0.0524922265400631,0.113254401502018,0,0,0,0,0,0,0,0,0,0,0
XMR,0.510543309434741,0.17780641615581,0.0527789955086145,0,0.164157445935922,0,0,0,0,0,0.124047713521363,-0.102073929430201,-0.0813900026701432,0,0,0,0,0
ETC,0.134041090485121,0.0697634039448123,0.0973958358030189,0,0.0846654845500236,0,0,0,0.124445936301359,0,0.0884167174784382,0.165912578993064,0,0,0,0,0,0
XEM,0.168746053465886,0.15623838042558,0.163746331806166,0,0,0,0,0,0.0551364189886622,0,0,0.161165500901738,-0.0852593486367511,0,-0.181451278093795,0,0,0
ZEC,0.131267509732199,0,0.418794238729452,0,0,0,0.153159215114281,-0.0259222807651671,0,0,0,0.0299068937130617,0,0,0,0,0,0
DOGE,0.179742577469344,0,0,0,0,0,0.0358389525915785,0,0,0,0.0892978688514153,0,1.0842021724855e-19,0,0,0,0,-0.0158849798224798
XLM,0,0,-0.0513327664738185,0,0.135242863466861,0.0978251400545653,0.265129555105099,0.052538725983188,-0.0814551762774522,0,0,0,0.12124197053463,0,0,0,0,-0.0836899293563905
NEO,0,0,0,0,0,-0.0924928697351487,0.319157848704029,0,0,0,0.137461908678113,0,0.181762574413672,0,0,0,0,-0.0949673211402509
DGB,0.217036811446132,0.0861589042260751,0,0,0,0,0,0,0,0,0.105693619494238,0.0989334568487819,0,0,0,0,0,-0.00573561599807113
BV010082.Index,0,0,0.0941826288015936,0,0,0,-0.0659485772015355,0.0216784261339286,-0.064375108014327,0.100991629537737,0,0,0,0,0.0015066818297568,0,0,0
CVIX.Index,0,0.121467451218464,0,0.076174451653363,0,0.0465404575905634,0,-0.0925945461695706,-0.134038628360117,0,0,-0.00963936153064895,0,0,0,0,0,0.118882318580178
DXY.Curncy,0,0,0.0105560936485987,0,0.00694460185028269,0.00811528658229972,-0.00263213750832739,-0.0137998869745297,0,0,0,-0.00552421782466949,0,0.0977783895312128,0.0365159146272661,0,0,-0.011645518581247
SPX.Index,0,0.00792348699226406,0.0063934984015039,0,0,0,-0.0111302523548508,0.00174185640840581,0,0,0.00118648831811395,0,0,0,0,0,0,-0.0447068726055813
VIX.Index,0,0.141194854273032,0.0941435241580157,0,0,0,0,-0.118104260941522,0,0,-0.0854423698993491,0.0851891551469895,0,0,0.0309756707820943,0,0,0
