,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.280543035749809,0.0946452656850577,0,0.200274731988443,0,0,0.0229531061787946,0,0,0,0,0,0,0,0
ETH,0,0,0.17221465280937,0,0.0824782772952249,0,0.204707463727051,0,0,0.0652581911658948,0,0.176709342347393,0.151842930407728,0,0,0,0,0
XRP,0.0015698546840599,0.138392711870085,0,0,0,-8.67361737988404e-19,0.0317356206203237,0.0205962397317819,0,0.0340642815921161,0.0459328468030505,0.0149469582241814,0,0,0,0,0,0
LTC,0.303668858138286,0,0,0,0.0846415630306285,0.047734970597115,0,0,0,0.0505912517527837,0,0,0,0,0,0,0,0
XMR,0.447319660219403,0,0,0.101321194470971,0,0,0.290554427852414,0,0,0,0,0,0,0,0,0,0,0
ETC,0,0,0,0,0.158205170170748,0,0.189128328774706,0,0,0,0,0.107926410206167,0.0894213557813317,0,0,0,0,0.225710391862368
DASH,0.600246798789125,0.0879161512229841,0,0,0.0617821624700909,0.126773863872854,0,0.0596141968242258,0,0,0.101827880348489,0,0,0,0,0,0,0.0888693842721821
XEM,0,0,0,0.0097077096514791,-0.154092104937095,0.0151114365019702,0.297867037600723,0,0,0.219012422486059,0,-0.0306361485135823,-0.0748552619088272,0,0,0,0,0.133802682593003
DOGE,0.227664898918069,0,0,0,-0.0363162258097208,0.0742794227114523,0,0.0464947653326571,0,0,0,0.0298125394976583,0,0,0,0,0,-0.00903680243027135
ZEC,0.284867829665624,0.247805759067303,0,0.469575118869266,0,-0.0650483090891251,0,0,0,0,-0.116062309636005,0,0.062355396251779,0,0,0,0,-0.112384353227017
XLM,0,0.150843590675221,0,0,0,0.134242712345367,0.0316726536840856,0,0,0.0269461630606029,0,0.0500363842186069,0,0,0,0,0,0
NEO,0,0,0.247671499620478,0,0,0,0.0248306033549478,0,0.322782600866741,-0.0757021182876442,0,0,0.221121041212453,-0.675802058916759,0,0,0,-0.0784369467866739
DGB,0,0,0,0,0.114486596965254,0.17385821555247,0,0,0,0,0,0.108916948388253,0,0,0,0,0,0
BV010082.Index,0,-0.0726548524292603,0,0,0.0650768702166351,-0.0280269254683311,0.00168916807453151,0,0.0977967238407394,0,0.0370427766790787,0,0,0,-0.0856709592752181,0,0,0
CVIX.Index,0,0.0935702242078959,0,0,0.0700815479917794,0.0303331898242923,0.00397344980208061,0,0,-0.0458151156675931,-0.0479801334086115,0.0285737058619361,-1.0842021724855e-19,0,0,0,0,0.0762612645206377
DXY.Curncy,0,0,-0.0336820743451386,0.00829020932168795,0.00254876508763438,0,0.020614369600798,0,0.0037428562199436,0,-0.00746821869264762,0,0,0.0848349591802519,0.0198338454690686,0,0,-0.000999531858839278
SPX.Index,0,0,0,0,0.00341813885251495,0,0.00220230894219965,0,0,0,0,0.00586489246433946,0,0,0,0,0,-0.0457825176147338
VIX.Index,0,-0.176719707407311,0,0.0634411842523017,-1.73472347597681e-18,0.0778348488838111,0,-0.041934007336001,0,0,-0.175430767903225,0,0.0136857781231296,0,0.179481946610483,0,0,0
