,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.151998947210905,0.146081340045876,0.214465483113555,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.0405675955027093,0.135507221977878,0.0078375991114196,0,0,0,0,0.148048432486986,0.139101347290689,0,0,0,0,0
XRP,0,0,0,0,0,0.102449032889379,0,0,0,0.00878443879002025,0.0293700351439488,0.0248447346123871,0,0,0,0,0,0
LTC,0.415461640949127,0,0,0,0.0963099533135365,0,0.0580574724711654,0,0,0.0367675746037045,0,0,0,0,0,0,0,0
XMR,0.295056183526867,0,0,0.28614735508707,0,0.203316026016458,0,0,0,0,0.0263613885861832,0,0,0,0,0,0,0
DASH,0.360050731691683,0,0,0,0.0505844289080463,0,0.344343656088288,0.0900888980422307,0,0.0188744086556407,0.0186701880672805,0,0,0,0,0,0,0
ETC,0,0.242148391339733,0,-8.67361737988404e-19,0.135772727099294,0.0873525319062707,0,0.123502512203661,0,0,0.18373976387844,0.0938849247570356,0.0536765827996119,0,0,0,0,0
XEM,0,0,0,0.0568095743654971,-0.190156944543466,0.354464563895404,0.0239339664333796,0,0,0.113922408638702,0.0770443882254853,-0.0860344858423815,-0.0839271828505123,0,-0.173597389142121,0,0,0
DOGE,0.30115650452214,0,0,0.036187389477688,-0.0548890110806666,0,0.0123452762718176,0,0,0,0.048023673781624,0.0768651664704219,0,0,0,0,0,-0.0713417629424459
ZEC,0.349683609720398,0.123005392014956,0,0.402943215148015,0,0,0,0,0,0,0,0,0.0958972977644786,0,0,0,0,-0.0586431917910568
XLM,0,0,0,0,0,0,0.171684256910648,0.00962619196031096,0,0.0730568788906211,0,0.0638551327432596,0.00768935120245762,0,0,0,0,0
NEO,0,0,0.468568293956107,-0.207604250724115,0,0.0145094366444786,0,0,0,0,0.0777355113466094,0,0.0753291899166334,-0.733888170572899,0.129937754114126,0,0,-0.0867088663271718
DGB,0.178203309378403,0.188956719712076,0,0,0,0,0.0573078754703575,0,0,0,0.0278445727505645,0.196427458160013,0,0,0,0,0,0.132866123375037
BV010082.Index,0,-0.157122474696037,0,-0.0349766787224578,0.066371312116516,0.0233357650167297,-0.00797218403132741,-0.0196107548719782,0.183349099900699,-0.0249638912431613,0.0317916213561927,0,0.00545356956339583,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0.0536901237006046,0,-0.0376894879416464,0,0,0,0,0,0,0,0,0,0.053187091359992
DXY.Curncy,0,0,-0.00435867630337631,0.00962196422677305,0.00540883217284112,0.00884433802659554,0,0,0,0,0,0,-0.00138622427479402,0.0994331866875943,0.0239764540413225,0,0,-0.0107852342473957
SPX.Index,0,0,0,0,0,0.0117666397614383,-0.0126255936007223,0,0,0,0,0.00649306714334947,0,0,0,0,0,-0.0484761689080793
VIX.Index,0,0,0.274362246944994,0.133960247525154,0.0249613412538425,0,0.114399128676406,-0.163087435379646,-0.263695234147366,0,0.132038571437848,-0.0161995439951715,0,0,0,0,0,0
