,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.074528116879983,0.0793454417743713,0.0233149882307257,0,0.00724772073703599,0.021461227946677,0.139515391368776,0,0,0,0,0.00174625177906669
XRP,0,0,0,-0.154538258110012,0.236862459107117,0.118947825008323,-0.0528314212236885,0.0768656403467832,0.0830237278434161,0,-0.382416312109077,0,0,-0.0197019545710738
LTC,1.22897884599999,0,0,0,0.31908155922333,0,0,0,0,0,0,0,0,0.267351712667005
DASH,0.211231265343213,0,0.107256791970627,0,0.119894087809306,0,0.0871231706962835,-0.0666858397258107,0,0,0,0,0,0
DOGE,0,0.201417651006177,0.153283145747462,0.380124267469516,0,0.0305530170411701,0,0,0.0493943524652688,0,0,0,0,0.0507621409760586
XLM,0,0.136648918915509,0,0,0.186582283794749,0,0.132151876930533,0,0.109945040595841,0,0,0,0,-0.067411153799864
XMR,0,-0.0913776102447137,0,0.202139842310064,0,0,0,0.0982686419086568,0.207102439005987,0,0,0,0,0.0017756323118214
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.271696490795218,0.185615857862238,-0.0132114094346991,0,0.192609700295239,0,0.61877670241732,0.0623189681484019,0,0,0,0,0,0.103287818157242
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066408429255329
CVIX.Index,0,-0.0258879716100815,0.0502857566114651,-0.0695703463408597,-0.0818690019717117,0,0,0.0213385490154919,0,0,0,0,0,0.0851995632223713
DXY.Curncy,0,0,0.00034515429230197,0.00987340118062183,0,0,0.010209979860339,0.0019172328581701,-0.0103196438605545,0.100328568770529,0,0,0,-0.0143951136798932
SPX.Index,0,0,0,0,0,0.0113951900021713,0,-0.0081490874997185,0,0,0,0,0,-0.0688746011866235
VIX.Index,0,-0.154826457797844,0,0,0.160021206921449,0,0,0,0.198420987171535,-0.684933925710909,0,0,-3.32928499948807,0
