,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.273805035168999,0.120629782321923,0.224621451047634,0,0,0,0.0215200939006384,0,0,0,0,0,0,0,0
ETH,0,0,0.0728625844952711,0,0.0687505526637728,0.220492602405603,0,0,0,0,0,0.170998556429829,0.156685642786592,0,0,0,0,0
XRP,0.0475287105296419,0.0533727705396207,0,0,0,0.0503205074987511,0,0.0192804141888183,0,0.0149632025346827,0.0513302543877862,0.0185216252135468,0,0,0,0,0,0
LTC,0.460807225604954,0,0,0,0.0395926113698415,0,0.0281449932059769,0,0,0.038809373971656,0.0310337875472784,0,0,0,0,0,0,0
XMR,0.592299928325204,0,0,0.0553579929368325,0,0.156269270445058,0.0546777944384573,0,0,0,0,0,-0.075859192036873,0,0,0,0,0.0863301885939104
DASH,0.518721592783541,0.0644455401858476,0,0,0.0966268494430844,0,0.175151367758269,0.140295241991308,0,0,0.103414612974513,0,0,0,0,0,0,0
ETC,0,0.199537727690765,0,0,0.215719877099739,0.155069306919495,0,0.198469329258625,0,0,-0.0141866107303669,0.138291266084076,0.112571166191896,0,0,0,0,0.256548872609517
XEM,0,0,0,0,-0.141368241319506,0.272382953569999,0.021228825822642,0,0,0.217820185498141,-0.00533299191296423,0,-0.0489582361258588,0,0,0,0,0.102238434175472
DOGE,0.21348685651516,0,0,0,0,0.0605070585034018,0.047344505128265,0.112249977262111,0,0,0,0.0751696787001667,0,0,0,0,0,-0.0393235185229042
ZEC,0.192443651950614,0.221744211980423,0,0.459121887132926,0,0,0,0.0471566317107954,0,0,-0.0680706495423317,0,0.128205492348637,0,0,0,0,0
XLM,0,0.0144273237922102,0,0,0,0,0.149297300644228,0,0,0.0696694813357393,0,0.0607562037863163,0,0,0,0,0,0
NEO,0,0,0.26850396344343,0,0,0.0127199434576112,0,0,0.307945498398062,-0.0475119282250609,0.00414825409130604,0,0.223151905702075,-0.700046587421509,0,0,0,-0.0656829831114641
DGB,0,0,0,0,0.0928909950077373,0,0.189215940494673,0,0,0,0,0.148035418907486,0,0,0,0,0,0
BV010082.Index,0,-0.0920270521266446,0,0,0.0720399341808753,0,-0.0185524694475042,0,0.112217300808626,-0.0290842633711657,0.0502454870785409,0,0.00817430894241755,0,-0.0937184934429647,0,0,0
CVIX.Index,0,0,0,0,0.0319713049924514,0.0401664305100615,0.0243591744332769,-0.0211391221890628,0,0,-0.0392302592878569,0,0,0,0,0,0,0.0574597211276744
DXY.Curncy,0,0,-0.0318334521441239,0.0103380072119215,0.00419032067567255,0.0219711833487864,0,0,0.00634900269227537,-0.00184401445473672,-0.00835086708583271,0,0,0.0719104122053061,0,0,0,-0.00109406103288845
SPX.Index,0,0,0,0,0,0.0119537984540894,-0.00617422855423982,0.000801744957597961,0,0,-0.00254143922406647,0.00709956316407404,0,0,0,0,0,-0.0486870846808174
VIX.Index,0,0,0.29464874765824,0.0750939919341802,0.0491457513785293,0,0.186473355153636,-0.111793977659574,0,-8.67361737988404e-19,-0.23120131121077,-0.0375110796784826,0,0,0.273208916767978,0,0,0
