,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.377568654336413,0.0189019181558813,0.00208811991123112,0,0.0243093839726637,0.11103383933231,0.0114333680354542,0.0337664356862409,0,0,0,0,-0.0381543084132564
ETH,0,0,0.30377667158357,0.187956744626584,0,-0.121039341726827,0.042002580309143,0.207306566411739,0.0178332371763179,0,0.0978718229508644,0,0,0,0,0.222345055693546
XRP,0.0551291053807544,0,0,0,0.00595750147031348,-0.0173720587381636,-0.0304153141493735,0,0,0.0469220118507344,0.0313694893614709,0,0,0,0,-0.0232394773305275
LTC,0.487365511905649,0,0,0,0.00109350682536257,-0.00264517631468768,2.16840434497101e-19,0,0,0.0198454084798992,0,0,0,0,0,-0.0275385701799685
XMR,0.505648750582748,0,-0.0620752912037552,0.709227732034338,0,-0.0266705938482673,0.0691175191683756,0,0,0,0.0589939367345065,0,0,0,0,0
ETC,0,-0.304606824500719,0,0,0,0,0.101149513836612,0,0,0,0,0,0,0,0,0
DASH,0,0.0665634517478728,0,0,0.0132588285482842,0,0,0.0187679657575736,0,0.10593621296716,0,0,0,0,0,-0.142801361565174
XEM,0.463906843763922,0.204468409011874,0,0,0,0,0.114896777111719,0,0,0.0770203753933757,0.0458728312070832,0,0,0,0,-0.122069129065134
DOGE,0.138120470177238,0.0885869811654292,0,0,0,0.0108131293965293,0,0.112103903696513,0,0,0,0,0,0,0,0
XLM,-6.93889390390723e-18,0,0.318194780143154,0.100470377254859,0,-0.0341558111103691,0,0.170725532737881,0,0,1.73472347597681e-18,0,0,0,0,0.0463102515918998
DGB,0,0.372831069042217,0,0,-0.0262511582466587,8.67361737988404e-19,0,0.0963502333480289,0,0,0,0,0,0,0,-0.0543878248944957
BV010082.Index,0,-0.0440750691646511,0,0,0.00408784355657377,0.00372685901337169,-0.0489204144047313,-0.0178816368847996,0,-0.0433202150110613,0,0,0,0.50404442056286,0,0
CVIX.Index,0,-0.0535146540886477,0,0,-0.00748614411865522,-0.0100682540050636,0,0,0,0,0.0375628685794271,0,0,0,0,0.119419246898431
DXY.Curncy,0,-0.00975237250781932,0,0,0,-0.00228412145948868,0,0,0,0,0,0.0642610824392413,0,0,0,0
SPX.Index,0,-0.00250051174438028,0,0,0.000823399549157501,0,0,0,0,0,-0.00367599405414271,0,0,0,0,-0.0464094831634575
VIX.Index,0,-0.0676689901356266,-0.193375953910599,0,0.0195635452993246,0,-0.112302734098923,-0.0311382690638331,-0.0640207305516119,0,0,0,0,0,0,0
