,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0757297662869979,0,0,0,0,0.00797679011979475,0.116740635296058,0.160662543138844,0.0568573450051491,0,0.0549094977353017,0,0,0.0168027003081058,0,0,0,0,0
ETH,0,0,0.253618423690952,0.150006448768518,0,0.163936787865226,0,0,0.0729837942732133,0,0.0667115944664516,0.0303480467296102,0,0.0530354339586984,0,0,0,0,0,0
XRP,0,0.20247802443679,0,0,0.0240058068490605,0,0.0649618798234686,0.211133201697025,0.136036592414073,0,0.0271254390333754,0.0276340834577253,0,0.0482164225042182,0.0213627260712262,0,0,0,0,0
BCH,0,0,0,0,0.00105674898214617,0,0,0,0.320755279371917,0,0,0,0.221193972461637,0,0,0,0,0,0,0
EOS,0,0,0,0.175968267267975,0,0,0.0497107224404528,0,0,0,0.229155634391651,0,0,0.0418888182095585,0.0758602719723645,0,0,0,0,0
LTC,0,0,0,0.281519808412126,0,0,0.0599309082017957,0.0682058358057931,0,0,0.10123301535181,0,0.0351854427402151,0,0,0,0,0,0,0
ADA,0,0,0,0,0,0,0,0.115539933710907,0.0328822618168326,0,0.207762651841746,0.0726410232618496,0.121370711213568,0.21525904662224,0,0,0,0,0,0
XLM,0,0,0.297774732092916,0.00754269869388398,0,0,0.1294059681719,0,0,0,0.0957242701257311,0.0970631122162405,0,0.146752778345105,0,0,0,0,0,0
MIOTA,0,0,0,0.0696168897613481,0,0,0.0752538128746061,0,0,0.0444760206310255,0.115331070196262,0.200224485610557,0.118800409329996,0,0,0,0,0,0,0
TRX,0,0,0,0.282449967877125,0.0500165000310073,0,0,0.202041923579888,0,0,0,0,0,0,0.0379716662547644,0,0,0,0,0
NEO,0,0,0,0,0.0781623184092681,0,0.0042869278008851,0.280831172092766,0.174328088229165,0,0,0.0750842377221084,0.0157858548059124,0,0.165108643143466,0,0,0,0,0
XMR,0,0,0,0.190600415047687,0,0.0827299903736555,0.0396315504882026,0.0877152890115903,0.21174549066672,0.0769665424075135,0,0,0,0,0,0,0,0,0,0
DASH,0,0.24036240405825,0,0.104582707036088,0,0,0,0.183806236669813,0.123993071721111,0.0812059429363641,0.0378851306048613,0,0,0.0160279944640226,0.0232817669891021,0,0,0,0,0
XEM,0,0.100773950036074,0,0.086116705334058,0,0,0.0715507507479775,0.381381113649633,0.0441791582617149,0.102439680532936,0,0,0,0,0.0440762849083306,0,0,0,0,0
ETC,0,0.0379820320017342,0.0511123636492433,0,0.0347965768673143,0,0.125235684120539,0.0697603528906851,0.10075149024019,0.0156833125388136,0.0729476214828729,0.0315073509871667,0.129879370822688,0.0359418917048467,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238290035459677
CVIX.Index,0,0,0,0,-0.0314496600018256,0,0,0,0.0365022900668602,-0.0307493976129995,0.0418031078178946,-0.0363291822932712,0.021140293638742,-0.050097797510552,0.0433051389271483,0,0,0,0,0.0211957148432659
DXY.Curncy,0,0.0047962992570154,0,0,0,0,0.00582641338097955,-0.014964902570656,0,0,0,0,0.00286218927476851,0,0.0073166338666281,0,0.011177297921168,0,0,-0.00324092416623674
SPX.Index,0,0,0,0,0,0,-0.00680782145740555,0.0091567885616325,-0.00596350947879615,-0.00320986193221892,0,0,0,0,0,0,0,0,0,-0.112437478956897
VIX.Index,0,0,0,0,-0.046531175223475,0,0,0,-0.000841756642886847,-0.06029877246967,0.200679085398424,0,0,0,0,0,0,0,-4.89555633499422,0
