,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0567726521457586,0.0693944880308433,0.0784632331675485,0.155361038291312,-0.0335495295728994,0,0.0357092713835645,0,0.0589270902875969,0,0,0,0,0
ETH,0,0,-0.00471876013817879,0,0,0.0105815524487585,0,0.514737544238874,0,0,0.0374808990568042,0,0,0,0,0,0,0
XRP,0,0.047813236699716,0,0,0,0,0,0,0.0355710014157826,0,0.557578142838705,0,-0.158986118020249,0,0,0,0,0
LTC,0,0,0,0,0,0.0646107967556394,-0.0845123570831015,0.100021886965319,0,0.0960592959353943,0.0824874158094173,0,-0.0275315996465874,0,0,0,0,0
DASH,0,0,-0.135073939558604,0.0380184274407108,0,0,0.0871870273327011,0,0.0871599693517722,0,0,0,0,0,0,0,0,0
ETC,0,0.35084152922195,-0.0229749765253246,0.0982211729442649,0,0,-0.0284537079950294,0,0.0699571674294995,0,0,0,0,0,0,0,0,0
XEM,0,0,-4.33680868994202e-19,-0.0169573552368034,0,0,0,0,0.114874707110436,-0.177762030009999,0,0,0.202184009743942,0,0,0,0,-0.0860277341695329
XMR,0,0.398968568769477,0,0,0.0428830248252117,0,0.0227110372481837,0,0.0966088032400219,0,-0.0468535416975375,0.00797287534941146,0,0,0,0,0,0
ZEC,0,0,0,-0.0760313550632976,0.290741187159269,0,0.0410069529979632,0.093755978869603,0,0.212599529763779,0,0.0161538115884948,0,0,0,0,0,0
DOGE,0,0.0904765738089843,0.0276883990523333,0.124772430461533,0,0.0176247663197078,0,0,0.118019882687044,0,0.343439620896106,0.111271158989575,0.0312335547959055,0,0,0,0,0
XLM,0,0.106614245849096,0.404202106084581,0.137870456225453,0,0,0,0,0,0.130388968623724,0,0,0.0613341212118587,0,0,0,0,0
NEO,0,0,0,0,0.055610790928525,0,0,0,0.0880289774269886,0.106215715378094,0,0,0.0441449641961428,0,0,0,0,0
DGB,0.298383003255731,0.0238513800782356,-0.111857122383096,-0.0576969775709044,0.0436628060767529,0,0.0787768111311943,0,0,0,0.266197717512547,0.103808940791404,0,0,0,0,0,0
BV010082.Index,0.0211886248163616,0.0110308637826318,0,-0.0115389938884951,0,-0.058920007244912,0,0,-0.0182186300857856,0.00113305837452351,0,-0.0262056218759906,0.0125861037972142,0,0,0,0,-0.112360332482126
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0.0148288129570085,0,0.00107353781181148,0,-0.00395854594948783,0.0108689633946864,-0.00473897797811045,0,-0.00556989899825927,0,0,-0.00651858268399767,0.00759930195668646,0.0865116005335457,0.0106990647014861,0,0,0.0308137134669575
SPX.Index,0.0078150243892048,0,0.000312046109972198,0.00526327273333043,-0.00328538777055782,-0.0032021925777863,0,0.00801590748051136,0,0,0,0,0,0,0,0,0,-0.0275744562504332
VIX.Index,0,0,0,0,0,0,0,0,0,0.0648768164156273,0,0,0,0,0,0,0,0
