,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0109086747351504,0.151401150974479,-0.00601322880619868,0.0268340347092603,-0.0585512947007781,0,0,0,0,0.00359924647636249,-0.00998385108060424,0,0,0,0,0.0144468363668754
ETH,0,0,0,0,0.0349893520752945,0,0,0.0113892143693321,0,0.0853154224399014,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0.0471145854810599,0,0.409806575413116,-0.0556976493255707,-0.012810138978139,0,0,0,0,0,0
LTC,0.361829953174239,0,0,0,-0.0271197080114905,0,0,0,0,0,8.04098431843661e-06,0,-0.00182191487996996,0,0,0,0,0
XMR,0,0.387037801386277,1.73472347597681e-18,-0.181666231108141,0,0,0,0.133434117471178,-0.379285794289019,0,-0.121069529042541,-0.0170438745112891,-0.145647609433205,0,0,0,0,-0.0889414588155357
ETC,0,0,0.0481270458308605,0,0,0,0,0,0,0,0,-0.00542904661986963,0,0,0,0,0,-0.11097235935765
DASH,0,0,0,0,0.0801558203595385,0,0,0.0489187182577751,0,0.0713073313999786,-0.0481547053792312,-0.0391095984444831,0,0,0,0,0,-0.00393332059925449
XEM,0,0.101100262340313,0.121400806958224,0,0.0699514900954602,0.136456846916072,0,0,0,-0.0137849205999138,-0.0146796484372663,0,0,0,-0.130555942295205,0,0,0
DOGE,0,0,0.0443729016279644,0,-0.0688331808406946,0,0,0,0,0,0.0159608758675611,-0.0120593203187003,-0.00685458372392741,0,0,0,0,0
XLM,0,0,0.584877144792353,0,0.103204716718465,0.19385271585813,0,-0.130466783995649,0,0,0.0378840318948121,-0.0240780465271826,0.123493442086495,0,0,0,0,0
NEO,0,0,0,0,-0.404577288476781,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0.0196713759909309,0,-0.51704890229811,0,-0.645316649193814,-0.432482974175478,0,0,-0.153430149037969,0,0,0,0,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0,-0.0584841348229646,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0785428066143698,0,4.33680868994202e-19,0,0.0712332337368624,0,-0.121362578154509,0.0210203561961765,0.00869219329320665,0.00525514226066521,0.0191166139410796,0,0,0,0,-0.0233099839693748
CVIX.Index,0,0,0,0,0,0,0,-0.0341723211698227,0,0.0720028119791013,0.00246151401255477,-0.00134780341151228,0,0,0,0,0,0.181161371413816
DXY.Curncy,0,0,-0.00458207052946851,0,0,0,0,0.000733568950746338,0,0,0.00101635079235349,0,0,0.0384898012296491,0,0,0,-0.00372205671628243
SPX.Index,0,0,0.00641834055407012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613083437673897
VIX.Index,0,0.0906365328575457,0,0,-0.153284364327673,-0.292495722452206,0,0.222681027537041,0,-0.0850206427130974,0.0105761455849153,-0.037497326961957,0,0,0.662165743404754,0,0,0
