,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.297909031123082,0.119485358887187,0.0267826079950968,0.105642389330957,0,0,1.0842021724855e-19,0,0,0.00298060553662921,0,0,0,0,0
ETH,0,0,0.20524247531305,0,0.101460846957994,0,0.157645367756003,0,0,0,0,0.181770346522227,0.133614912931808,0,0,0,0,0
XRP,0.0336219967007294,0.101601968785757,0,0,0,0,0.0489106400312093,0,0,0,0.0624118361925896,0.0166384410934917,0,0,0,0,0,0
LTC,0.493486335460274,0,0,0,0.0593640307227167,0,0,0.0493337867046884,0,0.0178733243184042,0.0289905396686497,0,0,0,0,0,0,0
XMR,0.530837256054976,0,0,0,0,0,0.256871140057844,0,0,0.00647643397635339,0,0,0,0,0,0,0,0
ETC,0,0,0,0,0.194746132275776,0,0.175302230898166,0,0,0,0,0.111510686315326,0.121192913006881,0,0,0,0,0.175007588402172
DASH,0.345461660564774,0.170071041836137,0,0,0.0418434854988433,0.113437144677511,0,0.0361752161296709,0,0,0.0417722251241575,-0.126355916019944,0,0,0,0,0,0
XEM,0,0,0,0.100321865057298,-0.113593038720684,0.0841778802200173,0.294024525209758,0,0,0,0,0,0,0,0,0,0,0
DOGE,0.196955774706396,0,0,0.0763486439853409,-0.0593319962050268,0.0626272162103869,0,0.0983354906378622,0,-0.025852393025091,-0.0240104698784384,0,0,0,0,0,0,-0.0592910445405696
ZEC,0,0.265907591173491,0,0.384013895016545,0,-0.0754896927099086,0.239588768808458,0,0,0,-0.0880974604268012,0,0,0,0,0,0,0
XLM,0,0.1154988646176,0,0,0,0.145838924684748,0,0,0,0.0375903843299043,0,0.043551400166446,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0.150143598625739,0.14254020995919,0,0,0,0,0.00065405324657899,0.186863745179163,0,0,0,0,0,0
BV010082.Index,0.0658298816447965,-0.0491851753461533,0,0,0.0230103364893856,-0.0148119834812763,0.0247735189637706,0,0,-0.0401537502323565,0,-0.0117211521570994,0,0,0,0,0,-0.11814809313166
CVIX.Index,0,0,0,0.053974184023622,0.0819743468610543,0.0741520416381823,0,0,0,-0.0625292782378626,-0.031141144308755,0.00996720990304153,0.0209233713118518,0,0,0,0,0.0219792225573949
DXY.Curncy,0.00849361022669412,0,-0.00530277020244435,0.00380883322799959,0,0.00553951145012955,0.00712509577402488,0.00703520867181574,0.0300220578429234,-0.00196942312363634,-0.00958635098357592,0,-0.00272782450583195,0.0963373748496476,0,0,0,0
SPX.Index,0,0,0,0,0.000531775906730814,-0.0031826984008295,0.0102772988285547,0,0,0,-0.00623879916464547,0.00635411879348323,0,0,0,0,0,-0.0622190903228076
VIX.Index,0,-0.166982076189351,0,0,0,0.0444678934763254,0.101027587213823,0,0,-0.013708597781653,-0.196180407750488,0,0.0734656790639451,0,0,0,0,0
