,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.232122799813441,0.0103403544088598,0,0,0,0.0703840609615042,0,0.00358339801115696,0,0,0,0,0
XRP,0.134324197398796,0,0,-1.73472347597681e-18,0,0.309444614045727,0.0924966065158212,-0.0975825614805262,0.118430348574188,-0.0874522124040538,0,0,0,0,0
LTC,0.156831797437647,0.026683716175218,0,-0.00320159772639759,0,0.0447141495374305,0.057209245841025,0.19162791568955,0,0.156766588031171,0,0,0,0,0
ETH,0.16635539057364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.0653256056047423,0,0.075336086633754,0,0,0.0601044832433461,0.116365176806223,0,0.0339046973540118,0.0625855245753205,0,0,0,0,-0.0223732306125789
DOGE,0,0.092429777817436,0.303970268002275,0,0.0224302519180296,0,0.029406289451077,0.0970480669627439,0,0,0,0,0,0,0
XLM,0.305738175845025,0,0.0899959767271697,-0.0264702444846528,0,0,0,0,0.0756062905219733,0.0166098364788157,0,0,0,0,0
XMR,1.01725293659781,0,0,-0.110963643068558,0,0,0,0,-0.0288764864730753,0,0,0,0,0,0.0201704433041715
XEM,0.77480351737198,0.260786937450783,0,-0.00318462297000903,-0.359571181239718,0,0.442089105175388,0,0,0,0.453953079984915,0,0,0,0
DGB,0.362192263830455,-0.116673606015161,1.00231839640829,0,0,0,0,-0.163874238580758,0.056607468123828,0,0,-0.290532086670001,0,0,-0.036471981225281
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437758321107627
CVIX.Index,0,0,0.149413369820761,-0.0158510013699009,0.127157226728804,0,-0.0621724194940888,-0.164111720282992,0.0501841669235786,-0.0258059601036246,0,0,0,0,0.117323834030637
DXY.Curncy,0,0,0,-0.00752740109832704,-0.0281837044588443,0,0,0,0.0164334760513857,-0.000227671364912388,0,0,0,0,-0.0232524713305231
SPX.Index,0,-0.0127114487398623,0,0,0,0,0,0,0,-0.00635643480713118,0,0,0,0,-0.103142499753982
VIX.Index,0,-0.0213990867618876,0,-0.01566529657643,0,0,0,0.0394361255574634,0,-0.0224355959984611,0,0.0414021369626209,0,-3.76374644312815,0
