,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0732864637799601,0,0,0.230313551599853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.0240557055905728,0,0.308044527949837,0,0,0.22152079739147,0.0713635824526459,0.0847050871766813,0.00530490493121401,0,0,0,0,0,0,0,0,0
XRP,0,0.243891334930332,0,0,0,0,0,0.0970874383466411,0,0,0.10588952863716,0,0,0,0,0,0,0,0,-0.039215155878008
BCH,0,0.319548216481693,0.0387451140019722,0,0,0,0,0.10184573884528,0,0.227115866900867,0.0551525047049442,0,0,0,0,0,0,0,0,0
EOS,0,0.330874193380112,0,0.0298600816245567,0,0,0,0.149801588205097,0,0.0342949567044856,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
XLM,0,0,0.147072484909147,0,0,0,0,0.331494524364849,0,0.181236022341376,0,0,0,0,0,0,0,0,0,0
LTC,0,0.13731676754119,0,0.0903463655280695,0.0726604366084738,0,0,0.0450786645732011,0,0.0416278919294969,0.257660679766483,0.0267308854367192,0,0,0,0,0,0,0,0
ADA,0,0.165210777104527,0.167138264911883,0.0336589703901126,0,0.0616740921110075,0,0,0,0.147632684101431,0,0,0,0.233811144695798,0.0877260854554905,0,0,0,0,0
XMR,0,0.402328999411208,0.0234378017414068,0,0.191343617674502,0,0,0,0,0,0.0520398610889664,0,0,0.0617848501177376,0,0,0,0,0,0
TRX,0,0.218850492044317,0.0473075569796796,0.0290338191208637,0.0770090431531781,0.00778452275381782,0,0.325329599078106,0,0,0,0,0,0,0,0,0,0,0,-0.0186616156909414
MIOTA,0,0.206795067215876,0.0112443726429501,0,0,0,0,0.149479991955586,0,0.159111965671358,0,0,0,0.076578952988542,0,0,0,0,0,0
DASH,0,0.306215588364085,-8.67361737988404e-19,0,0,0,0,0.126756066980053,0,0,0.139219499342842,0,0,0,0,0,0,0,0,0
BNB,0,0.227970746469376,0,0.0242941840103195,0.0924659676501761,0,0,0,0,0.0400859314397647,-1.73472347597681e-18,0,0,0,0.0638055380665429,0,0,0,0,0
NEO,0,0.0263282365545071,0,0.0402009694777115,0.101183409456182,0,0,0.240081571342858,0,0,0.34882514506397,0,0,0,0,0,0,0,0,-0.0184339343028547
ETC,0,0.265559353717588,0.00181193534220682,0,0,0,0,0.155149074031647,0,0,0.102367895158252,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023467093594643
CVIX.Index,0,-0.0876358489588315,0.0168844274665663,0,-0.0061946043354913,0,-0.179751769412202,0,0,0,0.135122690332392,0,0,0.118886310383238,0,0,0,0,0,0.0401765801771714
DXY.Curncy,0,-0.0223236691520634,-0.0120222242865884,0,0,-0.0311623964307581,0,0.0327680637041355,0,0,0,0.00687996581833312,0,0,0,0.0297297117238612,0.0218511135142956,0,0,-0.0110433072968834
SPX.Index,0,0,-0.0110002131340642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930924575206699
VIX.Index,0,0,-0.168145011938906,0.116082294464626,-0.239696025476332,0,0,0,0,0,0,0.133244940168357,0,0,0,0,0.220047924031859,0,-4.08060282622377,0
