,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.142893232421692,0.14921116548712,0.253516516279491,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0.105674665598144,0,0,0,0,0,0.0608365470702851,0,0,0,0,0.115650567933283,0.0874245473237752,0,0,0,0,0
XRP,0.0315420993312454,0,0,0,0,0.130460264604002,0.0170588500683134,0.0314417451866573,0,0,0.00458483009025358,0.0181144587819456,0,0,0,0,0,0
LTC,0.398816938959626,0,0,0,0.104392979277198,0,0.0642542974291265,0,0,0.03571360304048,0,0,0,0,0,0,0,0
XMR,0.380611586948597,0,0,0.237607715571647,0,0.174385586684765,0,0,0,0,0.0728128039697217,0,-0.0640198478606495,0,0,0,0,0
DASH,0,0,0,0,0.0828370105169097,0,0.326612572748866,0.149625225813316,0,0.0260935298200855,0,0,0,0,0,0,0,0
ETC,0,0.203409017364099,0,0,0.0400267011348546,0.130952364741159,0,0,0,0,0.25896072752191,0,0,0,0,0,0,0
XEM,0.206922752697456,0,0,0,-0.206115937668952,0.267445689739638,0.0149070567645345,0,0,0.135107658809523,0.0987540561560303,-0.0539765597477586,-0.0914734347567348,0,-0.163016600050223,0,0,0
DOGE,0.225883223774129,0,0,0,0,0,0.0135331866299881,0,0,0.00972626658837003,0.0483704201126552,0.0700023759387807,0,0,0,0,0,-0.0321451677122497
ZEC,0.207158765696352,0.11841593546105,0,0.423322198859696,0,0,0,0,0,0,0,0,0.122351998867384,0,0,0,0,0
XLM,0,0,0,0.0183914669257333,0,0,0.198219231820932,0.0216326612249416,0,0.0742924388859094,0,0.095946490097959,0,0,0,0,0,0
NEO,-3.46944695195361e-18,0,0.391192948058307,-0.135280133087636,0,0.00772835795086169,0,0,0,-0.0399100593399302,0.159455519486837,0,0.117099124168423,-0.596736489106986,0,0,0,-0.0487421896871255
DGB,0.193667418744865,0.184009036609138,0,0,0,0,0.0480766567530166,0,0,0,0.0345141351383072,0.195218173036266,0,0,0,0,0,0.129473636826083
BV010082.Index,-0.131405276544238,-0.0938891310801055,0,0,0.0904985513599353,0.0544104883011471,-0.0273695882472731,-0.0238499534741262,0.257957642587097,-0.0227948663433637,0.0386780836492915,0.00144576353243092,0,0,-0.130771588412768,0,0,8.67361737988404e-19
CVIX.Index,0,0,0,0,0.0371015580945694,0.0472568874987225,0,-0.0277020193681603,0,0,0.0233316801384572,0,0,0,0,0,0,0.101990790057286
DXY.Curncy,0,0.00892448873784144,-0.00779608931544533,0.012667127670217,0.00550059772603887,0.00237093517023585,0,0,0,0.000398317435333353,0,0,-0.00508021500896448,0.107896206094766,0.0248105907704254,0,0,-0.0130402512471715
SPX.Index,0,0,0,0,0,0.0103625461547911,-0.0129635634494945,0,0,0,0,0.00681395267070747,0,0,0,0,0,-0.048605645046509
VIX.Index,0,0,0,0,0.0247563629175325,-0.0111147776945402,0.111886110828772,-0.102995976933343,0,0,0,-0.0470446883120848,0,0,0,0,0,0
