,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0633445672201617,0.0678193944110155,0.0793298705309096,0.135738165885237,-0.0208703034554898,0,0.0322614510862844,0,0.0532130620372773,0,0,0,0,0
ETH,0,0,-0.0266586279180842,0,0.0942275757973461,0,0,0.516787861615789,0,0,0.117402110133372,0,0.00865903675505236,0,0,0,0,0
XRP,0,0.0478132366997161,0,0,0,0,0,0,0.0355710014157826,0,0.557578142838704,0,-0.158986118020249,0,0,0,0,0
LTC,0,0,0,0,0,0.0660753198393366,-0.0873353753993686,0.0923512307046504,0.00892847299138628,0.105390698043374,0.0724484003129074,0,-0.0230602661622092,0,0,0,0,0
DASH,0,0,-0.135073939558604,0.0380184274407108,0,0,0.0871870273327011,0,0.0871599693517722,0,0,0,0,0,0,0,0,0
ETC,0,0.310590432348004,-0.00793032671436159,0.124660778157882,0.0848374021923789,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0,0,-0.0169573552368034,0,0,0,0,0.114874707110436,-0.177762030009999,0,0,0.202184009743942,0,0,0,0,-0.0860277341695332
XMR,0,0.390665256096678,0,0,0,0,0.0249976516674073,0,0.107070725716738,0,-0.0614873036884304,0,0,0,0,0,0,0
ZEC,0,0,0,-0.0726518323539959,0.291335192512378,0,0.0452963409196186,0.0804495734880247,0,0.226136725800513,0,0.0145422330187434,0,0,0,0,0,0
DOGE,0,0.0958362772574777,0.0796346645559163,0.127253154142359,0,0.0230640878185325,0,0,0.149502917956165,0,0.231612831711,0,0.0269779626085617,0,0,0,0,0
XLM,0,0.0987879563434402,0.412890762057144,0.130662771088526,0,0,0,0,0,0.161814576079482,0,0,0.099638482782009,0,0,0,0,0
NEO,0,0,0,0,0.101078736172925,0,0,0,0.229492389488918,0,0.025130632185323,0,0,0,0,0,0,0
DGB,0.256423881477292,0.0303072136047345,-0.0929454168806893,-0.0455360750962099,0.0485683674997125,0,0.0448090073514589,0,0,0,0.196451777725832,0.0695438355506766,0,0,0,0,0,0
BV010082.Index,0.0298351632401826,0.0164979247362528,0,-0.0113125446021946,0,-0.0616032116043149,0,-0.0138774987045898,-0.013719143933676,0,0,-0.0302703833791417,0.0119186925312736,0,0,0,0,-0.11854648279313
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0.0213897906037034,0,3.88925857344233e-05,0.00619047303247703,-0.00180428050223158,0,-0.00534584207962929,0,0,0,0,-0.0101338251557706,0.00888933459659361,0.0667185619841256,0.00213965736337247,0,0,0.0281722190148101
SPX.Index,0,0,0.00115961564427921,0.00379153148813978,-0.00216547732634414,0,0,0.00929949266579619,0,0,0,0,0,0,0,0,0,-0.0261013391641691
VIX.Index,0,0,0,0,0,0,0,-0.0683897806480951,0,0.0575171449110968,0,0,0,0,0,0,0,0
