,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0231557852268456,0,0.534485157420898,0.0261340742748515,0,0,0,0,0,0,0,0,0,0
ETH,0.730298131996985,0,0,-0.548074609480452,-0.172966491218973,0.294886701749319,0.0232027842278636,0,0.244393739545359,0.142308116524677,0.15931820174208,-0.296580512526708,0,0,0.0673169803212594
XRP,0,0,0,0,0,0,0,0,0,-0.017789839647944,0,0.0921792672751581,0,0,0.020912922514106
LTC,0.634028759320185,0,0,0,-0.00838141522287102,0,0,0,0,-0.037093278740408,0,0,0,0,-0.0188644759232754
XEM,0.779588210303476,0,0.173187425984983,0,0,0,0,0,0,0.123971713325737,0,0.285786911181581,0,0,0.029406106134812
DASH,0,0.0825075525469736,0,0.140770908806247,-0.0178379675705065,0,0,0.125336312152875,0,0.077757041103161,0,0.103867574623273,0,0,0
DOGE,0.325133426616978,0.061816262412634,0.147422158348527,0.0882029648957258,0,0,0,0,0.0214119917110356,0.0312662001271091,0,-0.0981943833969289,0,0,0.0560966107255669
XMR,0.473194047243128,0.0687177051294655,0.48620878244014,0,-0.010938507273326,0.0715534107478174,0.144023203641037,0,0,0,0,0,0,0,-0.0125464235561032
XLM,0,0,0,0.13174059593516,0.117925451178221,0,0,0,0,0,0,0,0,0,0.0574068926941009
DGB,-0.208372327073415,0.241268166579492,0,0.134091347306803,0.0899018948754877,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0.0460883189073409,0,0,5.42101086242752e-20,0,0,0,0.0224350869494125,0,0,0,0,0,-0.0712782222600913
CVIX.Index,0,-0.0210332521680198,0,0,0,0,0,0,0,0,0,0,0,0,0.195470376977284
DXY.Curncy,0,0.00327939286128424,0,0.0110856013051128,0,0,-0.02262078128205,-0.00190622837308417,-0.00934110074940363,-0.000248297141596794,0,0.0488211092820733,0,0,0
SPX.Index,0,0.00618302423163992,0,-0.0170280188887625,0,0,0,-0.00272835148991691,0.00371009471053733,0,0,0,0,0,-0.0785383071940693
VIX.Index,0,0.187378993591429,0,-0.141895880486394,-0.0460089570642324,0,0,0,0.199950080453119,-0.0407726237529135,0,0.805896443057194,0,0,0
