,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.164576758479511,0,0,0,0,0.0900061717789755,0.0490389885262935,0.130303990417471,0,0,0.00577716145550991,0.00436137574282446,0,0,0,0,0
ETH,0,0,0,0.0948737653542147,0.0924835734373916,0,0,0,0.132203979211143,0.120725786071887,0,0.0292538667751543,0,0,0.0686402547712418,0,0,0,0,0
XRP,0,0,0,0.087000633852006,0.157490981877051,0,0,0,0.149245714155406,0.0866789346492714,0,0,0,0.0110732999914839,0.0952919070165031,0,0,0,0,0
BCH,0,0,0,0,0.338834998441304,0,0,0,0.0380380897767419,0.273633678997609,0.0734529738833642,0,0,0.0197072888221429,0.0206026694405673,0,0,0,0,0
EOS,0,0,0,0.200355448222386,0,0.017731877032908,0,0.135691574231951,0.218018959916773,0.104015490261503,0.0187981244071523,0,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0.19975614414786,0,0,0.163738184846764,0,0.0629015283561977,0,0.117764305602018,0,0,0.0522563371905181,0,0,0,0,0
LTC,0,0,0,0.400344385804939,0.0363629933948582,0,0,0,0.0917776896032255,0,0.0501359311606386,0,0,0.028643709950597,0,0,0,0,0,0
ADA,0,0,0,0.0562246669695997,0.0961445652445012,0.236154317346216,0,0,0.0306183509408322,0.122865511458622,0.0313906034222493,0,0,0,0.203246800741758,0,0,0,0,0
MIOTA,0,0,0,0,0.261203467161806,0,0,0.0459140158588592,0,0.136058341642428,0,0.439189851072574,0,0,0,0,0,0,0,0
TRX,0,0.0433874185424301,0,0.347896080915675,0.132912313747848,0.0889986226999677,0,0.147175623469631,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,0,0.203183865972541,0.174819719341679,0,0,0.00245679081857376,0.026021926448466,0,0,0.127226731469978,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.0424128698795395,0,0,0,0.371884932604463,0,0,0,0,0,0.270280623939836,0,0,0,0,0
DASH,0,0,0,0.146714796611595,0.0611204979881572,0,0,0,0.0396631365767398,0,0,0.109683028825535,0,0.0922347418510015,0,0,0,0,0,0
ETC,0,0.280852901291344,0,0.289451074606401,0,0,0,0,0.0625832288445623,0,0,0,0,0,0.122554070998642,0,0,0,0,0
XEM,0,0,0,0.115269683446491,0.160925085836828,0.146941966418441,0,0.124816572118686,0.0236862394581146,0.0114008494154688,0,0.0900885950409297,0,0.0544871933476729,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514183869066893
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406143761662683,0,0,0,0,0,0.0246428488240491
DXY.Curncy,0,-0.00300073191762865,0,0,0,0,0,0,-0.0218981929715256,0.00604589281016975,0.0114692295836071,0,0,0.0140083127392617,0,0,0.0456543767357654,0,0,0
SPX.Index,0,0,0,0.00450581746113053,0,0,0,0,-0.00834478482908429,0,0,0,0,0,0,0,0,0,0,-0.0581719282452013
VIX.Index,0,0,0,0,-0.143843982667314,-0.177318031197099,0,0,0,0,-0.0561271449434689,0,0,0,0.07152733025101,-1.17213220980961,0.413195575441883,0,-3.13574185855413,0
