,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.109730640840851,0,0.0995761592531981,0,0,0,0,0.0318447859113764,0,0,0.0662422765500725,0,0.125216220427684,0,0,0,0,0,0
ETH,0,0,0,0.14337246837684,0.0678166061126815,0,0,0,0.138465204865254,0.129714553721878,0,0,0,0.0854256474754371,0,0,0,0,0,0
XRP,0,0,0,0.182155449515453,0.011836309451113,0,0,0,0.0464066479601143,0.128829009164749,0,0,0,0.256345632314894,0,0,0,0,0,0
BCH,0,0.0188066404734909,0,0,0.266885116517631,0,0.12024732612419,0,0.0866015554955857,-3.46944695195361e-18,0,0,0,0.130631372959105,0.109621774842678,0,0,0,0,0
EOS,0,0,0,0.126631639689077,0,0,0.58947215686352,0,0,0.104171938726739,0,0,0,0,0,0,0,0,0,-0.0470844851280558
LTC,0,0,0,0.366684707495526,0.0703779424795783,0,0,0,0.0237413640066825,0,0,0,0,0.0559340062168086,0,0,0,0,0,0
ADA,0,0,0,0.261768114261549,0.089669797381668,0,0,0,0.09582501114077,0.165026520270244,0,0,0,0.0502829979719332,0,0,0,0,0,0
XLM,0,0,0,0.134240647547798,0.135337150772728,0,0,0,0.0588750258099111,0.0110355804584896,0,0,0,0.183489948523093,0,0,0,0,0,0
MIOTA,0,0,0,0,0.340657249248815,0,0.00184717432430152,0.39836391234396,0,0,0,0,0,0,0,0,0,0,0,0
TRX,0,0,0,0.111251022722015,0.288201591865921,0,0,0.178562085535867,0,0,0,0.0378043692416935,0,0,0,0,0,0,0,0
NEO,0,0,0,0.0529974010675859,0.0678735557374369,0,0.0352666031399718,0,0.0282752261239073,0.194585578852945,0,0,0,0.40959960171554,0,0,0,0,0,0
XMR,0,0,0,0.0922749741797124,0.0413431002543498,0,0.196993882928784,0,0.00392251760187627,0.0398287085459074,0.119440463254241,0,0,0.118204022245372,0,0,0,0,0,0
DASH,0,0,0,0.0937910610306505,0,0,0,0,0.0223789089267534,0,0.110796269063509,0,0,0.307481607906663,0,0,0,0,0,-0.04160273140003
XEM,0,0,0,0.0251564661317335,0.0333521168925257,0,0.0145915894501821,0,0.0364921640692635,0,0.587491826969922,0,0,0,0.0503536554181732,0,0,0,0,0
ETC,0,0.272736600986481,0,0.124773956461511,0.0586486720862833,0.0806548508491687,0,0,0.0877270149832072,0.0559662827300377,0,0,0,0.127653258865742,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106369303759129
CVIX.Index,0,0,0.201605181544414,0,0,0,-0.10696856731416,-0.129042938327101,0.0545623072142224,0,0.113924085944031,0,-0.105077343640525,0,-0.0277803841648829,0,0,0,0,0.0247941297004968
DXY.Curncy,0,-0.00546857436821293,0,0.00334495885503828,0.0151092080570159,0.0100176748274386,0,0,0,0,0,0,0,-0.0184411486490695,0.00810411364430989,-0.0300000642801986,0.0255119910903612,0,0,0.00312445289260042
SPX.Index,0,0,0,0.00684695335232242,0,0,0,0,-0.0082673450290968,0,0,0,0,0,0,0,0,0,0,-0.0557213775930466
VIX.Index,0,0,0.336990795516554,-0.0149461978135664,-0.394374151740716,0,0,-0.349984156630506,0.029484895716941,0.198568728753344,0,0,0,0,0.133018363431018,-0.853050790094383,0,0,-1.68380991576948,0
