,BTC,ETH,XRP,LTC,EOS,BCH,BNB,XLM,TRX,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.135245646192884,0,0,0.0950433650754317,0.0710972234545475,0.0182584657585526,0.0183517755668549,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0.186240752806765,0.154673814927276,0.184714837303484,0,0,0,0.0404861053495402,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0.0887454521254222,0.0750727941172341,0.121201528497688,0,0.0655842040310089,0,0.00931489141029597,0,0,0,0,0,0,0,0,0,0
LTC,0,0.0730681254723041,0,0,0.415847229199617,0,0.104091851001119,0,0,0.102942392638036,0,0,0,0,0,0,0,0,0,0
EOS,0,0.11857823425531,0,0.355118631261672,0,0.0814111456432344,0.0686473708423362,0,0,0,0,0,0,0.0500214535453473,0.0651082746800303,0,0,0,0,0
BCH,0,0.0433579739451923,0,0.23009947193577,0.134692501451874,0,0,0.0425389685418906,0,0.063608843570712,0.0797513623182962,0,0.067974185162139,0,0,0,0,0,0,0
BNB,0,0,0,0.437153644862699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0.114142634392207,0.0854806727771716,0.0724103570688844,0.113058299418245,0.120696011188295,0,0,0,0,0,0,0.041001023722584,0.00962616104827975,0,0,0,0,0,0
TRX,0,0,0,0,0.00818637036297322,0.188594814887656,0,0.0726418907391826,0,0,0.0673010208429734,0,0.170012268631983,0,0,0,0,0,0,0
ADA,0,0,0,0.225173841283006,0.073402184387696,0.311916980035683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSV,0,0,0,0.154936451562519,0,0.269494739792702,0,0,0,0.0293226191292037,0,0,0,0,0.100780864487112,0,0,0,0,0
XMR,0,0,0,0.130071783129148,0.0922042357842593,0.125077381017961,0.0200775629172217,0,0,0.0852708074836268,0,0,0.101018390772888,0,0,0,0,0,0,0
MIOTA,0,0,0,0.0921562692597248,0,0.112493565722272,0,0,0,0.383467881678817,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0.0782209235132638,0.244931646508592,0,0,0,0,0.0670397223833729,0,0,0,0,0.0596389220277769,0,0,0,0,0
MKR,0,0,-0.214371995818676,0,0.298136019136366,0,0.0883530050845878,0,0,0,0.509883392852962,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,-0.0637990128393539,0,0,-0.0515807935696774,0,0.046743022379586,0,0,0,0,0,0.0461584876270781,0,0,0,0,0
CVIX.Index,0,0,0.0397239500536371,0,0,-0.0909259481237074,-0.0487541414272033,0,0.0618868311642202,0.0892903570505809,0,0,-0.0907906039966687,0,-0.00272298771415865,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224763387224012
SPX.Index,0,0,0,-0.0100586780490996,0,0,0,0,0,0,0.00708472380819967,0,0,0,0,0,-0.0186038168804458,0,0,-0.0841835389169031
VIX.Index,0,0,0,-0.0405615386206917,0,0,0,0,0,0,-6.93889390390723e-18,0.21510459581553,0,-0.304363488117101,0,0,0,0,-4.92905865681911,0
