,BTC,ETH,XRP,BCH,LTC,EOS,ADA,XLM,NEO,MIOTA,XMR,DASH,TRX,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.192422440965881,0,0.0221508419963417,0,0,0,0.0827824397689099,0.133651582271079,0.177753436535574,0.0062142000092505,0.0311490304058866,0.011853351668564,0,0,0,0,0
ETH,0,0,0.0577977565673702,0.0300333518301727,0.113308073166991,0,0,0,0.283566970868004,0,0.0528889017432386,0.0181311373067474,0.0130183639850422,0,0,0,0,0,0,0
XRP,0,0,0,0,0.0165009595636936,0,0.0297652422988179,0,0.20931467258295,0,0.143354944265793,0,0.0314800994065649,0.110483484349581,0,0,0,0,0,0
BCH,0,0,0,0,0,0.0926749699202243,0,0,0,0.33037867185301,0,0.0662025003019522,0.00708958597658935,0,0,0,0,0,0,0
LTC,0,0,0,0.215879861748657,0,0,0.0291923509338347,0,0.0493752333911119,0,0.123344998012106,0,0,0.0413412125187469,0.209833987912533,0,0,0,0,0
EOS,0,0,0,0,0.0800107083938155,0,0,0,0.224044909483209,0,0.0491390978101388,0,0,0.0729544363062335,0.171931417566129,0,0,0,0,0
ADA,0,0,0.222385847091419,0,0,0,0,0.312373902176838,0,0,0,0,0,0.114175144450396,0,0,0,0,0,0
XLM,0,0,0.393229434842263,0,0,0,0,0,0,0,0.173227799564799,0,0,0.179226498492745,0,0,0,0,0,0
NEO,0,0,0,0,0.0795280170759322,0,0.0949495558834587,0.0604476464405512,0,0.149355163147355,0.102677897339029,0,0,0,0.171461482786982,0,0,0,0,0
MIOTA,0,0,0,0,0,0,0.0494360068741314,0.0634396915314718,0.226338452142828,0,0.146350367300797,0,0.0824321931850555,0.105340115489676,0,0,0,0,0,0
XMR,0,0,0,0,0.307107359940325,0.0206841097394299,0.0542048068373942,0,0.086408256145923,0.0314993576991112,0,0,0.145442638048495,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0,0.0522447872362239,0.145449602730075,0.0898137604219687,0,0.103534753190598,0,0.138226590661515,0.0501035561558162,0,0,0,0,0,0
TRX,0,0,0,0.274636094854354,0,0,0,0,0,0.259962611492256,0,0.204415528059376,0,0.0634856914907109,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0.246805737590626,0.200017818178627,0.253576998973689,0,0,0,0.139125358577236,0,0,0,0,0,0,0
ETC,0,0,0,0,0,0.185769710358031,0.0783325345941933,0,0.159151997819963,0.169743459809177,0,0,0.0808435513923561,0.0655325409578831,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127252484310766,0,0,0,0,0,0,-0.0220025987109823
CVIX.Index,0,-0.075712430835369,0.0363485156230335,0.0586906042065035,0,-0.0395002844529037,0.0430559147666949,0,0,0,-0.0509321389083478,0.0668674163531946,-0.00014214721936506,-0.0335429802980906,0,0,0,0,0,0.0205719823380685
DXY.Curncy,0,0,0.0197718501384197,-0.0197812677293362,-0.0167426683831011,0,0,-0.0246939768737306,0,0,-0.00240490131885303,0.0319667698375838,-0.00986041207846083,0,0.0116025237415224,0,0,0,0,0.0077387728803341
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159256673575844,0,0,0,0,0,0,-0.0788001674192698
VIX.Index,0,0,0,0,0,0,0,0,0,0,0.0402679000982898,0,0.0838221670238071,0.0654488187118426,0,0,0,0,-3.72985418880612,0
