,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.157898861818419,-0.0169913404339049,0.0273615067827143,-0.0118577785783463,0,0,-0.00287439930435808,0,0.00861566395098123,-0.00359852512946704,0,0,0,0,0
ETH,0,0,0,0,0.0203972842206792,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
XRP,0,0,0,0,0,0.0372774359846419,0,0,0,0.307580108130558,-0.0647406292552306,-0.0212004707454166,0,0,0,0,0,-1.73472347597681e-18
LTC,0.500431857068708,0,0,0,-0.0218973806050292,0,0,-0.00944029176292142,0,-0.01377843143271,-0.00324838566362696,-0.00450967419966246,-0.0138426603236786,0,0,0,0,-0.00485365964878667
XMR,-0.788923144749292,0.311529738524459,0,-0.687137269451145,0,0.0715118709229818,0,0.219110595743325,0,0.0651937689519452,-0.102268706642947,-0.0530723026100047,-0.0813249844878262,0,0,0,0,0
ETC,0,0,0.101296384559751,0,0.0451136283740808,0,0,0,0,0.0101378310979165,0,-0.00204780057345273,0,0,0,0,0,-0.116722146546651
DASH,0,0,0,0,0.0781577961011976,0,0,0.048342631005302,0,0.0609613661681848,-0.0430723727615617,-0.0334495877927813,0,0,0,0,0,-0.0135414014549196
XEM,0,0,0.101371477129987,0,0.0882090451720813,0.142663078922234,0,0,0,0,0,-0.0166535719354817,0,0,-0.172586434761009,0,0,0
DOGE,0,0,0,0,-0.040839137665239,0,0,0,0,0.0449498345401123,0.00808980799943301,-0.00884451955533437,-0.0273571332868541,0,0,0,0,0.0122867113210607
XLM,0,0,0.13732147551533,0,0.138196618480445,0.163210110183091,0,-0.0354415543777948,0,0,0,-0.018203961744771,0.0823609674024424,0,0,0,0,0
NEO,0,0,0,0,-0.305975387680094,0,0,0,0,0,0,0,0,0,0,0,0,0.186602379089675
ZEC,0,0,0,0,-0.22084144981035,0,-1.0582988880362,-0.798231212317033,0,0,-0.204136893001861,0,0,0,-1.14215417619062,0,0,0.140315957750947
DGB,-0.0530922168385188,0.0869340495834803,-0.298668878747292,0,0,0,0,0.0623586801543228,0,0.168671021934799,-0.0738697968641287,0.0131568411443966,0,0,0,0,0,0
BV010082.Index,0,0,-0.058650853258285,0,0,0,0.0268211940426242,-0.00128776936852906,0,0,0.0132317722190692,-1.35525271560688e-20,0.0050938655669915,0,0,0,0,-0.0682198784208343
CVIX.Index,0,0,0,0,0,0,0,-0.0263652774150972,0,0.0488103308841223,0.0118885937021694,-0.00107034223924085,0,0,0,0,0,0.154592099011838
DXY.Curncy,0,-0.000942852217735087,0,0,-0.0054799658784371,0,0,0.00475723800888609,0,0.00337712756503883,0.000854824745336754,1.43417220701519e-05,0.00345626401444814,0.0462599520602163,0,0,0,-0.00689847333723205
SPX.Index,0,-0.00627899233321544,0.00445523008230092,0.0231108494294562,0,0,0,0,0,0,0.00264754646857503,0,-0.00888522560731541,0,0,0,0,-0.065306111334167
VIX.Index,0,0,0,0,0,0,0,0.166756674547863,0,0,0.0271155887158845,-0.0160869120602107,0,0,0.52008132880051,0,0,0
